ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote,NÃºmero de piso de la unidad,DisposiciÃ³n
1389570007,puebla,16507,https://departamento.metroscubicos.com/MLM-1389570007-16507-av-13-poniente-barrio-de-santiago-_JM,"$3,200,000",Puebla,Barrio de Santiago,103 m²,103 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,
1380468187,puebla,venta,https://departamento.metroscubicos.com/MLM-1380468187-venta-departamento-en-ixtapa-zihuatanejp-_JM,"U$S539,000",Zihuatanejo de Azueta,Pueblo Ixtapa Zihuatanejo,,302 m²,,4,4,,,1 años,,,,1,,,,1,,,,,,,,,,,,,
1417016977,puebla,departamento,https://departamento.metroscubicos.com/MLM-1417016977-departamento-en-remate-heroes-5-de-mayo-puebla-_JM,"$2,440,000",Puebla,Puebla,2000 m²,178 m²,,3,2,1,,13 años,,,,,,,,,,,,,,,,,,,,,
1416190386,puebla,casa,https://departamento.metroscubicos.com/MLM-1416190386-casa-en-venta-rinconada-del-fresno-la-carcana-_JM,"$3,740,202",San Pedro Cholula,Ex Hacienda La Carcana,200 m²,245 m²,3,3,2,3,,4 años,0 MXN,,,,,,Norte,3,,,,,,,,,,,,,
1408590819,puebla,18627,https://departamento.metroscubicos.com/MLM-1408590819-18627-orquideas-bugambilias-_JM,"$1,540,000",Puebla,Bugambilias,105 m²,105 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
1397174608,puebla,17443,https://departamento.metroscubicos.com/MLM-1397174608-17443-paseo-opera-lomas-de-angelopolis-_JM,"$3,200,000",San Andrés Cholula,Lomas de Angelópolis,181 m²,181 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
1363179150,puebla,departamentos,https://departamento.metroscubicos.com/MLM-1363179150-departamentos-en-venta-muy-cerca-de-plaza-san-diego-_JM,"$2,263,129",San Pedro Cholula,San Diego,,106 mÂ²,,,,2,,,,2,2,,0 aÃ±os,,,13,,,,,,,,,,,,,
1354995433,puebla,12497,https://departamento.metroscubicos.com/MLM-1354995433-12497-blvd-europa-lomas-de-angelopolis-_JM,"$3,500,000",San Andrés Cholula,Lomas de Angelópolis,105 m²,105 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
928888437,puebla,lujoso,https://departamento.metroscubicos.com/MLM-928888437-lujoso-departamento-nuevo-en-venta-en-reserva-territorial-atlixcayotl-puebla-pue-_JM,"$4,218,500",San Andrés Cholula,Reserva Territorial Atlixcayotl,,143 m²,,2,3,,,4 años,,,,,,,,,,,,,16,,,,,,,,
1385532982,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385532982-departamento-en-venta-centro-historico-_JM,"$2,160,000",Puebla,Central de Abastos,,103 m²,,2,2,,,2 años,,,,,,,,,,,,,,,,,,,,,
1385470670,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385470670-departamento-en-venta-arboledas-de-san-ignacio-_JM,"$2,480,000",Puebla,Arboledas de San Ignacio,,121 m²,,3,3,,,4 años,,,,,,,,,,,,,,,,,,,,,
1385552051,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385552051-departamento-en-venta-san-juan-cuautlancingo-_JM,"$1,307,000",Cuautlancingo,San Juan Cuautlancingo,,94 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1363108534,puebla,departamentos,https://departamento.metroscubicos.com/MLM-1363108534-departamentos-en-pre-venta-sadro-_JM,"$10,533,019",San Andrés Cholula,Lomas de Angelópolis,242 m²,242 m²,,3,3,3,,0 años,,,,1,,,,18,,,,,,,,,,,,,
1317008877,puebla,8161,https://departamento.metroscubicos.com/MLM-1317008877-8161-av-juarez-la-paz-_JM,"$3,195,000",Puebla,La Paz,121 m²,121 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
950066084,puebla,departamento,https://departamento.metroscubicos.com/MLM-950066084-departamento-en-venta-concepcion-las-lajas-_JM,"$3,990,000",Puebla,Concepción Las Lajas,,187 m²,,3,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1363046765,puebla,departamento,https://departamento.metroscubicos.com/MLM-1363046765-departamento-en-venta-cerca-de-plaza-san-diego-_JM,"$2,660,546",San Pedro Cholula,San Diego,,124 mÂ²,,,,2,,,,2,2,,0 aÃ±os,,,13,,,,,,,,,,,,,
1362992492,puebla,13153,https://departamento.metroscubicos.com/MLM-1362992492-13153-gran-blvd-lomas-lomas-de-angelopolis-_JM,"$3,700,000",San Andrés Cholula,Lomas de Angelópolis,131 m²,131 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
1317160395,puebla,7321,https://departamento.metroscubicos.com/MLM-1317160395-7321-privada-mendoza-lomas-de-angelopolis-_JM,"$5,300,000",San Andrés Cholula,Lomas de Angelópolis,90 m²,90 m²,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1362974298,puebla,13251,https://departamento.metroscubicos.com/MLM-1362974298-13251-calle-27-sur-la-paz-_JM,"$2,800,000",Puebla,La Paz,123 m²,123 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
1402576570,puebla,departamento,https://departamento.metroscubicos.com/MLM-1402576570-departamento-3-recamaras-estacionamiento-excelente-ubicac-_JM,"$1,525,000",Puebla,Barrio San Sebastián,110 m²,110 m²,5,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1390388837,puebla,venta,https://departamento.metroscubicos.com/MLM-1390388837-venta-suites-rincon-de-moratilla-_JM,"$2,250,000",Puebla,Moratilla,122.65 m²,122.65 m²,,2,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1388555495,puebla,departamento,https://departamento.metroscubicos.com/MLM-1388555495-departamento-estilo-pent-garden-en-venta-cerca-de-plaza-dorada-_JM,"$3,116,193",Puebla,Huexotitla,109 m²,109 m²,,2,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1388549015,puebla,departamento,https://departamento.metroscubicos.com/MLM-1388549015-departamento-en-venta-cerca-de-la-noria-_JM,"$2,400,000",Puebla,La Noria,103 m²,103 m²,,2,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1385507364,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385507364-departamento-en-venta-ex-hacienda-chapulco-_JM,"$1,650,000",Puebla,Ex-Hacienda Chapulco,,210 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385552049,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385552049-departamento-en-venta-santiago-momoxpan-_JM,"$2,660,000",San Pedro Cholula,Santiago Momoxpan,,130 m²,,3,4,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385465002,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385465002-departamento-en-venta-ex-hacienda-de-morillotla-_JM,"$1,950,000",San Andrés Cholula,Ex-Hacienda Morillotla,,129 m²,,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385558284,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385558284-departamento-en-venta-anzures-_JM,"$3,027,659",Puebla,Anzures,,120 m²,,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1358087252,puebla,amplio,https://departamento.metroscubicos.com/MLM-1358087252-amplio-departamento-en-venta-calle-cipres-santa-cruz-buena-_JM,"$1,800,000",Puebla,Santa Cruz Buenavista,93 m²,93 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
734139812,puebla,preventa,https://departamento.metroscubicos.com/MLM-734139812-preventa-san-andres-cholula-puebla-departamento-_JM,"$2,150,000",San Andrés Cholula,Santiago Xicohtenco,124 m²,124 m²,,3,2,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1420248336,puebla,venta,https://departamento.metroscubicos.com/MLM-1420248336-venta-de-departamentos-modernos-en-huexotitla-_JM,"$2,415,000",Puebla,Huexotitla,82 m²,82 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
1416246164,puebla,departamento,https://departamento.metroscubicos.com/MLM-1416246164-departamento-en-venta-en-desierto-de-los-leones-alvaro-obregon-ciudad-de-mexico-_JM,"$5,504,000",Alvaro Obregón,Lomas de los Angeles del Pueblo Tetelpan,137 m²,137 m²,,2,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1416264816,puebla,departamento,https://departamento.metroscubicos.com/MLM-1416264816-departamento-3-recamaras-en-venta-en-4to-nivel-en-rio-nilo-puebla-santa-cruz-buenavista-_JM,"$1,642,000",Puebla,Santa Cruz Buenavista,83 m²,83 m²,,3,2,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1325342797,puebla,punta,https://departamento.metroscubicos.com/MLM-1325342797-punta-cascatta-residencial-_JM,"$2,554,200",Ocoyucan,Santa Clara Ocoyucan,60 m²,60 m²,,1,1,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1390631241,puebla,16766,https://departamento.metroscubicos.com/MLM-1390631241-16766-cipres-santa-cruz-buenavista-norte-_JM,"$2,879,837",Puebla,Santa Cruz Buenavista,88 m²,88 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
1385507341,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385507341-departamento-en-venta-san-juan-cuautlancingo-_JM,"$2,000,000",Cuautlancingo,San Juan Cuautlancingo,,161 m²,,3,2,,,1 años,,,,,,,,,,,,,,,,,,,,,
1385519902,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385519902-departamento-en-venta-barrio-del-calvario-_JM,"$1,680,000",Puebla,Cuautlancingo,,154 m²,,2,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1382724176,puebla,15542,https://departamento.metroscubicos.com/MLM-1382724176-15542-av-osa-menor-reserva-territorial-atlixcayotl-_JM,"$2,650,000",San Andrés Cholula,Reserva Territorial Atlixcayotl,110 m²,110 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
1382177697,puebla,15338,https://departamento.metroscubicos.com/MLM-1382177697-15338-puebla-roma-norte-_JM,"$6,000,000",Cuauhtémoc,Roma Norte,93 m²,93 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,
1380823419,puebla,departamento,https://departamento.metroscubicos.com/MLM-1380823419-departamento-en-venta-lomas-de-angelopolis-_JM,"$8,556,271",San Andrés Cholula,Lomas de Angelópolis,,219 m²,,2,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1317152561,puebla,7101,https://departamento.metroscubicos.com/MLM-1317152561-7101-blvr-lisboa-lomas-de-angelopolis-ii-_JM,"$5,500,000",San Andrés Cholula,Lomas de Angelópolis II,220 m²,220 m²,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,
1317139673,puebla,6876,https://departamento.metroscubicos.com/MLM-1317139673-6876-blvd-de-las-cascadas-santa-clara-ocoyucan-_JM,"$2,330,000",Ocoyucan,Santa Clara Ocoyucan,100 m²,100 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
1420315032,puebla,20060,https://departamento.metroscubicos.com/MLM-1420315032-20060-b-san-judas-tadeo-sta-cruz-buenavista-_JM,"$4,000,000",Puebla,Santa Cruz Buenavista,137 m²,137 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
1416316381,puebla,departamento,https://departamento.metroscubicos.com/MLM-1416316381-departamento-3-recamaras-en-venta-rio-nilo-puebla-santa-cruz-buenavista-_JM,"$1,455,000",Puebla,Santa Cruz Buenavista,83 m²,83 m²,,3,2,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1411265995,puebla,19179,https://departamento.metroscubicos.com/MLM-1411265995-19179-av-rosendo-marquez-la-paz-_JM,"$3,000,000",Puebla,La Paz,152 m²,152 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
1346091531,puebla,11687,https://departamento.metroscubicos.com/MLM-1346091531-11687-desierto-de-los-leones-lomas-de-los-angeles-del-pueblo-tetelpan-_JM,"$6,898,605",Alvaro Obregón,Lomas de los Angeles del Pueblo Tetelpan,109 m²,109 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,
1358131252,puebla,departamento,https://departamento.metroscubicos.com/MLM-1358131252-departamento-en-santa-cruz-buenavistaa-_JM,"$1,480,000",Puebla,Santa Cruz Buenavista,81 m²,81 m²,,3,1,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1395367963,puebla,departamento,https://departamento.metroscubicos.com/MLM-1395367963-departamento-nuevo-economico-2-recamaras-en-la-zona-de-amozoc-_JM,"$487,060",Amozoc,San Matias Buenavista,49.66 m²,54.59 m²,,2,1,1,,1 años,,,,,,,,,,,,,,,,,,,,,
1408217265,puebla,departamento,https://departamento.metroscubicos.com/MLM-1408217265-departamento-en-venta-en-torre-adamant-ii-reserva-territor-_JM,"$2,500,000",San Andrés Cholula,Reserva Territorial Atlixcayotl,60 m²,60 m²,4,2,2,2,,1 años,,,,,,,,,,,,,,,,,,,,,
1388562036,puebla,departamento,https://departamento.metroscubicos.com/MLM-1388562036-departamento-en-venta-en-huexotitla-_JM,"$2,579,419",Puebla,Puebla,89 m²,89 m²,,2,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1385552265,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385552265-departamento-en-venta-santa-clara-ocoyucan-_JM,"$2,757,240",Ocoyucan,Santa Clara Ocoyucan,,65 m²,,1,1,,,2 años,,,,,,,,,,,,,,,,,,,,,
1385564598,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385564598-departamento-en-venta-aquiles-serdan-_JM,"$1,685,190",Puebla,Aquiles Serdán,,86 m²,,1,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385558455,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385558455-departamento-en-venta-san-francisco-ocotlan-ocotlan-_JM,"$877,000",Coronango,San Francisco Ocotlan,,67 mÂ²,,,,,,,,2,1,,0 aÃ±os,,,,,,,,,,,,,,,,
1385465169,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385465169-departamento-en-venta-san-francisco-ocotlan-ocotlan-_JM,"$770,000",Coronango,San Francisco Ocotlan,,67 mÂ²,,,,,,,,2,1,,0 aÃ±os,,,,,,,,,,,,,,,,
1385526519,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385526519-departamento-en-venta-independencia-_JM,"$1,526,095",Puebla,Independencia,,80 m²,,2,2,,,2 años,,,,,,,,,,,,,,,,,,,,,
1385558432,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385558432-departamento-en-venta-santa-cruz-buenavista-_JM,"$2,200,000",Puebla,Santa Cruz Buenavista,,100 mÂ²,,,,,,,,2,2,,2 aÃ±os,,,,,,,,,,,,,,,,
1419845748,puebla,depa,https://departamento.metroscubicos.com/MLM-1419845748-depa-venta-pueblo-de-san-juan-de-aragoncalle-ignacio-allende22-4370nc-_JM,"$2,290,005",Distrito Federal,Gustavo A. Madero,84 m²,84 m²,,3,2,1,,1 años,,,,,,,,,,,,,,,,,,,,,
1389511258,puebla,casa,https://departamento.metroscubicos.com/MLM-1389511258-casa-en-venta-san-martin-texmelucan-puebla-ab-_JM,"$1,067,000",San Martín Texmelucan,Santa Catarina Hueyatzacoalco,110 m²,110 m²,,3,2,1,,5 años,0 MXN,,,,,,,2,,,,,,,,,,,,,
1400106786,puebla,departamento,https://departamento.metroscubicos.com/MLM-1400106786-departamento-en-venta-del-pueblo-_JM,"$650,000",Tampico,Del Pueblo,,70 m²,,2,1,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385558513,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385558513-departamento-en-venta-santa-clara-ocoyucan-_JM,"$4,362,130",Ocoyucan,Santa Clara Ocoyucan,,200 m²,,2,2,,,2 años,,,,,,,,,,,,,,,,,,,,,
1385470815,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385470815-departamento-en-venta-santiago-momoxpan-_JM,"$2,200,000",San Pedro Cholula,Santiago Momoxpan,,115 m²,,2,3,,,1 años,,,,,,,,,,,,,,,,,,,,,
1385507340,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385507340-departamento-en-venta-san-juan-cuautlancingo-_JM,"$1,780,000",Cuautlancingo,San Juan Cuautlancingo,,130 m²,,2,2,,,1 años,,,,,,,,,,,,,,,,,,,,,
1385465161,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385465161-departamento-en-venta-aztlan-_JM,"$2,250,000",San Andrés Cholula,Aztlán,,153 m²,,2,3,,,7 años,,,,,,,,,,,,,,,,,,,,,
1385507309,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385507309-departamento-en-venta-cholula-_JM,"$1,450,000",San Pedro Cholula,Cholula,,95 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385507303,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385507303-departamento-en-venta-san-bernardino-tlaxcalancingo-_JM,"$2,955,054",San AndrÃ©s Cholula,San Bernardino Tlaxcalancingo,,93 mÂ²,,,,,,,,2,3,,0 aÃ±os,,,,,,,,,,,,,,,,
1385552147,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385552147-departamento-en-venta-la-loma-zavaleta-y-prolg-25-pte-_JM,"$2,400,000",Puebla,Loma Bonita Caleras,,110 mÂ²,,,,,,,,2,2,,0 aÃ±os,,,,,,,,,,,,,,,,
1385519959,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385519959-departamento-en-venta-lomas-del-marmol-_JM,"$2,203,880",Puebla,Lomas Del Mármol,,126 m²,,3,2,,,2 años,,,,,,,,,,,,,,,,,,,,,
1385552142,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385552142-departamento-en-venta-santa-maria-coronango-_JM,"$990,000",Coronango,Santa María Coronango,,79 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385532842,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385532842-departamento-en-venta-santa-maria-coronango-_JM,"$997,000",Coronango,Santa María Coronango,,87 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385513544,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385513544-departamento-en-venta-hacienda-de-castillotla-_JM,"$825,000",Puebla,Hacienda de Castillotla,,69 m²,,2,1,,,3 años,,,,,,,,,,,,,,,,,,,,,
1385507243,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385507243-departamento-en-venta-santa-maria-coronango-_JM,"$950,000",Coronango,Santa María Coronango,,79 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385552108,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385552108-departamento-en-venta-san-bernardino-tlaxcalancingo-_JM,"$2,163,588",San AndrÃ©s Cholula,San Bernardino Tlaxcalancingo,,66 mÂ²,,,,,,,,1,2,,1 aÃ±os,,,,,,,,,,,,,,,,
1385507233,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385507233-departamento-en-venta-santa-maria-coronango-_JM,"$958,000",Coronango,Santa María Coronango,,87 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385552079,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385552079-departamento-en-venta-el-barreal-_JM,"$2,999,500",San Andrés Cholula,El Barreal,,118 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385513493,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385513493-departamento-en-venta-barrio-del-calvario-_JM,"$2,250,000",Puebla,Cuautlancingo,,238 m²,,2,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385470643,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385470643-departamento-en-venta-santa-maria-coronango-_JM,"$1,030,000",Coronango,Santa María Coronango,,87 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385465008,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385465008-departamento-en-venta-lomas-de-angelopolis-_JM,"$8,556,271",San Andrés Cholula,Lomas de Angelópolis,,219 m²,,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385513484,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385513484-departamento-en-venta-barrio-del-calvario-_JM,"$1,690,000",Puebla,Cuautlancingo,,154 m²,,2,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385519852,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385519852-departamento-en-venta-anzures-_JM,"$2,450,000",Puebla,Anzures,,120 m²,,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385465016,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385465016-departamento-en-venta-barrio-de-san-sebastian-_JM,"$950,000",Puebla,Barrio San Sebastián,,71 m²,,2,1,,,0 años,,,,,,,,,,,,,,,,,,,,,
1376638388,puebla,14371,https://departamento.metroscubicos.com/MLM-1376638388-14371-av-osa-menor-reserva-territorial-atlixcayotl-_JM,"$2,600,000",San Andrés Cholula,Reserva Territorial Atlixcayotl,109 m²,109 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
1408315342,puebla,departamento,https://departamento.metroscubicos.com/MLM-1408315342-departamento-en-venta-en-pueblo-de-san-juan-de-aragon-rt-22-4370-_JM,"$2,290,000",Gustavo A. Madero,Campestre Aragón,84 m²,84 m²,,3,2,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1394174655,puebla,17322,https://departamento.metroscubicos.com/MLM-1394174655-17322-blvd-kepler-reserva-territorial-atlixcayotl-_JM,"$5,300,000",Puebla,Reserva Territorial Atlixcáyotl,193 m²,193 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,
1392400485,puebla,departamento,https://departamento.metroscubicos.com/MLM-1392400485-departamento-en-venta-bello-horizonte-_JM,"$2,100,000",Puebla,Bello Horizonte,,92 m²,,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1392069737,puebla,16862,https://departamento.metroscubicos.com/MLM-1392069737-16862-av-central-norte-san-bernardino-tlaxcalancingo-_JM,"$3,219,597",San Andrés Cholula,San Bernardino Tlaxcalancingo,97 m²,97 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
1385470833,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385470833-departamento-en-venta-santa-clara-ocoyucan-_JM,"$3,249,720",Ocoyucan,Santa Clara Ocoyucan,,95 m²,,2,2,,,2 años,,,,,,,,,,,,,,,,,,,,,
1385558517,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385558517-departamento-en-venta-lomas-de-angelopolis-_JM,"$6,289,492",San Andrés Cholula,Lomas de Angelópolis,,207 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385564527,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385564527-departamento-en-venta-cholula-_JM,"$1,450,000",San Pedro Cholula,Cholula,,85 m²,,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385513592,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385513592-departamento-en-venta-san-francisco-ocotlan-ocotlan-_JM,"$898,000",Coronango,San Francisco Ocotlan,,67 mÂ²,,,,,,,,2,1,,0 aÃ±os,,,,,,,,,,,,,,,,
1385470734,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385470734-departamento-en-venta-hacienda-de-castillotla-_JM,"$835,000",Puebla,Hacienda de Castillotla,,69 m²,,2,1,,,3 años,,,,,,,,,,,,,,,,,,,,,
1385558404,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385558404-departamento-en-venta-la-loma-zavaleta-y-prolg-25-pte-_JM,"$2,200,000",Puebla,Loma Bonita Caleras,,98 mÂ²,,,,,,,,2,2,,0 aÃ±os,,,,,,,,,,,,,,,,
1385552144,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385552144-departamento-en-venta-santa-clara-ocoyucan-_JM,"$3,422,520",Ocoyucan,Santa Clara Ocoyucan,,99 m²,,2,2,,,2 años,,,,,,,,,,,,,,,,,,,,,
1385465097,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385465097-departamento-en-venta-santa-clara-ocoyucan-_JM,"$3,532,680",Ocoyucan,Santa Clara Ocoyucan,,102 m²,,2,2,,,2 años,,,,,,,,,,,,,,,,,,,,,
1385519948,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385519948-departamento-en-venta-san-andres-cholula-udla-_JM,"$2,790,000",San Andrés Cholula,San Andrés Cholula,,137 m²,,3,3,,,2 años,,,,,,,,,,,,,,,,,,,,,
1385532833,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385532833-departamento-en-venta-centro-_JM,"$2,300,000",San Andrés Cholula,Centro,,107 m²,,3,2,,,2 años,,,,,,,,,,,,,,,,,,,,,
1385526458,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385526458-departamento-en-venta-hacienda-de-castillotla-_JM,"$845,000",Puebla,Hacienda de Castillotla,,69 m²,,2,1,,,3 años,,,,,,,,,,,,,,,,,,,,,
1385526455,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385526455-departamento-en-venta-lomas-de-angelopolis-_JM,"$3,525,143",San Andrés Cholula,Lomas de Angelópolis,,144 m²,,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1385532824,puebla,departamento,https://departamento.metroscubicos.com/MLM-1385532824-departamento-en-venta-aquiles-serdan-_JM,"$2,695,715",Puebla,Aquiles Serdán,,143 m²,,3,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
