ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega,Huéspedes,Admite mascotas,Tipo de bodega,NÃºmero de oficinas,Altura,Superficie cubierta del casco,Número de oficinas,Plataformas para trailers
1420990374,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420990374-casa-finca-del-sol-en-venta-fracc-loma-de-cabras-en-san-mi-_JM,"U$S1,145,000",San Miguel De Allende,Loma De Cabras (Cabras),38478 m²,8,4,4,2,,0 años,,427 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420990365,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420990365-casa-colonias-en-venta-fracc-atascadero-en-san-miguel-de-a-_JM,"$8,500,000",San Miguel De Allende,Atascadero,389 m²,8,3,3,2,,0 años,,375 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420952912,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420952912-casa-karen-en-venta-col-insurgentes-en-san-miguel-de-allen-_JM,"$2,200,000",San Miguel De Allende,Insurgentes,111 m²,5,3,2,2,,0 años,,222 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420990377,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420990377-casa-joya-en-venta-colonia-centro-en-san-miguel-de-allende-_JM,"U$S495,000",San Miguel De Allende,San Miguel De Allende Centro,100 m²,6,3,2,,,0 años,,175 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420911271,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420911271-casa-amarilla-en-venta-col-la-cieneguita-en-san-miguel-de-_JM,"U$S170,000",San Miguel De Allende,La Cieneguita,430 mÂ²,5,,,2,,,,165 mÂ²,2,2,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420922898,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420922898-casa-san-juan-de-dios-en-venta-colonia-san-rafael-san-migu-_JM,"$4,500,000",San Miguel De Allende,San Rafael Insurgentes,380 m²,10,7,2,,,0 años,,273 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420917803,guanajuato,hermosa,https://casa.metroscubicos.com/MLM-1420917803-hermosa-casa-nueva-en-venta-colonia-el-obraje-en-san-miguel-_JM,"U$S790,000",San Miguel De Allende,El Obraje,184 m²,10,4,6,2,,0 años,,352 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929120,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929120-casa-en-venta-en-fracc-el-encanto-en-san-miguel-de-allende-_JM,"$4,950,000",San Miguel De Allende,El Encanto,309 m²,7,4,3,1,,0 años,,175 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420996324,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420996324-casa-townhome-en-venta-col-atascadero-en-san-miguel-de-all-_JM,"U$S515,000",San Miguel De Allende,Atascadero,527 m²,7,3,3,,,0 años,,297 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420917791,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420917791-casa-tabachines-en-venta-la-malcontenta-en-san-miguel-de-al-_JM,"U$S710,000",San Miguel De Allende,Alcocer,2100 m²,13,6,6,4,,0 años,,558 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420935467,guanajuato,luxury,https://casa.metroscubicos.com/MLM-1420935467-luxury-home-en-venta-fracc-huizaches-en-san-miguel-de-alle-_JM,"U$S995,000",San Miguel De Allende,El Mirador,1265 m²,12,4,7,3,,0 años,,724 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420952913,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420952913-casa-nueva-en-venta-en-privada-del-valle-san-miguel-de-allen-_JM,"U$S185,000",San Miguel De Allende,Las Brisas,137 mÂ²,9,,,2,,,,226 mÂ²,4,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420952925,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420952925-casa-fuentes-en-venta-colonia-atascadero-en-san-miguel-de-a-_JM,"U$S1,499,000",San Miguel De Allende,Atascadero,975 m²,18,10,8,8,,0 años,,1235 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420922882,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420922882-casa-en-venta-residencial-el-cortijo-en-san-miguel-de-allen-_JM,"U$S650,000",San Miguel De Allende,Otra Colonia,944 m²,10,5,4,,,0 años,,450 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420941307,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420941307-casa-hermes-en-venta-col-olimpo-en-san-miguel-de-allende-_JM,"U$S198,000",San Miguel De Allende,Olimpo,145 m²,6,3,3,1,,0 años,,165 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420946778,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420946778-casa-los-angeles-en-venta-col-adolfo-lopez-mateos-en-san-m-_JM,"$950,000",San Miguel De Allende,Adolfo López Mateos,146 m²,6,4,1,,,0 años,,156 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420917797,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420917797-casa-en-venta-fraccionamiento-el-secreto-en-san-miguel-de-a-_JM,"U$S245,000",San Miguel De Allende,Fraccionamiento El Secreto,203 mÂ²,4,,,1,,,,172 mÂ²,2,2,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420946783,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420946783-casa-real-del-valle-en-venta-colonia-centro-en-san-miguel-d-_JM,"U$S550,000",San Miguel De Allende,San Miguel De Allende Centro,136 m²,7,3,3,2,,0 años,,296 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420941324,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420941324-casa-chorlitos-en-venta-colonia-montes-de-loreto-san-miguel-_JM,"U$S299,000",San Miguel De Allende,Montes De Loreto,120 m²,9,6,2,1,,0 años,,324 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420996303,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420996303-casa-loreto-en-venta-colonia-centro-en-san-miguel-de-allend-_JM,"U$S495,000",San Miguel De Allende,San Miguel De Allende Centro,164 m²,7,3,3,,,0 años,,300 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420941321,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420941321-casa-cinco-de-mayo-en-venta-col-allende-en-san-miguel-de-a-_JM,"$8,500,000",San Miguel De Allende,Allende,200 m²,8,4,3,1,,0 años,,260 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420941313,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420941313-casa-zen-en-venta-col-saltito-de-guadalupe-en-san-miguel-d-_JM,"$4,000,000",San Miguel De Allende,Allende,365 m²,8,3,3,,,0 años,,280 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420922879,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420922879-casa-pegaso-en-venta-fracc-balcones-en-san-miguel-de-allen-_JM,"U$S1,150,000",San Miguel De Allende,Balcones,3703 m²,5,3,2,2,,0 años,,725 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420996317,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420996317-casa-encanto-en-venta-fracc-el-encanto-en-san-miguel-de-al-_JM,"U$S256,000",San Miguel De Allende,La Lejona,320 m²,7,3,3,1,,0 años,,182 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420941325,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420941325-casa-sevilla-en-venta-mesa-de-malanquin-en-san-miguel-de-al-_JM,"U$S525,000",San Miguel De Allende,Malaquin La Mesa,623 mÂ²,6,,,2,,,,397 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420922884,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420922884-casa-centella-en-venta-fracc-la-lejona-en-san-miguel-de-al-_JM,"$3,500,000",San Miguel De Allende,La Lejona,120 mÂ²,5,,,,,,,255 mÂ²,2,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420935480,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420935480-casa-monet-23-en-preventa-villas-acuerla-en-san-miguel-de-_JM,"U$S595,000",San Miguel De Allende,Caracol,200 m²,7,3,3,1,,0 años,,309 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929117,guanajuato,residencia,https://casa.metroscubicos.com/MLM-1420929117-residencia-en-venta-colonia-villa-de-los-frailes-en-san-migu-_JM,"U$S575,000",San Miguel De Allende,Villa De Los Frailes,1020 mÂ²,5,,,1,,,,345 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420996302,guanajuato,propiedad,https://casa.metroscubicos.com/MLM-1420996302-propiedad-con-potencial-comercial-en-venta-col-san-antonio-_JM,"U$S1,500,000",San Miguel De Allende,San Antonio,1748 m²,30,12,5,4,,0 años,,1292 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420946777,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420946777-casa-guadiana-en-venta-col-guadiana-san-miguel-de-allende-_JM,"U$S1,100,000",San Miguel De Allende,Guadiana,510 m²,12,6,4,,,0 años,,613 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929111,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929111-casa-campanario-en-venta-fracc-villa-de-los-frailes-en-san-_JM,"$9,700,000",San Miguel De Allende,Villa De Los Frailes,510 mÂ²,7,,,2,,,,385 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420952908,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420952908-casa-marbella-en-venta-clud-de-golf-malanquin-en-san-miguel-_JM,"U$S680,000",San Miguel De Allende,Malaquin La Mesa,600 mÂ²,9,,,,,,,492 mÂ²,4,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420922881,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420922881-casa-arias-en-venta-fracc-la-palmita-en-san-miguel-de-alle-_JM,"U$S749,000",San Miguel De Allende,La Palmita,500 m²,8,4,4,,,0 años,,747 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420946802,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420946802-casa-marte-en-venta-colonia-san-antonio-en-san-miguel-de-al-_JM,"U$S325,000",San Miguel De Allende,San Antonio,45 m²,4,1,2,,,0 años,,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420935463,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420935463-casa-mia-en-venta-fracc-los-frailes-en-san-miguel-de-allen-_JM,"U$S325,000",San Miguel De Allende,La Cañadita,250 m²,6,3,2,1,,0 años,,1 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929129,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929129-casa-del-cielo-en-venta-fracc-el-capricho-san-miguel-de-a-_JM,"U$S595,000",San Miguel De Allende,Malaquin La Mesa,300 m²,12,4,5,2,,0 años,,486 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421002603,guanajuato,casa,https://casa.metroscubicos.com/MLM-1421002603-casa-gardenia-en-venta-san-miguel-de-allende-_JM,"U$S298,000",San Miguel De Allende,Lindavista,200 m²,11,5,6,2,,0 años,,380 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929114,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929114-casa-del-cielo-en-venta-fracc-mesa-de-malanquin-en-san-mig-_JM,"U$S595,000",San Miguel De Allende,Malaquin La Mesa,300 m²,12,4,5,2,,0 años,,486 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420996297,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420996297-casa-en-venta-en-col-ignacio-allende-en-san-miguel-de-allen-_JM,"U$S499,000",San Miguel De Allende,San Rafael Insurgentes,250 m²,16,9,6,2,,0 años,,280 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929110,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929110-casa-allende-en-venta-col-allende-en-san-miguel-de-allende-_JM,"U$S319,000",San Miguel De Allende,Allende,90 m²,9,5,3,1,,0 años,,221 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420990360,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420990360-casa-el-milagro-en-venta-fracc-el-milagro-en-san-miguel-de-_JM,"U$S295,000",San Miguel De Allende,Paseo Real,153 m²,10,4,5,,,0 años,,285 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420941335,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420941335-casa-quetzal-en-venta-colonia-centro-en-san-miguel-de-allen-_JM,"U$S650,000",San Miguel De Allende,San Miguel De Allende Centro,155 mÂ²,5,,,1,,,,235 mÂ²,2,2,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420911263,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420911263-casa-respaldor-en-venta-en-colonia-mexiquito-san-miguel-de-a-_JM,"U$S365,000",San Miguel De Allende,Mexiquito,197 m²,6,3,3,,,0 años,,196 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420911253,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420911253-casa-de-los-angeles-en-venta-carretera-a-guanajuato-en-san-_JM,"U$S850,000",San Miguel De Allende,Allende,76000 m²,19,7,7,,,0 años,,1100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929098,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929098-casa-elegante-en-venta-fracc-ojo-de-agua-en-san-miguel-de-_JM,"U$S1,600,000",San Miguel De Allende,Ojo De Agua,683 m²,9,4,4,2,,0 años,,503 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929104,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929104-casa-de-amor-en-venta-fracc-san-antonio-en-san-miguel-de-a-_JM,"U$S279,000",San Miguel De Allende,San Antonio,212 m²,10,5,4,2,,0 años,,258 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929132,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929132-casa-capricho-en-venta-fraccionamiento-el-capricho-en-san-m-_JM,"$8,980,000",San Miguel De Allende,Malaquin La Mesa,400 m²,9,4,5,2,,0 años,,394 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420917792,guanajuato,la,https://casa.metroscubicos.com/MLM-1420917792-la-villa-de-allende-en-venta-fraccionamiento-privado-en-san-_JM,"$3,710,000",San Miguel De Allende,Villas De Allende,128 m²,7,3,3,,,0 años,,216 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420935483,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420935483-casa-luz-en-venta-fraccionamiento-el-paraiso-en-san-miguel-_JM,"U$S379,000",San Miguel De Allende,El Paraiso,203 m²,7,3,3,,,0 años,,244 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420911273,guanajuato,condo,https://casa.metroscubicos.com/MLM-1420911273-condo-caracol-en-venta-fracc-el-caracol-en-san-miguel-de-a-_JM,"U$S320,000",San Miguel De Allende,Caracol,193 m²,7,3,3,1,,0 años,,288 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420922911,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420922911-casa-salzer-en-venta-fracc-la-lejona-en-san-miguel-de-alle-_JM,"U$S399,000",San Miguel De Allende,La Lejona,240 m²,7,3,2,1,,0 años,,285 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420922902,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420922902-casa-atascadero-en-venta-calle-faroles-colatascadero-en-sa-_JM,"U$S2,995,000",San Miguel De Allende,Arcos De San Miguel,625 m²,17,7,7,1,,0 años,,991 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420922883,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420922883-casa-en-venta-estancia-de-canal-en-san-miguel-de-allende-_JM,"U$S985,000",San Miguel De Allende,Estancia De Canal,4713 mÂ²,6,,,,,,,757 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420941308,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420941308-casa-elegante-en-venta-col-azteca-en-san-miguel-de-allende-_JM,"U$S390,000",San Miguel De Allende,Azteca,81 m²,5,2,2,,,0 años,,161 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420952926,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420952926-casa-luz-en-venta-colonia-la-lejona-en-san-miguel-de-allend-_JM,"$2,800,000",San Miguel De Allende,La Lejona,128 mÂ²,8,,,1,,,,184 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420922905,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420922905-casa-canada-en-venta-fraccionamiento-las-brisas-en-san-migu-_JM,"$2,390,000",San Miguel De Allende,Las Brisas,90 mÂ²,6,,,,,,,103 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420917786,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420917786-casa-en-venta-en-el-capricho-san-miguel-de-allende-gto-_JM,"$4,650,000",San Miguel De Allende,Malaquin La Mesa,300 m²,6,3,3,2,,0 años,,250 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420911254,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420911254-casa-duplex-en-venta-col-san-antonio-en-san-miguel-de-alle-_JM,"$1,800,000",San Miguel De Allende,San Antonio,125 m²,7,5,2,,,0 años,,103 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420996287,guanajuato,hermosa,https://casa.metroscubicos.com/MLM-1420996287-hermosa-casa-en-ventaclub-de-golf-malanquin-en-san-miguel-d-_JM,"U$S449,000",San Miguel De Allende,Malaquin La Mesa,245 mÂ²,7,,,,,,,230 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420922912,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420922912-casa-resplandor-en-venta-fracc-el-capricho-en-san-miguel-d-_JM,"U$S448,000",San Miguel De Allende,Malaquin La Mesa,400 m²,11,4,5,2,,0 años,,394 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929123,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929123-casa-de-la-abuela-en-venta-colonia-atascadero-en-san-miguel-_JM,"U$S420,000",San Miguel De Allende,Atascadero,700 m²,8,4,3,4,,0 años,,250 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420941319,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420941319-casa-para-invertir-en-venta-cerca-de-zona-comercial-en-san-_JM,"$1,955,000",San Miguel De Allende,Palmita De Landeta,113 mÂ²,9,,,1,,,,270 mÂ²,5,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420917795,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420917795-casa-con-alberca-en-venta-fracc-el-capricho-en-san-miguel-_JM,"$5,300,000",San Miguel De Allende,Malaquin La Mesa,300 m²,6,3,3,1,,0 años,,250 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420941312,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420941312-casa-aurora-en-venta-sobre-calzada-de-la-aurora-en-san-migue-_JM,"$26,000,000",San Miguel De Allende,Aurora,1358 m²,12,8,3,,,0 años,,416 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420935488,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420935488-casa-privada-del-sol-8-en-venta-col-ojo-de-agua-en-san-mig-_JM,"U$S2,300,000",San Miguel De Allende,Ojo De Agua,861 m²,12,5,5,6,,0 años,,945 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420996310,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420996310-casa-brisas-en-venta-col-san-antonio-en-san-miguel-de-alle-_JM,"U$S179,000",San Miguel De Allende,San Antonio,60 m²,5,2,3,1,,0 años,,177 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420917802,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420917802-casa-chorlitos-en-venta-montes-de-loreto-en-san-miguel-de-a-_JM,"U$S289,000",San Miguel De Allende,Montes De Loreto,128 m²,5,2,3,2,,0 años,,167 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420946786,guanajuato,hermosa,https://casa.metroscubicos.com/MLM-1420946786-hermosa-casa-en-venta-fraccionamiento-el-paraiso-en-san-mig-_JM,"U$S470,000",San Miguel De Allende,El Paraiso,300 m²,7,3,3,2,,0 años,,377 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420946806,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420946806-casa-tallulah-en-venta-colonia-felipe-neri-en-san-miguel-de-_JM,"U$S150,000",San Miguel De Allende,San Felipe Neri,200 m²,3,1,1,,,0 años,,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420990352,guanajuato,hacienda,https://casa.metroscubicos.com/MLM-1420990352-hacienda-mirador-equestrian-en-venta-fracc-el-mirador-en-s-_JM,"U$S3,000,000",San Miguel De Allende,El Mirador,12232 mÂ²,6,,,,,,,1596 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420996311,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420996311-casa-en-venta-col-san-luis-rey-en-san-miguel-de-allende-_JM,"$3,000,000",San Miguel De Allende,San Luis Rey,159 m²,5,4,1,1,,0 años,,104 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929121,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929121-casa-el-paraiso-en-venta-calle-arcangel-colonia-paraiso-s-_JM,"U$S375,000",San Miguel De Allende,El Paraiso,224 m²,7,3,3,2,,0 años,,238 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420946775,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420946775-casa-el-ensueno-en-venta-fracc-el-ensueno-en-san-miguel-de-_JM,"U$S345,000",San Miguel De Allende,Paseo Real,308 mÂ²,7,,,1,,,,209 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420946791,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420946791-casa-rosaleda-en-venta-ubicada-en-ex-hacienda-alcocer-en-sa-_JM,"U$S266,599",San Miguel De Allende,Alcocer,320 m²,7,3,2,1,,0 años,,138 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420990361,guanajuato,this,https://casa.metroscubicos.com/MLM-1420990361-this-home-is-alive-with-color-light-and-artistic-details-_JM,"U$S325,000",San Miguel De Allende,Independencia,200 mÂ²,6,,,2,,,,334 mÂ²,2,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420935470,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420935470-casa-gamana-en-venta-canada-de-las-flores-en-san-miguel-de-_JM,"U$S295,000",San Miguel De Allende,Cañada de las Flores,3893 m²,4,2,2,,,0 años,,311 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421002597,guanajuato,casa,https://casa.metroscubicos.com/MLM-1421002597-casa-en-venta-en-fracc-zirandaro-san-miguel-de-allende-_JM,"$3,300,000",San Miguel De Allende,Zirándaro,150 m²,6,3,2,2,,0 años,,150 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420946774,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420946774-casa-gallo-en-venta-fracc-el-encanto-en-san-miguel-de-alle-_JM,"$4,450,000",San Miguel De Allende,El Encanto,309 m²,6,3,2,,,0 años,,173 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421002602,guanajuato,casa,https://casa.metroscubicos.com/MLM-1421002602-casa-casomi-en-venta-el-obraje-en-san-miguel-de-allende-_JM,"U$S850,000",San Miguel De Allende,El Obraje,324 m²,5,3,2,1,,0 años,,350 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420996325,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420996325-casa-alondra-en-venta-residencial-la-luz-en-san-miguel-de-a-_JM,"U$S219,000",San Miguel De Allende,La Luz,336 m²,6,3,3,2,,0 años,,184 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420952910,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420952910-casa-orquidea-en-venta-col-centro-en-san-miguel-de-allende-_JM,"U$S2,900,000",San Miguel De Allende,San Miguel De Allende Centro,945 m²,13,6,6,,,0 años,,740 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421002619,guanajuato,casa,https://casa.metroscubicos.com/MLM-1421002619-casa-alegria-en-venta-fracc-el-paraiso-en-san-miguel-de-al-_JM,"U$S495,000",San Miguel De Allende,El Paraiso,190 m²,7,3,3,1,,0 años,,346 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420990355,guanajuato,casas,https://casa.metroscubicos.com/MLM-1420990355-casas-twins-en-venta-fracc-lindavista-en-san-miguel-de-all-_JM,"U$S299,000",San Miguel De Allende,Lindavista,200 m²,12,6,4,2,,0 años,,397 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421002606,guanajuato,casa,https://casa.metroscubicos.com/MLM-1421002606-casa-en-venta-fracc-zirandaro-en-san-miguel-de-allende-_JM,"U$S215,000",San Miguel De Allende,ZirÃ¡ndaro,127 mÂ²,6,,,2,,,,154 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420935479,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420935479-casa-candelaria-en-venta-villa-de-los-frailes-en-san-miguel-_JM,"U$S675,000",San Miguel De Allende,Villa De Los Frailes,510 mÂ²,9,,,2,,,,425 mÂ²,4,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929115,guanajuato,ruinas,https://casa.metroscubicos.com/MLM-1420929115-ruinas-el-azteca-col-centro-en-san-miguel-de-allende-_JM,"U$S1,031,950",San Miguel De Allende,San Miguel De Allende Centro,1000 m²,2,1,1,3,,0 años,,166 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420929112,guanajuato,casa,https://casa.metroscubicos.com/MLM-1420929112-casa-lavanda-en-venta-fracc-vista-antigua-en-san-miguel-de-_JM,"U$S525,000",San Miguel De Allende,Villa Antigua,787 mÂ²,8,,,2,,,,327 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
