ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega
1425468757,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1425468757-casa-en-mayorazgos-de-los-gigantes-atizapan-de-zaragoza-con-3-recamaras-104-m-id-57355-_JM,"$6,500,000",Atizapán De Zaragoza,Mayorazgos De Los Gigantes,139 m²,3,3,2,2,,4 años,1900 MXN,104 m²,,,,Norte,1,,,,,,,,,,,,,Casa,,,
1425437209,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1425437209-casa-en-hacienda-de-echegaray-naucalpan-de-juarez-con-3-recamaras-251-m-id-70476-_JM,"$6,250,000",Naucalpan,Hacienda De Echegaray,180 m²,3,3,2,4,,50 años,0 MXN,251 m²,,,,Oeste,1,,,,,,,,,,,,,Casa,,,
1422669972,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1422669972-casa-con-jardin-plano-en-condado-de-sayavedra-_JM,"$9,950,000",AtizapÃ¡n De Zaragoza,Condado De Sayavedra,600 mÂ²,8,,,3,,,,480 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,
1422827603,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1422827603-casa-en-condominio-en-venta-la-providencia-_JM,"U$S2,480,000",Metepec,La Providencia,1600 m²,15,6,6,4,,17 años,,960 m²,,,,,,,,,,,,,,,,,,,,,
1424114184,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1424114184-casa-en-pre-venta-rancho-san-juan-atizapan-de-zaragoza-_JM,"$30,000,000",Atizapán De Zaragoza,Rancho San Juan,804 m²,9,4,4,9,,,,809 m²,,,,,,,,,,,,,,,,,,,,,
1424126251,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1424126251-casa-en-venta-cd-lopez-mateos-atizapan-_JM,"$4,250,000",Atizapán De Zaragoza,Ciudad Adolfo López Mateos,120 m²,6,3,2,1,,3 años,,176 m²,,,,,,,,,,,,,,,,,,,,,
1424126259,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1424126259-casa-en-venta-colon-echegaray-naucalpan-_JM,"$4,500,000",Naucalpan,Colón Echegaray,100 m²,7,3,3,2,,40 años,,200 m²,,,,,,,,,,,,,,,,,,,,,
1424095774,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1424095774-casa-en-venta-paseos-del-bosque-naucalpan-de-juarez-_JM,"$6,500,000",Naucalpan,Paseos Del Bosque,190 m²,6,3,2,4,,0 años,,350 m²,,,,,,,,,,,,,,,,,,,,,
1424136711,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1424136711-casa-en-venta-santa-monica-tlalnepantla-_JM,"$6,000,000",Tlalnepantla de Baz,Ex-Hacienda de Santa Mónica,150 m²,9,4,3,2,,0 años,,300 m²,,,,,,,,,,,,,,,,,,,,,
1422701787,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1422701787-casa-en-condominio-en-venta-interlomas-_JM,"$36,000,000",Huixquilucan,Interlomas,600 mÂ²,7,,,4,,,,730 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,
1423077268,estado-de-méxico,excelente,https://casa.metroscubicos.com/MLM-1423077268-excelente-casa-en-condominio-a-la-venta-y-renta-en-hacienda-_JM,"$14,000,000",Huixquilucan,Hacienda De Las Palmas,459 m²,8,3,4,2,,0 años,,459 m²,,,,,,,,,,,,,,,,,,,,,
1425442976,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1425442976-casa-en-nuevo-mexico-zapopan-con-3-recamaras-195-m-id-74726-_JM,"$3,590,000",Zapopan,Nuevo México,187 m²,3,3,2,2,,2 años,1 MXN,195 m²,,,,,1,,,,,,,,,,,,,Casa,,,
1423387938,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1423387938-casa-para-estrenar-en-tecamachalco-_JM,"$19,000,000",Naucalpan,Lomas De Tecamachalco,440 m²,9,4,4,4,,0 años,,560 m²,,,,,,,,,,,,,,,,,,,,,
1424766743,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1424766743-casa-en-venta-o-renta-en-bosque-real-_JM,"$15,800,000",Huixquilucan,Bosque Real,360 m²,7,3,3,3,,4 años,,360 m²,,,,,,,,,,,,,,,,,,,,,
1422857415,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1422857415-casa-en-venta-a-estrenar-con-acabados-de-lujo-_JM,"$6,900,000",AtizapÃ¡n De Zaragoza,Residencial Lago Esmeralda,120 mÂ²,7,,,2,,,,260 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,,,,,,,,
1426089215,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1426089215-casa-en-venta-en-club-de-golf-mexico-_JM,"$11,990,000",Tlalpan,Club de Golf México,180 m²,8,3,3,3,,0 años,,289 m²,,,,,,,,,,,,,,,,,,,,,
1422927145,estado-de-méxico,venta,https://casa.metroscubicos.com/MLM-1422927145-venta-casa-ciudad-satelite-_JM,"$7,200,000",Naucalpan,Ciudad Satélite,250 m²,7,3,3,2,,0 años,,280 m²,,,,,,,,,,,,,,,,,,,,,
1425851878,estado-de-méxico,2484,https://casa.metroscubicos.com/MLM-1425851878-2484-villa-concorde-interlomas-_JM,"$8,500,000",Huixquilucan,Interlomas,230 m²,,3,2,1,,,,250 m²,,,,,,,,,,,,,,,,,,,,,
1424847456,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1424847456-casa-en-venta-vilazul-bellavista-_JM,"$6,100,000",Atizapán De Zaragoza,Lomas De Bellavista,180 m²,7,3,3,3,,3 años,,279 m²,,,,,,,,,,,,,,,,,,,,,
1424716770,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1424716770-casa-en-venta-en-tecamachalco-_JM,"$14,500,000",Huixquilucan,Lomas De Tecamachalco,505 mÂ²,7,,,2,,,,360 mÂ²,3,3,40 aÃ±os,,,,,,,,,,,,,,,,,,
1425549144,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1425549144-casa-en-adolfo-lopez-mateos-atizapan-de-zaragoza-con-4-recamaras-560-m-id-71433-_JM,"$12,000,000",Atizapán De Zaragoza,Adolfo López Mateos,730 m²,4,4,5,4,,12 años,0 MXN,560 m²,,,,,,,,,,,,,,,,,,Casa,,,
1423611191,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1423611191-casa-en-venta-a-estrenar-con-acabados-de-lujo-_JM,"$6,900,000",AtizapÃ¡n De Zaragoza,Bosque Esmeralda,120 mÂ²,7,,,2,,,,260 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,,,,,,,,
1424742267,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1424742267-casa-en-venta-en-bosque-real-_JM,"$5,450,000",Huixquilucan,Bosque Real,130 m²,6,3,2,2,,7 años,,150 m²,,,,,,,,,,,,,,,,,,,,,
1425457018,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1425457018-casa-en-fuentes-de-satelite-atizapan-de-zaragoza-con-4-recamaras-186-m-id-71318-_JM,"$4,400,000",Atizapán De Zaragoza,Fuentes De Satélite,186 m²,4,4,4,3,,12 años,1 MXN,186 m²,,,,,,,,,,,,,,,,,,Casa,,,
1425417168,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1425417168-casa-en-nuevo-mexico-zapopan-con-4-recamaras-270-m-id-74498-_JM,"$6,300,000",Zapopan,Nuevo México,130 m²,4,4,3,2,,12 años,1 MXN,270 m²,,,,,1,,,,,,,,,,,,,Casa,,,
1422859598,estado-de-méxico,excelente,https://casa.metroscubicos.com/MLM-1422859598-excelente-casa-muy-espaciosa-a-3-minutos-de-mexibus-est-fuentes-del-valle-_JM,"$1,290,000",Tultitlán,Fracc. Real Del Bosque,100 m²,,3,2,2,2,20 años,,90 m²,,,,Norte,,,,,,,,,,,,,,,,,
1425442918,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1425442918-casa-en-nuevo-mexico-zapopan-con-5-recamaras-130-m-id-74520-_JM,"$7,200,000",Zapopan,Nuevo México,270 m²,5,5,4,2,,12 años,1 MXN,130 m²,,,,,1,,,,,,,,,,,,,Casa,,,
1425449340,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1425449340-casa-en-colonial-satelite-naucalpan-de-juarez-con-3-recamaras-404-m-id-65794-_JM,"$8,860,000",Naucalpan,Colonial Satélite,316 m²,3,3,3,3,,12 años,1 MXN,404 m²,,,,,,,,,,,,,,,,,,Casa,,,
1425330343,estado-de-méxico,casa,https://casa.metroscubicos.com/MLM-1425330343-casa-en-lago-esmeralda-privada-colina-ii-_JM,"$5,300,000",Atizapán De Zaragoza,Residencial Lago Esmeralda,90 m²,9,4,4,2,,0 años,,200 m²,,,,,,,,,,,,,,,,,,,,,
