ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Tipo de casa,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Cantidad de pisos,Tipo de propiedad,OrientaciÃ³n,Tipo de departamento,Departamentos por piso,Número de piso de la unidad,NÃºmero de piso de la unidad,Disposición,Acceso,Forma del terreno,DisposiciÃ³n del lote,Metros de frente,Metros de fondo,Disposición del lote
1346729329,jalisco,11633,https://casa.metroscubicos.com/MLM-1346729329-11633-ixtlilxochitl-nueva-espana-_JM,"$1,980,000",Guadalajara,Nueva España,75 m²,121 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1372994922,jalisco,se,https://casa.metroscubicos.com/MLM-1372994922-se-vende-casa-en-porta-real-zapopan-fraccionamiento-muy-exclusivo-cc-_JM,"$1,791,380",Zapopan,Zapopan,200 m²,130 m²,,4,2,2,,,,,,,,,,,,,,,,,,,,,,
1388436053,jalisco,casa,https://casa.metroscubicos.com/MLM-1388436053-casa-nueva-y-amueblada-en-fraccionamiento-privado-con-alberca-en-puerto-vallarta-_JM,"U$S162,000",Puerto Vallarta,De Las Juntas DelegaciÃ³n,98 mÂ²,98.28 mÂ²,,,,2,,,,,1200 MXN,2,2,1 aÃ±os,,,,,,,,,,,,,,
1321314579,jalisco,casa,https://casa.metroscubicos.com/MLM-1321314579-casa-en-venta-en-tchaikovski-_JM,"$2,490,000",Zapopan,Plaza Guadalupe,95 m²,84 m²,,3,2,2,,,,11 años,,,,,,,,,,,,,,,,,,
1393807553,jalisco,hermosa,https://casa.metroscubicos.com/MLM-1393807553-hermosa-residencia-inteligente-_JM,"$45,000,000",Guadalajara,San Bernardo,753 m²,624 m²,16,6,8,10,,,,4 años,,,,,,,,,,,,,,,,,,
1387292770,jalisco,d1464,https://casa.metroscubicos.com/MLM-1387292770-d1464-altavista-poniente-altavista-residencial-_JM,"$3,250,000",Zapopan,Altavista Residencial,165 m²,165 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1384118610,jalisco,venta,https://casa.metroscubicos.com/MLM-1384118610-venta-de-casa-en-la-rioja-_JM,"$7,890,000",Tlajomulco De Zúñiga,La Rioja,259 m²,270 m²,7,3,4,2,,,,0 años,,,,,,,,,,,,,,,,,,
1369800506,jalisco,casa,https://casa.metroscubicos.com/MLM-1369800506-casa-en-guadalajara-6-recamaras-4-niveles-_JM,"$10,300,000",Zapopan,Fracc. Valle Imperial,174.85 m²,406 m²,,6,6,3,1,Casa,,1 años,,,,,4,Casa en condominio,,,,,,,,,,,,
1348696330,jalisco,casa,https://casa.metroscubicos.com/MLM-1348696330-casa-de-3-recamaras-la-estancia-zapopan-jalisco-_JM,"$12,500,000",Zapopan,La Estancia,500 m²,194 m²,9,3,3,5,,,,0 años,,,,,,,,,,,,,,,,,,
1342880882,jalisco,11345,https://casa.metroscubicos.com/MLM-1342880882-11345-cam-real-de-colima-balcones-de-santa-maria-_JM,"$3,000,000",Tlaquepaque,Balcones De Santa Maria,87 m²,87 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1333720391,jalisco,se,https://casa.metroscubicos.com/MLM-1333720391-se-vende-casa-en-providencia-_JM,"$12,890,000",Guadalajara,Providencia 1a Secc,627 m²,445 m²,,4,3,,,,,20 años,,,,,2,,,,,,,,,,,,,
1317145707,jalisco,6843,https://casa.metroscubicos.com/MLM-1317145707-6843-av-guadalupe-ciudad-de-los-ninos-_JM,"$9,850,000",Zapopan,Ciudad De Los Niños,300 m²,417 m²,,4,4,5,,,,,,,,,,,,,,,,,,,,,,
1372375705,jalisco,casa,https://casa.metroscubicos.com/MLM-1372375705-casa-en-senderos-de-tesistan-zapopan-jal-barata-jtp-_JM,"$370,133",Zapopan,Tesistan,70 m²,70 m²,,2,1,1,,,,8 años,,,,,,,,,,,,,,,,,,
762654396,jalisco,casa,https://casa.metroscubicos.com/MLM-762654396-casa-de-una-planta-en-la-calma-zapopan-_JM,"$4,400,000",Zapopan,La Calma,200 m²,200 m²,,4,3,,,,,0 años,,,,,2,,,,,,,,,,,,,
927005150,jalisco,se,https://casa.metroscubicos.com/MLM-927005150-se-vende-casa-en-colonia-real-del-valle-tlajomulco-de-zuniga-jal-_JM,"$1,350,000",Tlajomulco De Zúñiga,Real Del Valle,99 m²,113 m²,,3,3,2,,,,8 años,125 MXN,,,,,,,,,,,,,,,,,
1395617360,jalisco,casa,https://casa.metroscubicos.com/MLM-1395617360-casa-de-lujo-en-venta-en-puerta-las-lomas-zapopan-andares-_JM,"$25,900,000",Zapopan,Puerta De Hierro,700 m²,376 m²,11,4,4,6,,,,3 años,,,,,,,,,,,,,,,,,,
1388913391,jalisco,hermosa,https://casa.metroscubicos.com/MLM-1388913391-hermosa-casa-con-vista-a-canada-subdividida-_JM,"$8,750,000",Zapopan,Villa Universitaria,231.52 m²,315.82 m²,,3,3,2,1,Casa,,3 años,537 MXN,,,,3,Casa sola,,,,,,,,,,,,
1366785028,jalisco,casa,https://casa.metroscubicos.com/MLM-1366785028-casa-nueva-en-puerta-plata-andares-_JM,"$35,269,000",Zapopan,Puerta Plata,547 mÂ²,663 mÂ²,,,,5,1,Casa,,,,4,6,0 aÃ±os,3,Casa en condominio,,,,,,,,,,,,
924341204,jalisco,bonita,https://casa.metroscubicos.com/MLM-924341204-bonita-casa-duplex-en-venta-el-salto-jalisco-_JM,"$398,000",El Salto,Colonia Mesa de los Laureles,88 mÂ²,56 mÂ²,,,,1,,,,,,2,1,5 aÃ±os,,,,,,,,,,,,,,
1410823652,jalisco,casa,https://casa.metroscubicos.com/MLM-1410823652-casa-sola-en-venta-fovissste-100-_JM,"$770,000",Puerto Vallarta,Fovissste 96,287 m²,287 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1386068804,jalisco,casa,https://casa.metroscubicos.com/MLM-1386068804-casa-en-chapalita-guadalajara-jalisco-jsr-_JM,"$3,585,000",Guadalajara,Chapalita,220 m²,360 m²,,4,2,2,1,,,13 años,,,,,2,,,,,,,,,,,,,
1408853859,jalisco,casa,https://casa.metroscubicos.com/MLM-1408853859-casa-en-venta-coto-cristal-bugambilias-zapopan-jal-obra-blanca-_JM,"$3,860,000",Zapopan,Santa Ana Tepetitlan,270 m²,213 m²,3,3,2,2,,,Norte,10 años,1350 MXN,,,,3,,,,,,,,,,,,,
1383834623,jalisco,15584,https://casa.metroscubicos.com/MLM-1383834623-15584-av-campo-principes-campo-real-_JM,"$2,150,000",Zapopan,Campo Real,136 m²,93 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1376599967,jalisco,13952,https://casa.metroscubicos.com/MLM-1376599967-13952-av-adamar-fraccionamiento-adamar-_JM,"$3,700,000",Zapotlanejo,San José De Las Flores,164 m²,215 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1362747919,jalisco,casa,https://casa.metroscubicos.com/MLM-1362747919-casa-en-venta-en-el-palomar-tlajomulco-de-zuniga-_JM,"$24,490,000",Tlajomulco De ZÃºÃ±iga,El Palomar,3656 mÂ²,1481 mÂ²,10,,,6,,,,,,4,4,24 aÃ±os,,,,,,,,,,,,,,
1317820828,jalisco,9397,https://casa.metroscubicos.com/MLM-1317820828-9397-isla-zante-jardines-del-sur-_JM,"$4,700,000",Guadalajara,Jardines Del Sur,109 m²,229 m²,,4,4,3,,,,,,,,,,,,,,,,,,,,,,
1382192893,jalisco,casa,https://casa.metroscubicos.com/MLM-1382192893-casa-en-venta-en-residencial-la-cruz-_JM,"$3,350,000",Guadalajara,Residencial La Cruz,141 m²,180 m²,,3,2,2,,,,36 años,,,,,,,,,,,,,,,,,,
1367137602,jalisco,casa,https://casa.metroscubicos.com/MLM-1367137602-casa-en-venta-en-espacio-turquesa-_JM,"$3,220,000",Tlajomulco De Zúñiga,Bosques De Santa Anita,250 m²,175 m²,5,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1399256457,jalisco,oportunidad,https://casa.metroscubicos.com/MLM-1399256457-oportunidad-de-inversion-casa-para-negocio-en-guadalajara-zo-_JM,"$2,550,000",Guadalajara,Santa Teresita,71 m²,130 m²,5,4,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1343868604,jalisco,casa,https://casa.metroscubicos.com/MLM-1343868604-casa-en-venta-en-oblatos-_JM,"$2,995,000",Guadalajara,Oblatos,506 m²,251 m²,,13,6,,,,,40 años,,,,,,,,,,,,,,,,,,
946656229,jalisco,casa,https://casa.metroscubicos.com/MLM-946656229-casa-en-venta-en-bosques-de-la-victoria-_JM,"$6,400,000",Guadalajara,Bosques De La Victoria,250 m²,500 m²,,3,3,2,,,,45 años,,,,,,,,,,,,,,,,,,
1404466678,jalisco,casa,https://casa.metroscubicos.com/MLM-1404466678-casa-en-venta-en-la-zona-hotelera-de-puerto-vallarta-_JM,"U$S420,000",Puerto Vallarta,Montesori,193 m²,273 m²,,3,3,2,,,,15 años,,,,,,,,,,,,,,,,,,
1381070466,jalisco,remato,https://casa.metroscubicos.com/MLM-1381070466-remato-casa-en-villa-florida-zapopan-jalisco-ics-_JM,"$960,000",Tlajomulco De Zúñiga,Villa California,180 m²,145 m²,,3,2,2,,,,,,,,,2,,,,,,,,,,,,,
1333699284,jalisco,casa,https://casa.metroscubicos.com/MLM-1333699284-casa-en-venta-en-barlovento-residencial-zapopan-jal-_JM,"$3,120,000",Zapopan,Santa Ana Tepetitlan,84 m²,148 m²,6,2,2,4,,,,0 años,,,,,,,,,,,,,,,,,,
1384701068,jalisco,casa,https://casa.metroscubicos.com/MLM-1384701068-casa-159-coto-alicante-capital-norte-_JM,"$3,485,000",Jalisco,Zapopan,115 mÂ²,168 mÂ²,,,,2,,,,,,3,4,0 aÃ±os,3,,,,,,,,,,,,,
1383168554,jalisco,casa,https://casa.metroscubicos.com/MLM-1383168554-casa-en-venta-bonanza-residenci-_JM,"$2,295,000",Tlajomulco De Zúñiga,Bonanza Residencial,127 m²,188 m²,5,3,2,3,,,,17 años,,,,,,,,,,,,,,,,,,
1376686407,jalisco,14872,https://casa.metroscubicos.com/MLM-1376686407-14872-francisco-silva-romero-reforma-_JM,"$2,434,698",Guadalajara,Reforma,65 m²,128 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,,,
944475448,jalisco,se,https://casa.metroscubicos.com/MLM-944475448-se-vende-casa-en-el-ejido-de-emiliano-zapata-jalisco-_JM,"U$S270,000",La Huerta,Emiliano Zapata,560 mÂ²,588 mÂ²,,,,4,,,,,,4,4,13 aÃ±os,,,,,,,,,,,,,,
1317119757,jalisco,7754,https://casa.metroscubicos.com/MLM-1317119757-7754-privada-de-la-mora-la-mora-residencial-_JM,"$1,690,000",Tlajomulco De ZÃºÃ±iga,Las Moras,101 mÂ²,90 mÂ²,,,,2,,,,,,3,2,,,,,,,,,,,,,,,
1333897018,jalisco,se,https://casa.metroscubicos.com/MLM-1333897018-se-vende-casa-zapopan-oportunidad-de-terminarla-a-tu-gusto-_JM,"$2,100,000",Zapopan,Arenales Tapatios,200 mÂ²,250 mÂ²,,,,,,,,,,4,4,20 aÃ±os,3,,,,,,,,,,,,,
1334518389,jalisco,10759,https://casa.metroscubicos.com/MLM-1334518389-10759-juan-escutia-el-fortin-_JM,"$3,500,000",Zapopan,El FortÃ­n,194 mÂ²,160 mÂ²,,,,2,,,,,,3,2,,,,,,,,,,,,,,,
1392583870,jalisco,casa,https://casa.metroscubicos.com/MLM-1392583870-casa-a-estrenar-punto-sur-con-roof-garden-_JM,"$5,200,000",Tlajomulco De Zúñiga,Otra Colonia,140 m²,198 m²,7,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1393795485,jalisco,excelente,https://casa.metroscubicos.com/MLM-1393795485-excelente-residencia-en-venta-en-las-canadas-con-estilo-uni-_JM,"$13,500,000",Zapopan,Las Cañadas,1350 m²,485 m²,8,4,4,5,,,,0 años,,,,,,,,,,,,,,,,,,
1328587035,jalisco,casa,https://casa.metroscubicos.com/MLM-1328587035-casa-en-venta-lomas-de-tejeda-_JM,"$430,000",Tlajomulco De ZÃºÃ±iga,Lomas De Tejeda,90 mÂ²,48 mÂ²,,,,1,,,,,,2,1,17 aÃ±os,,,,,,,,,,,,,,
1390851487,jalisco,casa,https://casa.metroscubicos.com/MLM-1390851487-casa-239-coto-con-alberca-capital-norte-_JM,"$3,249,000",Jalisco,Zapopan,116 mÂ²,163 mÂ²,,,,2,,,,,,3,3,0 aÃ±os,2,,,,,,,,,,,,,
1393668200,jalisco,venta,https://casa.metroscubicos.com/MLM-1393668200-venta-hermosa-cabana-en-tapalpa-jal-_JM,"$3,950,000",Tapalpa,Tapalpa,600 mÂ²,420 mÂ²,7,,,,,,,,,4,3,0 aÃ±os,,,,,,,,,,,,,,
1395548325,jalisco,casa,https://casa.metroscubicos.com/MLM-1395548325-casa-nueva-en-venta-en-los-castanos-puerta-de-hierro-_JM,"$14,900,000",Zapopan,Virreyes Residencial,230 m²,420 m²,8,3,4,2,,,,0 años,,,,,,,,,,,,,,,,,,
1395623787,jalisco,casa,https://casa.metroscubicos.com/MLM-1395623787-casa-en-venta-en-coto-parque-metropolitano-_JM,"$9,250,000",Zapopan,La Estancia,168 m²,259 m²,9,4,4,2,,,,0 años,,,,,,,,,,,,,,,,,,
1393795412,jalisco,casa,https://casa.metroscubicos.com/MLM-1393795412-casa-en-venta-en-guadalajara-en-colonia-santa-tere-en-guadal-_JM,"$5,100,000",Guadalajara,Santa Teresita,260 m²,440 m²,4,,,3,,,,0 años,,,,,,,,,,,,,,,,,,
1362912749,jalisco,hermosa,https://casa.metroscubicos.com/MLM-1362912749-hermosa-casa-en-el-palomar-_JM,"$18,000,000",Tlajomulco De ZÃºÃ±iga,El Palomar Secc Balcones,875 mÂ²,487 mÂ²,,,,6,1,Casa,,,,3,3,2 aÃ±os,2,Casa en condominio,,,,,,,,,,,,
1367861081,jalisco,hermosa,https://casa.metroscubicos.com/MLM-1367861081-hermosa-casa-ubicada-dentro-del-coto-toledo-con-casaclub-y-alberca-en-nueva-galicia-marr-_JM,"$1,863,000",Tlajomulco De Zúñiga,Nueva Galicia Residencial,120 m²,160 m²,2,3,2,2,,,Oriente,5 años,,,,,2,,,,,,,,,,,,,
939280049,jalisco,casa,https://casa.metroscubicos.com/MLM-939280049-casa-en-el-vergel-_JM,"$950,000",Tlaquepaque,El Vergel,68 m²,65 m²,,2,1,1,,,,6 años,,,,,,,,,,,,,,,,,,
1389515740,jalisco,casa,https://casa.metroscubicos.com/MLM-1389515740-casa-en-venta-en-jardines-del-valle-_JM,"$1,750,000",Zapopan,Jardines Del Valle,105 m²,150 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1389546123,jalisco,casa,https://casa.metroscubicos.com/MLM-1389546123-casa-en-venta-en-urbi-quinta-montecarlo-_JM,"$1,600,000",Tonala,Urbi Quinta Montecarlo,131 m²,103 m²,,4,2,2,,,,,,,,,,,,,,,,,,,,,,
1393701398,jalisco,hermosa,https://casa.metroscubicos.com/MLM-1393701398-hermosa-residencia-en-venta-en-los-robles-en-guadalajara-_JM,"$5,390,000",Zapopan,Los Robles,228 m²,211 m²,9,4,5,2,,,,,,,,,,,,,,,,,,,,,,
1393807578,jalisco,hermosa,https://casa.metroscubicos.com/MLM-1393807578-hermosa-casa-en-venta-en-zoi-boreales-residencial-_JM,"$3,491,696",Zapopan,Bosque Valdepeñas,85 m²,90 m²,5,2,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1388916153,jalisco,amplia,https://casa.metroscubicos.com/MLM-1388916153-amplia-casa-en-venta-en-royal-country-_JM,"$11,990,000",Zapopan,Royal Country,302 mÂ²,447 mÂ²,,,,2,,,,,2000 MXN,4,3,20 aÃ±os,,,,,,,,,,,,,,
1347090219,jalisco,residencia,https://casa.metroscubicos.com/MLM-1347090219-residencia-en-venta-en-jardines-vallarta-muy-cerca-de-plaza-galerias-_JM,"$12,825,000",Zapopan,Jardines Vallarta,400 m²,449.4 m²,,4,4,3,,,,15 años,,,,,,,,,,,,,,,,,,
1345247103,jalisco,11648,https://casa.metroscubicos.com/MLM-1345247103-11648-prol-mariano-otero-los-robles-_JM,"$4,950,000",Zapopan,Los Robles,216 m²,240 m²,,3,3,3,,,,,,,,,,,,,,,,,,,,,,
1348894650,jalisco,11682,https://casa.metroscubicos.com/MLM-1348894650-11682-2a-coto-san-francisco-_JM,"$2,500,000",Zapopan,Puerta del Llano,205 m²,97 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1393269238,jalisco,oportunidad,https://casa.metroscubicos.com/MLM-1393269238-oportunidad-de-casa-en-venta-en-club-de-golf-santa-anita-a-_JM,"$12,500,000",Tlajomulco De Zúñiga,Club De Golf Santa Anita,1120 m²,656 m²,9,3,4,4,,,,0 años,,,,,,,,,,,,,,,,,,
1342718141,jalisco,11335,https://casa.metroscubicos.com/MLM-1342718141-11335-aracely-souza-paseos-del-sol-_JM,"$3,300,000",Zapopan,Paseos Del Sol,112 m²,150 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,
946649968,jalisco,casa,https://casa.metroscubicos.com/MLM-946649968-casa-en-venta-autlan-de-navarro-jalisco-_JM,"$1,100,000",Autlán De Navarro,Colonia Obrera,120 m²,170 m²,2,2,1,,,,Norte,17 años,0 MXN,,,,2,,,,,,,,,,,,,
1419950862,jalisco,19954,https://casa.metroscubicos.com/MLM-1419950862-19954-liverpool-mezquitan-country-_JM,"$2,697,000",Guadalajara,Mezquitan Country,200 m²,120 m²,,6,3,2,,,,,,,,,,,,,,,,,,,,,,
1395630100,jalisco,casa,https://casa.metroscubicos.com/MLM-1395630100-casa-de-lujo-venta-en-valle-real-con-jardin-de-400-metros-_JM,"$34,000,000",Zapopan,Valle Real,1015 m²,1000 m²,9,4,5,6,,,,0 años,,,,,,,,,,,,,,,,,,
1388952128,jalisco,casa,https://casa.metroscubicos.com/MLM-1388952128-casa-en-venta-en-condominio-rinconada-de-la-joya-_JM,"$12,700,000",Zapopan,Rinconada La Joya,383.52 m²,465.31 m²,,6,7,5,1,Casa,,10 años,1000 MXN,,,,2,Casa en condominio,,,,,,,,,,,,
1373234485,jalisco,casa,https://casa.metroscubicos.com/MLM-1373234485-casa-en-venta-parque-de-la-castellana-coto-andalucia-_JM,"$10,990,000",Zapopan,Parque De La Castellana,393 m²,495 m²,9,4,4,4,,,,1997 años,,,,,,,,,,,,,,,,,,
1333692736,jalisco,casa,https://casa.metroscubicos.com/MLM-1333692736-casa-en-venta-en-soare-ii-solares-zapopan-_JM,"$6,100,000",Zapopan,Solares,157 mÂ²,225 mÂ²,9,,,2,,,,,,4,4,0 aÃ±os,,,,,,,,,,,,,,
1317119719,jalisco,6887,https://casa.metroscubicos.com/MLM-1317119719-6887-gaspar-perez-villas-de-guadalupe-_JM,"$1,750,000",Zapopan,Villas de Guadalupe,147 mÂ²,200 mÂ²,,,,6,,,,,,1,3,,,,,,,,,,,,,,,
939292213,jalisco,casa,https://casa.metroscubicos.com/MLM-939292213-casa-en-la-azucena-el-salto-jalisco-_JM,"$750,000",El Salto,La Azucena,62 mÂ²,50 mÂ²,,,,1,,,,,,2,2,8 aÃ±os,,,,,,,,,,,,,,
1317172480,jalisco,5052,https://casa.metroscubicos.com/MLM-1317172480-5052-bosques-de-la-canada-tapalpa-_JM,"$10,327,000",Tapalpa,Tapalpa,6094 mÂ²,660 mÂ²,,,,10,,,,,,3,4,,,,,,,,,,,,,,,
1333855241,jalisco,se,https://casa.metroscubicos.com/MLM-1333855241-se-vende-casa-en-tlaquepaque-jalisco-excelente-oportunidad-_JM,"$1,550,000",Tlaquepaque,Nuevo Santa María,146 m²,146 m²,,3,2,,,,,2 años,,,,,1,,,,,,,,,,,,,
1367510006,jalisco,casa,https://casa.metroscubicos.com/MLM-1367510006-casa-en-venta-en-colonia-valle-verde-_JM,"$6,900,000",Tonala,Valle Verde,1100 mÂ²,450 mÂ²,10,,,,,,,,,5,5,0 aÃ±os,,,,,,,,,,,,,,
1400157611,jalisco,17914,https://casa.metroscubicos.com/MLM-1400157611-17914-artes-san-rafael-_JM,"$1,600,000",Guadalajara,San Rafael,122 m²,122 m²,,3,2,,,,,,,,,,,,,,,,,,,,,,,
1373683287,jalisco,casa,https://casa.metroscubicos.com/MLM-1373683287-casa-en-venta-avenida-palmas-zapopan-jalisco-remate-bancario-dea-_JM,"$10,851,000",Zapopan,Villa Magna,800 m²,400 m²,,5,5,3,,,,10 años,,,,,,,,,,,,,,,,,,
1343447632,jalisco,casa,https://casa.metroscubicos.com/MLM-1343447632-casa-en-venta-en-chapalita-_JM,"$26,500,000",Guadalajara,Chapalita,955 m²,679 m²,6,3,2,2,,,,3 años,,,,,,,,,,,,,,,,,,
1390372622,jalisco,casa,https://casa.metroscubicos.com/MLM-1390372622-casa-en-coto-privado-en-puerto-vallarta-muy-cerca-de-las-mejores-playas-y-con-acceso-a-las-frescas-aguas-del-rio-pitillal-en-esta-casa-podras-disfrutar-de-frescas-tardes-rodeado-de-naturaleza-_JM,"$1,225,000",Puerto Vallarta,San Esteban,66 m²,,,2,2,,,,,,,,,,,,,,,,,,,,,,,
1393706956,jalisco,bonita,https://casa.metroscubicos.com/MLM-1393706956-bonita-casa-con-acabados-de-lujo-en-bosques-vallarta-_JM,"$5,600,000",Zapopan,Bosques Vallarta,165 m²,199 m²,9,5,4,2,,,,0 años,,,,,,,,,,,,,,,,,,
1353204982,jalisco,12389,https://casa.metroscubicos.com/MLM-1353204982-12389-av-altara-cortijo-de-san-agustin-_JM,"$2,000,000",Tlajomulco De ZÃºÃ±iga,Cortijo De San Agustin,115 mÂ²,124 mÂ²,,,,3,,,,,,3,3,,,,,,,,,,,,,,,
1330608958,jalisco,casa,https://casa.metroscubicos.com/MLM-1330608958-casa-residencial-santa-fe-_JM,"$5,650,000",Zapopan,Residencial Santa Fe,304 m²,,,3,3,2,,,,5 años,550 MXN,,,,2,,,,,,,,,,,,,
1324710648,jalisco,casa,https://casa.metroscubicos.com/MLM-1324710648-casa-en-loma-bonita-residencial-_JM,"$9,750,000",Zapopan,Loma Bonita,362 m²,500 m²,,4,5,6,,,,35 años,,,,,,,,,,,,,,,,,,
1393694137,jalisco,excelente,https://casa.metroscubicos.com/MLM-1393694137-excelente-casa-en-venta-en-el-cielo-el-palomar-con-vista-al-_JM,"$13,650,000",Tlajomulco De Zúñiga,El Palomar,408 m²,306 m²,8,4,4,2,,,,0 años,,,,,,,,,,,,,,,,,,
1406812589,jalisco,casa,https://casa.metroscubicos.com/MLM-1406812589-casa-real-vallarta-zapopan-jalisco-oportunidad-unica-gm-_JM,"$649,900",Zapopan,Real Vallarta,335 m²,335 m²,3,4,3,2,1,,,18 años,0 MXN,,,,1,,,,,,,,,,,,,
1347924972,jalisco,11873,https://casa.metroscubicos.com/MLM-1347924972-11873-av-sierra-de-tapalpa-pinar-de-la-calma-_JM,"$4,500,000",Zapopan,Pinar De La Calma,160 m²,256 m²,,4,3,2,,,,,,,,,,,,,,,,,,,,,,
1347905697,jalisco,11944,https://casa.metroscubicos.com/MLM-1347905697-11944-circuito-del-bosque-bosques-vallarta-_JM,"$6,490,000",Zapopan,Bosques Vallarta,165 m²,235 m²,,4,4,2,,,,,,,,,,,,,,,,,,,,,,
1386958150,jalisco,casa,https://casa.metroscubicos.com/MLM-1386958150-casa-en-hacienda-santa-fe-tlajomulco-de-zuniga-jal-barata-jtp-_JM,"$332,300",Tlajomulco De Zúñiga,Hacienda Santa Fe,60 m²,60 m²,,2,1,1,,,,16 años,,,,,,,,,,,,,,,,,,
1397192616,jalisco,casa,https://casa.metroscubicos.com/MLM-1397192616-casa-dalia-3-recamaras-col-santa-cecilia-la-barca-jalisco-_JM,"$1,200,000",Jalisco,La Barca,154 m²,124 m²,,3,2,1,,,,0 años,,,,,,,,,,,,,,,,,,
1395642603,jalisco,casa,https://casa.metroscubicos.com/MLM-1395642603-casa-en-venta-como-proyecto-de-construccion-en-colinas-de-sa-_JM,"$63,000,000",Zapopan,Colinas de San Javier,2460 m²,1800 m²,14,5,7,15,,,,0 años,,,,,,,,,,,,,,,,,,
1347089797,jalisco,casa,https://casa.metroscubicos.com/MLM-1347089797-casa-en-bugambilias-segunda-seccion-_JM,"$11,480,000",Zapopan,Bugambilias,373 m²,501 m²,,3,3,6,,,,4 años,,,,,,,,,,,,,,,,,,
1317161008,jalisco,4551,https://casa.metroscubicos.com/MLM-1317161008-4551-av-de-las-azaleas-bugambilias-_JM,"$18,800,000",Zapopan,Bugambilias,755 m²,529 m²,,4,5,6,,,,,,,,,,,,,,,,,,,,,,
1373856611,jalisco,casa,https://casa.metroscubicos.com/MLM-1373856611-casa-en-venta-en-coto-la-moraleja-valle-imperial-capital-norte-_JM,"$2,100,000",Zapopan,Campo Real,90 m²,111 m²,,3,3,2,,,,2 años,,,,,2,,,,,,,,,,,,,
1372301430,jalisco,casa,https://casa.metroscubicos.com/MLM-1372301430-casa-en-valle-dorado-tlajomulco-de-zuniga-jalisco-barata-jtp-_JM,"$327,680",Tlajomulco De Zúñiga,Valle Dorado,70 m²,80 m²,,2,1,1,,,,8 años,,,,,,,,,,,,,,,,,,
1362881734,jalisco,fluvial,https://casa.metroscubicos.com/MLM-1362881734-fluvial-vallarta-puerto-vallarta-_JM,"U$S245,000",Puerto Vallarta,Residencial Fluvial Vallarta,152 m²,152.86 m²,,2,2,1,,,,1 años,4500 MXN,,,,,,,,,,,,,,,,,
1384679865,jalisco,16007,https://casa.metroscubicos.com/MLM-1384679865-16007-rio-rhin-quinta-velarde-_JM,"$4,950,000",Guadalajara,Quinta Velarde,165 m²,255 m²,,3,2,3,,,,,,,,,,,,,,,,,,,,,,
1333712159,jalisco,casa,https://casa.metroscubicos.com/MLM-1333712159-casa-en-venta-en-senderos-de-monte-verde-muy-cerca-de-plazas-_JM,"$3,100,000",Tlajomulco De Zúñiga,Senderos de Monte Verde,154 m²,171 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1401330034,jalisco,casa,https://casa.metroscubicos.com/MLM-1401330034-casa-en-venta-mesa-colorada-poniente-zapopan-jal-_JM,"$2,950,000",Zapopan,Mesa Colorada Poniente,410 mÂ²,417 mÂ²,,,,4,1,,,,,3,1,8 aÃ±os,2,,,,,,,,,,,,,
1397191561,jalisco,venta,https://casa.metroscubicos.com/MLM-1397191561-venta-de-casa-en-fraccionamiento-terranova-_JM,"$9,750,000",Guadalajara,Terranova,421 m²,376 m²,7,3,3,5,,,,30 años,,,,,,,,,,,,,,,,,,
1324193252,jalisco,9873,https://casa.metroscubicos.com/MLM-1324193252-9873-camino-a-las-moras-arbolada-bosques-de-santa-anita-_JM,"$2,950,000",Tlajomulco De Zúñiga,Arboleda Bosques De Santa Anita,133 m²,140 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1347587232,jalisco,casa,https://casa.metroscubicos.com/MLM-1347587232-casa-en-venta-fracc-los-molinos-zapopan-jalisco-amm-_JM,"$495,147",Zapopan,Los Molinos,72 m²,70 m²,,3,2,1,,,,15 años,,,,,2,,,,,,,,,,,,,
1370562078,jalisco,casa,https://casa.metroscubicos.com/MLM-1370562078-casa-en-fracc-altus-bosques-tlaquepaque-jalisco-barata-jtp-_JM,"$743,000",Tlaquepaque,Bosque I,90 m²,110 m²,,3,1,1,,,,12 años,,,,,,,,,,,,,,,,,,
1395623788,jalisco,casa,https://casa.metroscubicos.com/MLM-1395623788-casa-de-lujo-en-venta-en-puerta-las-lomas-puerta-de-hierro-_JM,"$24,800,000",Zapopan,Puerta De Hierro,430 m²,720 m²,10,4,5,6,,,,3 años,,,,,,,,,,,,,,,,,,
