ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Orientación,Antigüedad,Ambientes,Bodegas,Cantidad de pisos,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,OrientaciÃ³n,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,Disposición del lote,DisposiciÃ³n del lote,DisposiciÃ³n
1350928114,sinaloa,casa,https://casa.metroscubicos.com/MLM-1350928114-casa-nueva-en-montebello-culiacan-sinaloa-_JM,"$4,250,000",Culiacán,Montebello,162 m²,240 m²,3,3,3,,0 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1319533684,sinaloa,residencia,https://casa.metroscubicos.com/MLM-1319533684-residencia-en-venta-en-desarrollo-urbano-tres-rios-culiacan-con-elevador-alberca-asadores-_JM,"$11,500,000",Culiacán,Desarrollo Urbano 3 Ríos,441 m²,522 m²,3,4,2,,11 años,,1,2,,,,,,,,,,,,,,,,,,
930944927,sinaloa,casa,https://casa.metroscubicos.com/MLM-930944927-casa-sola-en-venta-stanza-cantabria-_JM,"$2,380,000",Culiacán,Stanza Toscana,150 m²,137 m²,3,3,,,2 años,,,,,,,,,,,,,,,,,,,,,
1380479472,sinaloa,venta,https://casa.metroscubicos.com/MLM-1380479472-venta-de-casa-de-tres-niveles-frente-al-mar-en-mazatlan-zona-cerritos-_JM,"$21,200,000",Sinaloa,Mazatlán,398 m²,430 m²,5,5,2,,0 años,,,,,,,,,,,,,,,,,,,,,
930944890,sinaloa,casa,https://casa.metroscubicos.com/MLM-930944890-casa-sola-en-venta-fracc-montebello-_JM,"$8,000,000",Culiacán,Montebello,320 m²,440 m²,3,5,,,0 años,,,,,,,,,,,,,,,,,,,,,
933891622,sinaloa,casa,https://casa.metroscubicos.com/MLM-933891622-casa-en-venta-sector-agustina-ramirez-_JM,"$870,000",Culiacán,Agustina Ramirez,140 m²,105 m²,2,1,1,,10 años,,1,1,,,,,,Casa,Casa sola,,,,,,,,,,,
1342602660,sinaloa,casa,https://casa.metroscubicos.com/MLM-1342602660-casa-sola-en-venta-santa-aynes-_JM,"$2,400,000",Culiacán,Santa Aynes,119 m²,183 m²,3,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1303940797,sinaloa,propiedad,https://casa.metroscubicos.com/MLM-1303940797-propiedad-cerca-de-la-playa-_JM,"$1,100,000",Mazatlán,Pueblo Nuevo,117.5 m²,68.47 m²,2,1,,,30 años,,,,,,,,,,,,,,,,,,,,,
1390365827,sinaloa,se,https://casa.metroscubicos.com/MLM-1390365827-se-vende-casa-de-3-recamaras-en-palmilla-mazatlan-_JM,"$4,300,000",Mazatlán,Sábalo Cerritos,123 m²,122 m²,3,3,,,,,,,,,,,,,,,,,,,,,,,,
1403537449,sinaloa,casa,https://casa.metroscubicos.com/MLM-1403537449-casa-seminueva-en-venta-en-colonia-ferrocarrilera-_JM,"$4,590,000",Mazatlán,Ferrocarrilera,199 m²,268 m²,3,3,,,,,,2,,,,,,,,,,,,,,,,,,
1373552806,sinaloa,casa,https://casa.metroscubicos.com/MLM-1373552806-casa-sola-en-venta-fracc-villas-santa-anita-_JM,"$2,190,000",Culiacán,Villas Santa Anita,122 m²,177 m²,4,3,,,13 años,,,,,,,,,,,,,,,,,,,,,
1400902892,sinaloa,casa,https://casa.metroscubicos.com/MLM-1400902892-casa-en-venta-colonia-chapultepec-_JM,"$10,500,000",Sinaloa,Culiacán,420 m²,429 m²,3,4,,,,,,,,,,,,,,,,,,,,,,,,
1422101355,sinaloa,preciosa,https://casa.metroscubicos.com/MLM-1422101355-preciosa-casa-remodelada-en-fraccionamiento-lomas-de-mazatlan-_JM,"$4,690,000",MazatlÃ¡n,Fracc. Lomas De MazatlÃ¡n,200 mÂ²,261 mÂ²,,,,,,,,2,,3,3,,,,,,,,,,,,,,,
1323644043,sinaloa,casa,https://casa.metroscubicos.com/MLM-1323644043-casa-en-privada-cochera-3-carros-_JM,"$3,600,000",Culiacán,Azaleas Residencial,388 m²,255 m²,3,2,3,,12 años,,1,2,250 MXN,,,,,Casa,Casa en condominio,,,,,,,,,,,
939285518,sinaloa,casa,https://casa.metroscubicos.com/MLM-939285518-casa-en-venta-_JM,"$1,000,000",Ahome,Los Mochis Centro,186.59 m²,72.05 m²,2,1,,,39 años,,,,,,,,,,,,,,,,,,,,,
1361450738,sinaloa,casa,https://casa.metroscubicos.com/MLM-1361450738-casa-sola-en-venta-privada-andalucia-_JM,"$1,950,000",Culiacán,Privada La Estancia II,142 m²,115 m²,3,3,,,12 años,,,,,,,,,,,,,,,,,,,,,
1400864993,sinaloa,casa,https://casa.metroscubicos.com/MLM-1400864993-casa-en-la-primavera-san-agustin-_JM,"$8,540,000",CuliacÃ¡n,La Primavera,313 mÂ²,371 mÂ²,,,,,,,,2,,3,3,,,,,,,,,,,,,,,
1314214698,sinaloa,casa,https://casa.metroscubicos.com/MLM-1314214698-casa-sola-en-venta-hacienda-molino-de-flores-_JM,"$1,665,000",Culiacán,Hacienda Molino De Flores,136 m²,87 m²,3,3,,,12 años,,,,,,,,,,,,,,,,,,,,,
1400950468,sinaloa,residencia,https://casa.metroscubicos.com/MLM-1400950468-residencia-salida-a-imala-en-lel-sectorr-con-mas-crecimiento-en-culiacan-_JM,"$2,900,000",Culiacán,Los Angeles,200 m²,232 m²,4,3,,,,,,,,,,,,,,,,,,,,,,,,
1408204589,sinaloa,casa,https://casa.metroscubicos.com/MLM-1408204589-casa-en-venta-en-los-portales-3-recamaras-sector-palmito-culiacan-_JM,"$1,700,000",Culiacán,Portales Del Rio,104 m²,287.3 m²,3,2,1,Poniente,10 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1399658126,sinaloa,casa,https://casa.metroscubicos.com/MLM-1399658126-casa-lista-para-estrenar-en-punta-diamante-_JM,"$8,500,000",Mazatlán,Punta Diamante,310 m²,300 m²,4,3,2,,0 años,7,,,,,,,,,,,,,,,,,,,,
1374286639,sinaloa,casa,https://casa.metroscubicos.com/MLM-1374286639-casa-sola-en-venta-barrio-real-_JM,"$4,200,000",Culiacán,Camino Real,124 m²,240 m²,3,4,,,1 años,,,,,,,,,,,,,,,,,,,,,
1400901923,sinaloa,casa,https://casa.metroscubicos.com/MLM-1400901923-casa-en-venta-en-fraccionamiento-el-cid-_JM,"$6,690,000",MazatlÃ¡n,El Cid,262 mÂ²,342 mÂ²,,,,,,,,,,3,2,,,,,,,,,,,,,,,
1336891579,sinaloa,casa,https://casa.metroscubicos.com/MLM-1336891579-casa-en-venta-a-5-minutos-de-la-playa-_JM,"$1,500,000",Mazatlán,Francisco Solis,127.46 m²,183.13 m²,4,2,,,30 años,,,,,,,,,,,,,,,,,,,,,
1385553482,sinaloa,casa,https://casa.metroscubicos.com/MLM-1385553482-casa-sola-en-venta-stanza-toscana-_JM,"$2,100,000",Culiacán,Stanza Toscana,126 m²,140 m²,4,4,,,12 años,,,,,,,,,,,,,,,,,,,,,
930944913,sinaloa,casa,https://casa.metroscubicos.com/MLM-930944913-casa-sola-en-venta-fracc-colinas-de-san-miguel-_JM,"$6,190,000",Culiacán,Colinas De San Miguel,360 m²,526 m²,4,6,,,23 años,,,,,,,,,,,,,,,,,,,,,
1422222946,sinaloa,casa,https://casa.metroscubicos.com/MLM-1422222946-casa-con-vista-al-mar-_JM,"U$S410,000",Mazatlán,Las Gaviotas,223 m²,290 m²,4,3,,,,,,,,,,,,,,,,,,,,,,,,
1414749622,sinaloa,casa,https://casa.metroscubicos.com/MLM-1414749622-casa-de-2-pisos-con-excelente-ubicacion-san-marcos-9303-_JM,"$1,250,000",Mazatlán,Villa Florida,96 m²,162 m²,5,3,,,,,,2,,,,,,,,,,,,,,,,,,
930951024,sinaloa,casa,https://casa.metroscubicos.com/MLM-930951024-casa-sola-en-venta-santa-teresa-zona-tres-rios-_JM,"$4,200,000",Culiacán,Tres Ríos,122 m²,243 m²,3,4,,,2 años,,,,,,,,,,,,,,,,,,,,,
1419592583,sinaloa,casa,https://casa.metroscubicos.com/MLM-1419592583-casa-en-venta-fracc-montebello-con-alberca-_JM,"$10,000,000",Sinaloa,Culiacán,500 m²,644 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
1356729587,sinaloa,casa,https://casa.metroscubicos.com/MLM-1356729587-casa-sola-en-venta-alameda-_JM,"$450,000",Culiacán,Alameda,80 m²,40 m²,1,1,,,14 años,,,,,,,,,,,,,,,,,,,,,
1417721498,sinaloa,amplia,https://casa.metroscubicos.com/MLM-1417721498-amplia-casa-en-venta-con-recamara-planta-baja-en-pradera-dorada-_JM,"$2,565,000",Culiacán,Zona Dorada,118 m²,200 m²,4,5,,,,,,2,,,,,,,,,,,,,,,,,,
1414567230,sinaloa,amplia,https://casa.metroscubicos.com/MLM-1414567230-amplia-casa-en-venta-en-sector-aeropuerto-_JM,"$1,550,000",CuliacÃ¡n,Las Flores Infonavit,116 mÂ²,150 mÂ²,,,,,,,,2,,4,3,,,,,,,,,,,,,,,
930947164,sinaloa,casa,https://casa.metroscubicos.com/MLM-930947164-casa-sola-en-venta-barrio-real-_JM,"$3,800,000",Culiacán,Camino Real,124 m²,218 m²,3,4,,,1 años,,,,,,,,,,,,,,,,,,,,,
1319187721,sinaloa,mp,https://casa.metroscubicos.com/MLM-1319187721-mp-casa-venta-remate-bancario-islas-recidenciales-los-mochi-_JM,"$369,112",Culiacán,Sinaloa,110 m²,110 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,,
1411058616,sinaloa,casa,https://casa.metroscubicos.com/MLM-1411058616-casa-en-venta-villas-del-rio-_JM,"$2,400,000",Sinaloa,Culiacán,104 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
924048052,sinaloa,hermosa,https://casa.metroscubicos.com/MLM-924048052-hermosa-y-amplia-casa-en-esquina-_JM,"$2,200,000",Mazatlán,Hacienda Los Mangos,160 m²,,3,2,2,,11 años,,,,,,,,,,,,,,,,,,,,,
1397349600,sinaloa,mcr,https://casa.metroscubicos.com/MLM-1397349600-mcr-casa-en-venta-de-remate-bancario-hda-andalucia-culiacan-sinaloa-_JM,"$571,000",Culiacán,Andalucía,100 m²,100 m²,3,2,2,,,,,,,,,,,,,,,,,,,,,,,
1405364440,sinaloa,casa,https://casa.metroscubicos.com/MLM-1405364440-casa-sola-en-venta-privada-con-alberca-la-conquista-ala-entrada-_JM,"$2,700,000",Culiacán,Privada La Rinconada,136 m²,172 m²,3,3,,,2 años,,,,,,,,,,,,,,,,,,,,,
948343649,sinaloa,venta,https://casa.metroscubicos.com/MLM-948343649-venta-de-casa-con-alberca-en-colinas-de-san-miguel-_JM,"$30,000,000",Culiacán,Colinas De San Miguel,660 m²,1133 m²,8,6,3,,5 años,,1,3,,,,,,Casa,Casa sola,,,,,,,,,,,
1324898260,sinaloa,casa,https://casa.metroscubicos.com/MLM-1324898260-casa-en-venta-en-frac-marina-en-mazatlan-_JM,"$17,000,000",Mazatlán,Marina Mazatlán,551 m²,500 m²,4,4,3,,5 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1332675576,sinaloa,casa,https://casa.metroscubicos.com/MLM-1332675576-casa-sola-en-venta-lomas-del-boulevard-_JM,"$2,850,000",Culiacán,Lomas Del Boulevard,193 m²,195 m²,3,3,,,26 años,,,,,,,,,,,,,,,,,,,,,
871468784,sinaloa,casa,https://casa.metroscubicos.com/MLM-871468784-casa-culiacan-_JM,"$1,450,000",Sinaloa,Culiacán,,,3,2,2,,0 años,,,2,0 MXN,,,,,,,,,,,,,,,,,
951187487,sinaloa,casa,https://casa.metroscubicos.com/MLM-951187487-casa-en-venta-las-quintas-culiacan-25000000-taninz-rg1-_JM,"$25,000,000",Culiacán,Las Quintas,1500 m²,1 m²,3,3,,,0 años,6,,,,,,,,,,,,,,,,,,,,
1349238166,sinaloa,casa,https://casa.metroscubicos.com/MLM-1349238166-casa-sola-en-venta-villas-del-rio-_JM,"$1,850,000",Culiacán,Villas Del Río,117 m²,159 m²,4,3,,,14 años,,,,,,,,,,,,,,,,,,,,,
930944874,sinaloa,casa,https://casa.metroscubicos.com/MLM-930944874-casa-sola-en-venta-las-moras-privada-a-espaldas-congreso-del-estado-_JM,"$3,200,000",Culiacán,Palma Dorada,223 m²,268 m²,4,4,,,11 años,,,,,,,,,,,,,,,,,,,,,
954277563,sinaloa,casa,https://casa.metroscubicos.com/MLM-954277563-casa-de-playa-en-villas-del-mar-altata-sinaloa-_JM,"$3,900,000",Navolato,Altata,300 m²,298 m²,4,3,4,,8 años,,1,3,,,,,,Casa,Casa en condominio,,,,,,,,,,,
1420821349,sinaloa,casa,https://casa.metroscubicos.com/MLM-1420821349-casa-sola-en-venta-villas-del-rio-_JM,"$1,990,000",Culiacán,Villas Del Río,104 m²,150 m²,3,3,,,11 años,,,,,,,,,,,,,,,,,,,,,
930944870,sinaloa,casa,https://casa.metroscubicos.com/MLM-930944870-casa-sola-en-venta-la-campina-privada-los-pinos-_JM,"$5,500,000",Culiacán,Los Pinos,129 m²,331 m²,4,6,,,8 años,,,,,,,,,,,,,,,,,,,,,
930947191,sinaloa,casa,https://casa.metroscubicos.com/MLM-930947191-casa-sola-en-venta-arboledas-_JM,"$2,200,000",Culiacán,Arboledas,198 m²,138 m²,4,3,,,12 años,,,,,,,,,,,,,,,,,,,,,
1373610813,sinaloa,casa,https://casa.metroscubicos.com/MLM-1373610813-casa-en-venta-en-privada-interlomas-culiacan-_JM,"$4,200,000",Culiacán,Interlomas,152 m²,232 m²,3,3,2,,5 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1324541920,sinaloa,remate,https://casa.metroscubicos.com/MLM-1324541920-remate-bancario-invierte-hoy-mazatlan-sinaloa-oam-_JM,"$811,464",Mazatlán,Villas Del Rey,122 m²,140 m²,4,3,2,,,,,,,,,,,,,,,,,,,,,,,
1349425878,sinaloa,casa,https://casa.metroscubicos.com/MLM-1349425878-casa-en-residencial-en-preventa-a-unos-pasos-de-la-alberca-con-4-recamaras-_JM,"$2,680,000",Mazatlán,La Joya,117 m²,183 m²,4,3,2,,0 años,,,,800 MXN,,,,,,,,,,,,,,,,,
1408211029,sinaloa,casa,https://casa.metroscubicos.com/MLM-1408211029-casa-sola-en-venta-privada-la-estancia-_JM,"$1,899,000",Culiacán,Privada La Estancia II,121 m²,240 m²,4,3,,,17 años,,,,,,,,,,,,,,,,,,,,,
1323602043,sinaloa,casa,https://casa.metroscubicos.com/MLM-1323602043-casa-sola-en-venta-marina-mazatlan-_JM,"$16,000,000",MazatlÃ¡n,Marina MazatlÃ¡n,540 mÂ²,580 mÂ²,,,,,,,,,,4,4,,0 aÃ±os,,,,,,,,,,,,,
1355058177,sinaloa,casa,https://casa.metroscubicos.com/MLM-1355058177-casa-sola-en-venta-terranova-_JM,"$1,990,000",Culiacán,Terranova,126 m²,202 m²,3,3,,,11 años,,,,,,,,,,,,,,,,,,,,,
1339193615,sinaloa,casa,https://casa.metroscubicos.com/MLM-1339193615-casa-sola-en-venta-privada-del-rey-_JM,"$3,500,000",Culiacán,Colina Del Rey,119 m²,200 m²,3,3,,,12 años,,,,,,,,,,,,,,,,,,,,,
930950990,sinaloa,casa,https://casa.metroscubicos.com/MLM-930950990-casa-sola-en-venta-las-huertas-_JM,"$3,600,000",Culiacán,Las Aguamitas,345 m²,179 m²,3,3,,,12 años,,,,,,,,,,,,,,,,,,,,,
1409015375,sinaloa,casa,https://casa.metroscubicos.com/MLM-1409015375-casa-en-venta-villa-bonita-esquina-con-excedente-_JM,"$1,250,000",Sinaloa,Culiacán,187 m²,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1414146946,sinaloa,casa,https://casa.metroscubicos.com/MLM-1414146946-casa-sola-en-venta-country-del-rio-_JM,"$1,990,000",Culiacán,Country Del Río I,104 m²,150 m²,3,3,,,11 años,,,,,,,,,,,,,,,,,,,,,
1336294156,sinaloa,veredas,https://casa.metroscubicos.com/MLM-1336294156-veredas-del-mar-casa-luna-_JM,"$2,320,000",MazatlÃ¡n,Venadillo,128 mÂ²,135 mÂ²,,,3,,,,,,,3,3,,0 aÃ±os,,,,,,,,,,,,,
1397348999,sinaloa,mcr,https://casa.metroscubicos.com/MLM-1397348999-mcr-casa-en-venta-de-remate-bancario-villas-del-rio-culiacan-sinaloa-_JM,"$592,000",Culiacán,Villas Del Río,70 m²,70 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
931508390,sinaloa,casa,https://casa.metroscubicos.com/MLM-931508390-casa-en-venta-en-privada-sonoma-en-valle-alto-_JM,"$1,365,000",Culiacán,Valle Alto,123.5 m²,98 m²,3,2,2,,5 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
871997117,sinaloa,hotel,https://casa.metroscubicos.com/MLM-871997117-hotel-en-venta-en-mazatlan-sinaloa-_JM,"$210,000,000",Mazatlán,Centro,4215 m²,4825 m²,89,91,95,,0 años,180,,,,,,,,,,,,,,,,,,,,
1380270028,sinaloa,casa,https://casa.metroscubicos.com/MLM-1380270028-casa-sola-en-venta-valle-alto-_JM,"$1,700,000",Culiacán,Valle Alto,117 m²,189 m²,3,3,,,11 años,,,,,,,,,,,,,,,,,,,,,
930947178,sinaloa,casa,https://casa.metroscubicos.com/MLM-930947178-casa-sola-en-venta-privanzas-_JM,"$3,200,000",Culiacán,Privada La Estancia II,223 m²,268 m²,4,5,,,11 años,,,,,,,,,,,,,,,,,,,,,
1314528029,sinaloa,casa,https://casa.metroscubicos.com/MLM-1314528029-casa-con-acabados-de-lujo-en-3-rios-_JM,"$9,900,000",Culiacán,Pre Carista Tres Ríos,200 m²,374 m²,4,4,2,,2 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1376703864,sinaloa,casa,https://casa.metroscubicos.com/MLM-1376703864-casa-en-venta-a-pie-de-playa-en-cerritos-mazatlan-_JM,"U$S849,500",MazatlÃ¡n,Cerritos al Mar,391 mÂ²,660 mÂ²,,,2,,,13,,,,6,6,,0 aÃ±os,,,,,,,,,,,,,
1362087797,sinaloa,casa,https://casa.metroscubicos.com/MLM-1362087797-casa-en-venta-en-altabrisa-residencial-_JM,"$2,450,000",Mazatlán,Brisas Del Mar,160 m²,211 m²,3,4,,,,,,,,,,,,,,,,,,,,,,,,
930944832,sinaloa,casa,https://casa.metroscubicos.com/MLM-930944832-casa-sola-en-venta-san-benito-_JM,"$3,600,000",Culiacán,San Benito,345 m²,179 m²,3,3,,,12 años,,,,,,,,,,,,,,,,,,,,,
1339191754,sinaloa,casa,https://casa.metroscubicos.com/MLM-1339191754-casa-sola-en-venta-privada-la-rivera-_JM,"$4,500,000",Culiacán,Privada La Rinconada,130 m²,207 m²,4,4,,,0 años,,,,,,,,,,,,,,,,,,,,,
836661342,sinaloa,hermosa,https://casa.metroscubicos.com/MLM-836661342-hermosa-casa-en-stanza-cantabria-_JM,"$1,650,000",Culiacán,Stanza,104 m²,140 m²,2,1,2,Norte,0 años,,,2,0 MXN,,,,,,,,,,,,,,,,,
1403486258,sinaloa,casa,https://casa.metroscubicos.com/MLM-1403486258-casa-en-venta-col-ferrocarrilera-_JM,"$4,890,000",Mazatlán,Ferrocarrilera,300 m²,442 m²,4,4,,,,,,2,,,,,,,,,,,,,,,,,,
930947185,sinaloa,casa,https://casa.metroscubicos.com/MLM-930947185-casa-sola-en-venta-arboledas-_JM,"$2,150,000",Culiacán,Arboledas,144 m²,245 m²,3,3,,,11 años,,,,,,,,,,,,,,,,,,,,,
924393393,sinaloa,altomare,https://casa.metroscubicos.com/MLM-924393393-altomare-panoramic-condos-mazatlan-_JM,"$3,775,141",Mazatlán,Telleria,101 m²,101 m²,2,2,1,,0 años,,,,,,,,,,,,,,,,,,,,,
951179103,sinaloa,casa,https://casa.metroscubicos.com/MLM-951179103-casa-en-venta-stanza-cantabria-culiacan-1890000-taninz-rg1-_JM,"$1,890,000",Culiacán,Bacurimi,122 m²,105 m²,3,1,2,,0 años,6,,,,,,,,,,,,,,,,,,,,
809445237,sinaloa,casa,https://casa.metroscubicos.com/MLM-809445237-casa-en-venta-en-interlomas-_JM,"$3,750,000",Culiacán,Interlomas,156 m²,250 m²,4,3,2,,8 años,,1,2,,,,,,Casa,Casa en condominio,,,,,,,,,,,
1352323827,sinaloa,casa,https://casa.metroscubicos.com/MLM-1352323827-casa-en-colinas-con-alberca-_JM,"$9,450,000",Culiacán,Colinas De San Miguel,400 m²,350 m²,3,4,4,,20 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1380419354,sinaloa,casa,https://casa.metroscubicos.com/MLM-1380419354-casa-en-venta-en-stanza-toscana-en-culiacan-_JM,"$6,150,000",Culiacán,Stanza Toscana,252 m²,263 m²,3,3,3,,5 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1324461342,sinaloa,vmv,https://casa.metroscubicos.com/MLM-1324461342-vmv-casa-en-venta-en-las-quintas-culiacan-sinaloa-_JM,"$1,324,000",Culiacán,Las Quintas,230 m²,120 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,,
1324547486,sinaloa,vmv,https://casa.metroscubicos.com/MLM-1324547486-vmv-casa-en-venta-en-el-cid-mazatlan-sinaloa-4h3b-_JM,"$2,764,212",Mazatlán,Marina El Cid,200 m²,260 m²,4,3,3,,25 años,,,,,,,,,,,,,,,,,,,,,
1390365824,sinaloa,encantadora,https://casa.metroscubicos.com/MLM-1390365824-encantadora-residencia-en-centro-historico-carvajal-1818-_JM,"U$S159,900",Mazatlán,Centro,179 m²,159 m²,2,2,,,,,,1,,,,,,,,,,,,,,,,,,
1303017089,sinaloa,casa,https://casa.metroscubicos.com/MLM-1303017089-casa-en-venta-en-montebello-_JM,"$1,750,000",Culiacán,Montebello,200 m²,90 m²,3,1,2,,1 años,,1,1,,,,,,Casa,Casa sola,,,,,,,,,,,
939284339,sinaloa,casa,https://casa.metroscubicos.com/MLM-939284339-casa-en-venta-_JM,"$2,600,000",Ahome,Residencial Alameda,186 m²,290 m²,5,2,4,,15 años,,,,,,,,,,,,,,,,,,,,,
1376849997,sinaloa,casa,https://casa.metroscubicos.com/MLM-1376849997-casa-en-venta-en-costa-brava-marina-el-cid-_JM,"U$S1,150,000",MazatlÃ¡n,Marina El Cid,588 mÂ²,698 mÂ²,,,3,,,10,,,,4,4,,0 aÃ±os,,,,,,,,,,,,,
1362139635,sinaloa,casa,https://casa.metroscubicos.com/MLM-1362139635-casa-en-venta-en-real-del-valle-coto-8-_JM,"$2,100,000",Mazatlán,Real Del Valle,115 m²,170 m²,3,3,,,,,,,,,,,,,,,,,,,,,,,,
1376850891,sinaloa,casa,https://casa.metroscubicos.com/MLM-1376850891-casa-en-venta-en-centro-historico-de-mazatlan-_JM,"$11,995,000",Mazatlán,Centro,256 m²,450 m²,4,4,,,0 años,9,,,,,,,,,,,,,,,,,,,,
801639297,sinaloa,casa,https://casa.metroscubicos.com/MLM-801639297-casa-en-venta-en-colonia-ferrocarrilera-en-mazatlan-_JM,"$3,800,000",Mazatlán,Ferrocarrilera,275 m²,285 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,,
1345471748,sinaloa,casa,https://casa.metroscubicos.com/MLM-1345471748-casa-en-residencial-nuevo-amplia-cocina-4-habitaciones-y-3-12-banos-_JM,"$2,365,000",Mazatlán,La Joya,117 m²,162.85 m²,3,2,2,,0 años,,,,800 MXN,,,,,,,,,,,,,,,,,
1355103630,sinaloa,casa,https://casa.metroscubicos.com/MLM-1355103630-casa-en-venta-en-culiacan-sinaloa-vcr-_JM,"$899,044",Culiacán,Lomas Del Sol,100 m²,114 m²,3,2,1,Oriente,,,1,2,,,,,,,,,,,,,,,,,,
1336978255,sinaloa,hermosa,https://casa.metroscubicos.com/MLM-1336978255-hermosa-residencia-en-villa-privada-de-tres-niveles-frente-al-mar-_JM,"U$S675,000",Mazatlán,Villas De Rueda,380 m²,600 m²,4,5,2,Norte,4 años,4,,3,1700 MXN,,,,,,,,,,,,,,,,,
1390385245,sinaloa,esta,https://casa.metroscubicos.com/MLM-1390385245-esta-casa-es-una-sorpresa-_JM,"U$S150,000",Mazatlán,Centro,75 m²,145 m²,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1393941415,sinaloa,casa,https://casa.metroscubicos.com/MLM-1393941415-casa-sola-en-venta-colina-del-rey-_JM,"$3,500,000",Culiacán,Colina Del Rey,110 m²,180 m²,3,4,,,12 años,,,,,,,,,,,,,,,,,,,,,
774498662,sinaloa,casa,https://casa.metroscubicos.com/MLM-774498662-casa-una-planta-con-rampa-privada-quinta-americana-2-habitaciones-amplias-_JM,"$2,200,000",Culiacán,Quinta Americana,276 m²,,2,2,2,,4 años,,,2,1200 MXN,,,,,,,,,,,,,,,,,
1387193017,sinaloa,casa,https://casa.metroscubicos.com/MLM-1387193017-casa-en-venta-en-chapultepec-_JM,"$16,500,000",Culiacán,Chapultepec Del Rio,1200 m²,563 m²,4,4,3,,25 años,,1,1,,,,,,Casa,Casa sola,,,,,,,,,,,
791169816,sinaloa,casa,https://casa.metroscubicos.com/MLM-791169816-casa-en-venta-maralago-culiacan-4500000-danesq-rg1-_JM,"$4,500,000",Culiacán,Maralago,296 m²,195 m²,4,3,3,,0 años,8,,,,,,,,,,,,,,,,,,,,
939284959,sinaloa,casa,https://casa.metroscubicos.com/MLM-939284959-casa-y-cabana-de-uso-campestre-_JM,"$1,050,000",Ahome,Flor Azul,1310.13 mÂ²,248.37 mÂ²,,,6,,,,,,,3,3,,5 aÃ±os,,,,,,,,,,,,,
954277565,sinaloa,casa,https://casa.metroscubicos.com/MLM-954277565-casa-en-venta-en-privada-en-isla-cortes-altata-_JM,"$2,800,000",Navolato,Altata,300 m²,223 m²,4,3,6,,10 años,,1,2,,,,,,Casa,Casa en condominio,,,,,,,,,,,
1360531990,sinaloa,casa,https://casa.metroscubicos.com/MLM-1360531990-casa-sola-en-venta-el-cid-_JM,"$10,000,000",Mazatlán,El Cid,388 m²,286 m²,3,5,,,0 años,,,,,,,,,,,,,,,,,,,,,
794183895,sinaloa,casa,https://casa.metroscubicos.com/MLM-794183895-casa-residencial-en-venta-en-marina-campo-de-golf-mazatlan-_JM,"$13,200,000",MazatlÃ¡n,Marina Gardens,551 mÂ²,587.5 mÂ²,,,2,,,,,,,5,5,,,,,,,,,,,,,,,
1328500312,sinaloa,excelente,https://casa.metroscubicos.com/MLM-1328500312-excelente-casa-remate-banacario-los-mochis-sin-oam-_JM,"$869,000",Ahome,Scally,126 m²,100 m²,3,1,2,,,,,1,,,,,,,,,,,,,,,,,,
1398914531,sinaloa,barrio,https://casa.metroscubicos.com/MLM-1398914531-barrio-san-luis-junto-a-la-casa-club-_JM,"$8,500,000",CuliacÃ¡n,Parque Industrial La Primavera,473.53 mÂ²,436.06 mÂ²,,,4,,,,1,2,,3,4,,13 aÃ±os,Casa,Casa en condominio,,,,,,,,,,,
954277561,sinaloa,casa,https://casa.metroscubicos.com/MLM-954277561-casa-en-venta-en-col-n-heroes-en-guamuchil-sin-_JM,"$3,900,000",Salvador Alvarado,Niños Héroes,310 m²,466 m²,4,2,2,,10 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1339155503,sinaloa,casa,https://casa.metroscubicos.com/MLM-1339155503-casa-sola-en-venta-nuevo-culiacan-_JM,"$2,699,000",Culiacán,Nuevo Culiacán,332 m²,260 m²,4,3,,,32 años,,,,,,,,,,,,,,,,,,,,,
