ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote,NÃºmero de piso de la unidad,DisposiciÃ³n,Baños por piso,Número de oficinas,Oficinas por piso,Admite mascotas,Tipo de bodega,Altura,Plataformas para trailers,Soporte de piso,Huéspedes,Camas,Estadía mínima (noches),Horario check in,Horario check out,NÃºmero de oficinas
1425577587,querétaro,casa,https://casa.metroscubicos.com/MLM-1425577587-casa-de-lujo-en-lomas-de-juriquilla-_JM,"$6,100,000",Querétaro,Juriquilla,250 m²,330 m²,8,3,5,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424206544,querétaro,casa,https://casa.metroscubicos.com/MLM-1424206544-casa-nueva-e-ciudad-del-sol-queretaro-_JM,"$1,367,000",Querétaro,Ciudad del Sol,67 m²,81 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425458191,querétaro,estrena,https://casa.metroscubicos.com/MLM-1425458191-estrena-casa-doble-filtro-seguridad-con-alberca-en-zona-de-zakia-_JM,"$2,350,000",El Marqués,Zákia,108 m²,116 m²,,3,3,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426431677,querétaro,casa,https://casa.metroscubicos.com/MLM-1426431677-casa-en-zibata-en-preventa-_JM,"$4,950,000",El Marqués,Zibata,176 m²,265 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425438627,querétaro,oportunidad,https://casa.metroscubicos.com/MLM-1425438627-oportunidad-casa-en-el-marques-queretaro-a-7-min-de-universidad-anahuac-_JM,"$2,350,000",El Marqués,Zákia,108 m²,116 m²,,3,3,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423733563,querétaro,casa,https://casa.metroscubicos.com/MLM-1423733563-casa-con-hermosa-vista-en-hacienda-campanario-_JM,"$3,400,000",Querétaro,Lomas Del Marques,180 m²,218 m²,6,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426107318,querétaro,venta,https://casa.metroscubicos.com/MLM-1426107318-venta-en-residencial-tejeda-corregidora-casa-de-2-niveles-y-amplio-jardin-_JM,"$4,250,000",Corregidora,Tejeda,297 m²,208 m²,,3,3,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426144353,querétaro,casa,https://casa.metroscubicos.com/MLM-1426144353-casa-en-zibata-con-alberca-_JM,"$3,780,000",El Marqués,Zibata,160 m²,206 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426253494,querétaro,residencia,https://casa.metroscubicos.com/MLM-1426253494-residencia-en-venta-recien-remodelada-con-excelentes-acabados-_JM,"$17,000,000",Querétaro,Jurica,980 m²,566 m²,3,4,4,4,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426259181,querétaro,casa,https://casa.metroscubicos.com/MLM-1426259181-casa-en-venta-campestre-san-juan-4-recamaras-4-banos-cto-servicio-bodega-jardin-cocina-integral-privada-2-estudios-chimenea-credito-_JM,"$5,250,000",San Juan Del Río,Campestre San Juan,400 m²,453 m²,2,4,4,4,,7 años,,,,2,,,Norte,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375722299,querétaro,excelente,https://casa.metroscubicos.com/MLM-1375722299-excelente-oportunidad-remate-casa-queretaro-jj-_JM,"$910,000",Corregidora,Puerta Real,190 m²,190 m²,,3,2,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380962226,querétaro,preciosa,https://casa.metroscubicos.com/MLM-1380962226-preciosa-casa-entre-el-refugio-y-zibata-alberca-3-recamara-_JM,"$2,350,000",El Marqués,Zibata,114 m²,137 m²,6,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376390897,querétaro,,https://casa.metroscubicos.com/MLM-1376390897--gran-remate-bancario-casa-cerro-loreto-oportunidad-ds-_JM,"$930,000",Querétaro,Cimatario,400 m²,400 m²,,4,3,3,,13 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389797694,querétaro,gran,https://casa.metroscubicos.com/MLM-1389797694-gran-remate-bancario-en-cerro-de-acasulco-oportunidad-ds-_JM,"$640,000",Querétaro,Colinas Del Cimatario,250 m²,250 m²,,4,3,2,,14 años,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401105198,querétaro,gran,https://casa.metroscubicos.com/MLM-1401105198-gran-oportunidad-remate-de-casa-en-queretaro-aprovecha-_JM,"$790,000",Querétaro,Colinas Del Cimatario,350 m²,600 m²,,4,2,2,,10 años,500 MXN,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382531006,querétaro,casa,https://casa.metroscubicos.com/MLM-1382531006-casa-nueva-en-venta-en-zibata-privada-cardon-3-niveles-3-rec-_JM,"$6,890,000",Querétaro,Zibatá,363 m²,313 m²,6,3,5,3,,0 años,,,,1,,,Sur,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348290788,querétaro,casa,https://casa.metroscubicos.com/MLM-1348290788-casa-en-venta-corregidora-_JM,"$1,799,000",Corregidora,Punta Esmeralda,100 mÂ²,117.56 mÂ²,,,,2,,,,3,2,,0 aÃ±os,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389824155,querétaro,gran,https://casa.metroscubicos.com/MLM-1389824155-gran-remate-bancario-de-casa-en-penuelas-oportunidad-ds-_JM,"$875,000",Querétaro,Residencial El Refugio,142 m²,142 m²,,4,3,3,,14 años,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348320361,querétaro,casa,https://casa.metroscubicos.com/MLM-1348320361-casa-en-venta-queretaro-zibata-_JM,"$2,770,000",Querétaro,Zibatá,100 m²,140 m²,,2,2,2,,0 años,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373321144,querétaro,casa,https://casa.metroscubicos.com/MLM-1373321144-casa-panoramica-en-venta-en-cumbres-del-lago-juriquilla-queretaro-qro-_JM,"$4,800,000",QuerÃ©taro,Cumbres Del Lago,270 mÂ²,254 mÂ²,,,,2,,,500 MXN,3,4,,3 aÃ±os,Norte,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347987674,querétaro,casa,https://casa.metroscubicos.com/MLM-1347987674-casa-en-venta-queretaro-_JM,"$1,296,000",El MarquÃ©s,Otros,90 mÂ²,81 mÂ²,,,,2,,,,3,2,,0 aÃ±os,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408268359,querétaro,casa,https://casa.metroscubicos.com/MLM-1408268359-casa-de-un-piso-con-alberca-en-juriquilla-queretaro-_JM,"$12,900,000",Querétaro,Juriquilla,760 m²,550 m²,1,3,4,4,,8 años,0 MXN,,,1,,,Oriente,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413153231,querétaro,casa,https://casa.metroscubicos.com/MLM-1413153231-casa-en-venta-en-zibata-queretaro-con-roof-garden-4-recama-_JM,"$4,500,000",El Marqués,Zibata,163 m²,253 m²,9,4,4,2,,2 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388923306,querétaro,gran,https://casa.metroscubicos.com/MLM-1388923306-gran-remate-bancario-av-paseo-del-marques-oportunidad-ds-_JM,"$815,890",Querétaro,Claustros de las Misiones,175 m²,175 m²,,3,2,2,,14 años,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
954224104,querétaro,casa,https://casa.metroscubicos.com/MLM-954224104-casa-en-venta-estilo-colonial-_JM,"$7,000,000",Querétaro,Centro,468.36 m²,430.13 m²,,6,6,3,,50 años,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382959515,querétaro,casa,https://casa.metroscubicos.com/MLM-1382959515-casa-en-venta-en-zibata-privada-cactus-_JM,"$6,900,000",El MarquÃ©s,Zibata,335 mÂ²,330 mÂ²,6,,,2,,,,3,5,1,2 aÃ±os,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352124894,querétaro,casa,https://casa.metroscubicos.com/MLM-1352124894-casa-en-venta-queretaro-_JM,"$1,703,950",Querétaro,Ciudad del Sol,80 m²,116 m²,,3,2,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389818138,querétaro,gran,https://casa.metroscubicos.com/MLM-1389818138-gran-remate-bancario-de-casa-en-av-angeles-oportunidad-ds-_JM,"$752,800",Querétaro,Candiles,90 m²,90 m²,,3,2,2,,14 años,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373297157,querétaro,excelente,https://casa.metroscubicos.com/MLM-1373297157-excelente-casa-en-venta-en-esquina-en-cumbres-del-lago-juriquilla-queretaro-_JM,"$5,890,000",Querétaro,Cumbres Del Lago,387 m²,262 m²,,3,3,4,,3 años,0 MXN,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368300482,querétaro,se,https://casa.metroscubicos.com/MLM-1368300482-se-vende-casa-para-inversion-de-una-planta-jardines-de-la-hacienda-queretaro-_JM,"$2,500,000",Querétaro,Jardines De La Hacienda,112 m²,81 m²,,4,3,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388704153,querétaro,remato,https://casa.metroscubicos.com/MLM-1388704153-remato-hermosa-casa-en-circuito-puerta-del-sol-residencial-puerta-real-queretaro-aty-_JM,"$910,000",Querétaro,Corregidora,190 m²,250 m²,3,4,2,3,,15 años,1 MXN,,,1,,,Poniente,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366810434,querétaro,casa,https://casa.metroscubicos.com/MLM-1366810434-casa-en-venta-en-cumbres-del-mirador-_JM,"$2,850,000",QuerÃ©taro,Cumbres Del Mirador,190 mÂ²,,5,,,2,,,0 MXN,4,3,,15 aÃ±os,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413140996,querétaro,casa,https://casa.metroscubicos.com/MLM-1413140996-casa-en-venta-en-altos-juriquilla-queretaro-_JM,"$4,600,000",QuerÃ©taro,Juriquilla,180 mÂ²,290 mÂ²,7,,,3,,,,3,3,,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382673542,querétaro,casa,https://casa.metroscubicos.com/MLM-1382673542-casa-inteligente-en-venta-el-campanario-con-sala-de-cine-_JM,"$20,500,000",Querétaro,El Campanario,600 m²,585 m²,5,4,5,4,,2 años,,,,1,,,Poniente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951989957,querétaro,casa,https://casa.metroscubicos.com/MLM-951989957-casa-en-venta-3-recs-jardinfraccprivado-club-alberca-_JM,"$2,675,000",Tequisquiapan,Barrio de la Magdalena,155 m²,166 m²,8,3,3,1,,0 años,,,,1,,,,2,Casa en fraccionamiento,,,,,,,,,,,,,,,,,,,,,,,,,,
1348196111,querétaro,casa,https://casa.metroscubicos.com/MLM-1348196111-casa-en-venta-queretaro-_JM,"$1,619,000",Querétaro,Otros,100 m²,100 m²,,3,2,2,,0 años,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407281655,querétaro,juriquilla,https://casa.metroscubicos.com/MLM-1407281655-juriquilla-tipo-duplex-doble-altura-2-recamaras-2-5-ban-_JM,"$1,890,000",Querétaro,Real De Juriquilla,105 m²,110 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382622967,querétaro,casa,https://casa.metroscubicos.com/MLM-1382622967-casa-en-venta-san-antonio-el-campanario-_JM,"$19,750,000",Querétaro,El Campanario,714 m²,627 m²,5,5,7,4,,0 años,,,,1,,,Norte,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347324513,querétaro,exclusiva,https://casa.metroscubicos.com/MLM-1347324513-exclusiva-residencia-en-venta-en-jurica-queretaro-_JM,"$28,700,000",QuerÃ©taro,Jurica,2470 mÂ²,1186 mÂ²,,,,7,,,,4,5,,0 aÃ±os,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369644974,querétaro,casa,https://casa.metroscubicos.com/MLM-1369644974-casa-en-venta-en-jurica-_JM,"$2,050,000",Querétaro,Jurica Acueducto,160 m²,145 m²,,3,2,2,Casa,15 años,,,,1,,,,2,Casa en condominio,,,,,,,,,,,,,,,,,,,,,,,,,,
1347987210,querétaro,departamento,https://casa.metroscubicos.com/MLM-1347987210-departamento-en-venta-queretaro-_JM,"$840,000",Querétaro,Otros,67.5 m²,56.7 m²,,2,2,1,,0 años,400 MXN,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382959261,querétaro,hermosa,https://casa.metroscubicos.com/MLM-1382959261-hermosa-casa-grande-con-sotano-en-venta-en-el-campanario-_JM,"$40,000,000",Querétaro,El Campanario,1200 m²,1800 m²,6,7,7,10,,2 años,,,,1,,,Norte,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413135559,querétaro,casa,https://casa.metroscubicos.com/MLM-1413135559-casa-en-venta-de-un-piso-en-grand-juriquilla-queretaro-_JM,"$2,550,000",Querétaro,Juriquilla,190 m²,135 m²,4,3,1,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382648358,querétaro,casa,https://casa.metroscubicos.com/MLM-1382648358-casa-en-ventarenta-en-garambullo-zibata-_JM,"$12,500,000",El Marqués,Fraccionamiento Zibatá,407 m²,540 m²,5,4,5,4,,1 años,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347494987,querétaro,casa,https://casa.metroscubicos.com/MLM-1347494987-casa-en-venta-queretaro-zona-mirador-_JM,"$1,906,900",QuerÃ©taro,El Mirador,80 mÂ²,139 mÂ²,,,,2,,,1000 MXN,3,3,,0 aÃ±os,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418641358,querétaro,casa,https://casa.metroscubicos.com/MLM-1418641358-casa-inteligente-en-venta-de-4-recamaras-altozano-queretaro-_JM,"$9,950,000",Querétaro,Juriquilla,315 m²,370 m²,3,4,4,3,,0 años,800 MXN,,,3,,,Poniente,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407300767,querétaro,se,https://casa.metroscubicos.com/MLM-1407300767-se-vende-casa-en-san-isidro-juriquilla-3-recamara-35-bano-_JM,"$2,900,000",QuerÃ©taro,Juriquilla,162 mÂ²,222 mÂ²,7,,,2,,,,3,3,,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417111986,querétaro,casa,https://casa.metroscubicos.com/MLM-1417111986-casa-con-excelente-vista-desde-el-roof-en-cumbres-del-lago-_JM,"$5,950,000",Querétaro,Cumbres Del Lago,270 m²,280 m²,8,3,3,3,,9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337586886,querétaro,hermosa,https://casa.metroscubicos.com/MLM-1337586886-hermosa-casa-nueva-trato-directo-pedregal-de-schoenstatt-_JM,"$2,390,000",Corregidora,Los Olvera,114 m²,142 m²,,4,3,2,,0 años,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
939099322,querétaro,casa,https://casa.metroscubicos.com/MLM-939099322-casa-en-venta-2-plantas-col-calesa-2da-secc-qro-_JM,"$2,750,000",Querétaro,Calesa,169 m²,183 m²,1,3,2,1,,28 años,,,,1,,,Norte,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382661101,querétaro,casa,https://casa.metroscubicos.com/MLM-1382661101-casa-en-preventa-altozano-priv-rio-_JM,"$15,490,000",Querétaro,Altozano el Nuevo Querétaro,474 m²,484 m²,6,4,6,4,,0 años,,,,1,,,Sur,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373351924,querétaro,casa,https://casa.metroscubicos.com/MLM-1373351924-casa-en-venta-con-salida-al-campo-de-golf-villas-del-meson-juriquilla-queretaro-_JM,"$14,000,000",Querétaro,Villas Del Mesón,1000 m²,560 m²,,4,4,4,,30 años,350 MXN,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387799132,querétaro,gran,https://casa.metroscubicos.com/MLM-1387799132-gran-remate-bancario-casa-paseo-ruisenor-qro-oportunidad-ds-_JM,"$737,500",Querétaro,Villa Las Arboledas,295 m²,295 m²,,4,3,3,,14 años,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349343000,querétaro,casa,https://casa.metroscubicos.com/MLM-1349343000-casa-en-venta-en-queretaro-en-tranquilo-condominio-al-poniente-de-la-ciudad-_JM,"$2,600,000",Corregidora,Talavera,159 m²,163 m²,,3,3,2,,8 años,900 MXN,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413147467,querétaro,casa,https://casa.metroscubicos.com/MLM-1413147467-casa-en-venta-con-vista-al-campo-de-golf-en-zibata-queretaro-_JM,"$7,450,000",El Marqués,Zibata,305 m²,320 m²,9,4,5,3,,2 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362115300,querétaro,casa,https://casa.metroscubicos.com/MLM-1362115300-casa-de-una-planta-en-venta-a-10-mins-del-centro-de-queretaro-con-jardin-_JM,"$3,400,000",Querétaro,Villas Del Parque,250 m²,229 m²,,1,1,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407288050,querétaro,hermosas,https://casa.metroscubicos.com/MLM-1407288050-hermosas-casas-en-juriquilla-3-recamras-25-banos-alberca-_JM,"$2,250,000",Querétaro,Real De Juriquilla,126 m²,133 m²,6,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392756322,querétaro,casa,https://casa.metroscubicos.com/MLM-1392756322-casa-en-venta-en-zibata-en-condominio-con-campo-de-golf-el-marques-queretaro-_JM,"$4,850,000",El Marqués,Zibata,250 m²,264 m²,5,3,4,3,,0 años,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401931265,querétaro,casa,https://casa.metroscubicos.com/MLM-1401931265-casa-minimalista-en-venta-_JM,"$6,500,000",Querétaro,Juriquilla,286 m²,314 m²,10,4,5,2,,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364476946,querétaro,valle,https://casa.metroscubicos.com/MLM-1364476946-valle-tinto-corregidora-casa-con-roof-garden-y-3-recamaras-221504qh-_JM,"$3,290,000",Corregidora,Vista Real,174 mÂ²,200 mÂ²,,,,2,,,,3,3,,2 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401450749,querétaro,casa,https://casa.metroscubicos.com/MLM-1401450749-casa-en-venta-zibata-4-rec-4-banos-jardin-alberca-241m-_JM,"$3,360,000",El Marqués,Zibata,241 m²,201 m²,,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397330184,querétaro,casa,https://casa.metroscubicos.com/MLM-1397330184-casa-en-venta-lista-para-estrenar-en-zibata-_JM,"$4,250,000",El Marqués,Zibata,133 m²,220 m²,7,3,3,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368537429,querétaro,casa,https://casa.metroscubicos.com/MLM-1368537429-casa-en-venta-en-juriquilla-para-inversion-cerca-de-uvm-_JM,"$2,800,000",Querétaro,Juriquilla,150 m²,157 m²,,3,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417067507,querétaro,casa,https://casa.metroscubicos.com/MLM-1417067507-casa-muy-amplia-en-el-refugio-con-roof-y-sotano-social-_JM,"$3,850,000",Querétaro,Residencial El Refugio,165 m²,320 m²,7,3,3,3,,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413159517,querétaro,casa,https://casa.metroscubicos.com/MLM-1413159517-casa-en-venta-en-av-de-la-luz-queretaro-_JM,"$1,735,000",Querétaro,Prados del Rincón,90 m²,123 m²,6,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397156951,querétaro,casa,https://casa.metroscubicos.com/MLM-1397156951-casa-en-venta-en-corregidora-queretaro-el-pueblito-_JM,"$2,149,000",Querétaro,Corregidora,138.59 m²,112.22 m²,2,3,3,2,,3 años,850 MXN,,,1,,,Sur,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413165702,querétaro,residencia,https://casa.metroscubicos.com/MLM-1413165702-residencia-de-lujo-en-venta-en-altozano-queretaro-_JM,"$8,950,000",Querétaro,Paseos Del Pedregal,261 m²,300 m²,8,3,4,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399197740,querétaro,casa,https://casa.metroscubicos.com/MLM-1399197740-casa-en-venta-en-colinas-de-juriquilla-frente-a-area-verde--_JM,"$6,000,000",Querétaro,Juriquilla,290 m²,360 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407320542,querétaro,estrena,https://casa.metroscubicos.com/MLM-1407320542-estrena-casa-en-canadas-del-arroyo-diseno-de-autor-4ta-re-_JM,"$2,600,000",Corregidora,CaÃ±adas del Lago,164 mÂ²,171 mÂ²,8,,,2,,,,4,3,,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420343870,querétaro,casa,https://casa.metroscubicos.com/MLM-1420343870-casa-en-venta-_JM,"$6,100,000",El Marqués,Zibata,190 m²,270 m²,8,3,4,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373333981,querétaro,casa,https://casa.metroscubicos.com/MLM-1373333981-casa-super-lujo-en-pre-venta-altozano-queretaro-_JM,"$9,890,000",Querétaro,Querétaro,436 m²,436 m²,,4,4,3,,0 años,0 MXN,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413117103,querétaro,casa,https://casa.metroscubicos.com/MLM-1413117103-casa-en-venta-en-milenio-iii-queretaro-con-rec-en-planta-baj-_JM,"$4,700,000",Querétaro,Milenio III,162 m²,268 m²,9,4,5,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392820327,querétaro,casa,https://casa.metroscubicos.com/MLM-1392820327-casa-en-venta-en-cumbres-del-lago-juriquila-con-alberca-privada-asador-y-roof-garden-_JM,"$5,950,000",Querétaro,Cumbres Del Lago,300 m²,300 m²,7,7,5,3,,,500 MXN,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400508433,querétaro,rentaventa,https://casa.metroscubicos.com/MLM-1400508433-rentaventa-gnd-juriquilla-35-banos-roof-g-3-re-_JM,"$3,500,000",QuerÃ©taro,Juriquilla,190 mÂ²,300 mÂ²,4,,,3,,,,3,4,1,3 aÃ±os,Oriente,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373302683,querétaro,casa,https://casa.metroscubicos.com/MLM-1373302683-casa-en-venta-con-piscina-y-terraza-bar-en-cumbres-del-lago-juriquilla-_JM,"$4,600,000",Querétaro,Cumbres Del Lago,280 m²,270 m²,,3,2,3,,9 años,0 MXN,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407271149,querétaro,residencia,https://casa.metroscubicos.com/MLM-1407271149-residencia-en-bio-grand-juriquilla-jardin-roof-garden-en-_JM,"$3,442,000",Querétaro,Juriquilla,162 m²,233 m²,7,3,3,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419808225,querétaro,casa,https://casa.metroscubicos.com/MLM-1419808225-casa-de-arquitecto-en-venta-_JM,"$4,395,000",El Marqués,Zibata,183 m²,210 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348271920,querétaro,casa,https://casa.metroscubicos.com/MLM-1348271920-casa-en-zibata-_JM,"$2,672,000",El Marqués,Zibata,120 m²,149 m²,,3,3,2,,0 años,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407085963,querétaro,estrena,https://casa.metroscubicos.com/MLM-1407085963-estrena-casa-entre-el-refugio-y-zibata-3-recamaras-25-ban-_JM,"$2,350,000",El Marqués,Zibata,101 m²,101 m²,6,3,2,1,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382518832,querétaro,el,https://casa.metroscubicos.com/MLM-1382518832-el-campanario-residencia-con-alberca-y-4-recamaras-_JM,"$40,000,000",Querétaro,El Campanario,2500 m²,750 m²,5,4,7,6,,5 años,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373321135,querétaro,casa,https://casa.metroscubicos.com/MLM-1373321135-casa-de-lujo-en-preventa-en-real-de-juriquilla-queretaro-qro-_JM,"$6,500,000",QuerÃ©taro,QuerÃ©taro,388 mÂ²,388 mÂ²,,,,3,,,0 MXN,4,5,,0 aÃ±os,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407307175,querétaro,3,https://casa.metroscubicos.com/MLM-1407307175-3-hermosas-casas-en-juriquilla-san-isidro-roof-garde-pasil-_JM,"$2,550,000",Querétaro,Juriquilla,179 m²,145 m²,7,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373321137,querétaro,excelente,https://casa.metroscubicos.com/MLM-1373321137-excelente-casa-en-venta-en-privada-en-cumbres-del-lago-juriquilla-con-alberca-y-terreno-excedente-_JM,"$4,500,000",QuerÃ©taro,QuerÃ©taro,249 mÂ²,240 mÂ²,,,,2,,,0 MXN,4,3,,5 aÃ±os,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407326824,querétaro,estrena,https://casa.metroscubicos.com/MLM-1407326824-estrena-casa-canadas-del-arroyo-doble-altura-3-habitacion-_JM,"$2,900,000",Corregidora,Cañadas del Lago,163 m²,211 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382673986,querétaro,casa,https://casa.metroscubicos.com/MLM-1382673986-casa-en-preventa-lomas-de-juriquilla-_JM,"$5,500,000",Querétaro,Lomas de Juriquilla,250 m²,364 m²,5,3,5,3,,0 años,,,,,,,Sur,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373340524,querétaro,espectacular,https://casa.metroscubicos.com/MLM-1373340524-espectacular-casa-premium-en-venta-con-vista-al-lago-juriquilla-queretaro-_JM,"$18,900,000",Querétaro,Cumbres Del Lago,1500 m²,1500 m²,,5,6,13,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383056186,querétaro,publicado,https://casa.metroscubicos.com/MLM-1383056186-publicado-hoy-casa-en-venta-lomas-de-juriquilla-_JM,"$7,300,000",Querétaro,Lomas de Juriquilla,327 m²,353 m²,5,4,6,3,,0 años,,,,,,,Sur,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373334011,querétaro,casa,https://casa.metroscubicos.com/MLM-1373334011-casa-de-1-nivel-en-venta-en-colinas-del-cimatario-centro-sur-queretaro-_JM,"$3,400,000",Querétaro,Querétaro,250 m²,,,4,3,2,,30 años,0 MXN,,,,,,Sur,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
