ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Antigüedad,RecÃ¡maras,BaÃ±os,Cuota mensual de mantenimiento,AntigÃ¼edad,Cantidad de pisos,Bodegas,Orientación,OrientaciÃ³n,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,DisposiciÃ³n,Acceso,Metros de frente,Metros de fondo,Forma del terreno,Disposición del lote,DisposiciÃ³n del lote
1360436099,quintana-roo,lotes,https://terreno.metroscubicos.com/MLM-1360436099-lotes-usos-mixtos-_JM,"U$S132,175",Tulum,Tulum Centro,339 mÂ²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1402017460,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402017460-terreno-en-venta-en-playa-del-carmen-riviera-maya-el-cielo-_JM,"U$S141,823",Quintana Roo,Solidaridad/Riviera Maya,429 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1402036779,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402036779-terreno-en-venta-en-playa-del-carmen-riviera-maya-el-cielo-_JM,"U$S144,375",Quintana Roo,Solidaridad/Riviera Maya,437 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1402010987,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402010987-terreno-residencial-en-venta-en-playa-del-carmen-_JM,"U$S145,091",Quintana Roo,Solidaridad/Riviera Maya,439 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
849288558,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-849288558-terreno-en-venta-en-playa-del-carmen-_JM,"$2,800,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,220 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1402056133,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402056133-terreno-en-venta-en-playa-del-carmen-riviera-maya-el-cielo-_JM,"U$S100,050",Quintana Roo,Solidaridad/Riviera Maya,290 mÂ²,,,,,,,,,700 MXN,,,,,,,,,,,,,Otro,,,,,
1323145751,quintana-roo,remate,https://terreno.metroscubicos.com/MLM-1323145751-remate-de-lotes-escriturados-paseos-del-parque-playa-del-carmen-_JM,"$570,000",Quintana Roo,Solidaridad/Riviera Maya,192 mÂ²,,,,,,,,,1500 MXN,,,,,,,,,,,,,Otro,,,,,
1399422032,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1399422032-terreno-para-hotel-en-venta-en-riviera-maya-playa-del-carmen-quintana-roo-_JM,"$8,327,130",Quintana Roo,Solidaridad/Riviera Maya,2191 m²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1383177810,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1383177810-terreno-en-venta-aldeaaldea-zama-_JM,"U$S640,006",Tulum,Aldea Zama,1485 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1390411613,quintana-roo,quintana,https://terreno.metroscubicos.com/MLM-1390411613-quintana-roo-bosques-de-cancun-preventa-terrenos-punta-pitahaya-desde-350m2-a-solo-350-_JM,"$122,500",CancÃºn/Benito JuÃ¡rez,Supermanzana 63,350 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
864554743,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-864554743-terreno-en-venta-buena-vista-bacalar-primera-linea-_JM,"$1,250,000",Bacalar,Benito JuÃ¡rez,5000 mÂ²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1358093872,quintana-roo,predio,https://terreno.metroscubicos.com/MLM-1358093872-predio-habitacional-235-h-_JM,"$474,000,000",CancÃºn/Benito JuÃ¡rez,Alfredo V Bonfil,237000 mÂ²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1383271177,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1383271177-terreno-en-venta-playa-paraiso-_JM,"U$S13,000,000",Solidaridad/Riviera Maya,Residencial Playa ParaÃ­so,12305 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1348799485,quintana-roo,venta,https://terreno.metroscubicos.com/MLM-1348799485-venta-de-lote-residencial-a-unos-pasos-de-la-alberca-y-amenidades-dh01121-_JM,"$1,100,000",Puerto Morelos,Puerto Morelos,160 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
844375759,quintana-roo,predio,https://terreno.metroscubicos.com/MLM-844375759-predio-habitacional-en-av-huayacan-de-23-has-cancun-mexico-_JM,"$368,000,000",Quintana Roo,CancÃºn/Benito JuÃ¡rez,230000 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
844377834,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-844377834-terreno-comercial-en-cancun-mexico-avenida-costa-maya-_JM,"$28,525,000",Quintana Roo,Cancún/Benito Juárez,8150 m²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1402017761,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402017761-terreno-en-venta-en-lagos-del-sol-cancun-_JM,"$9,215,999",CancÃºn/Benito JuÃ¡rez,Lagos del Sol,1152 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1400381409,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1400381409-terreno-en-venta-laguna-privada-tulum-_JM,"$380,000",Tulum,Tulum,160 m²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1395301642,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1395301642-terreno-en-venta-francisco-uh-may-_JM,"$1,046,000",Tulum,Francisco Hu-may,3180 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1402023945,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402023945-terreno-en-venta-en-playa-del-carmen-_JM,"U$S400,000",Quintana Roo,Solidaridad/Riviera Maya,20000 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1350765835,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1350765835-terreno-en-venta-corasol-_JM,"U$S15,820,040",Solidaridad/Riviera Maya,Corales,41198 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
914816020,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-914816020-terreno-en-venta-en-tulum-_JM,"$2,672,000",Tulum,Tulum Centro,257 m²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1338024022,quintana-roo,lotes,https://terreno.metroscubicos.com/MLM-1338024022-lotes-en-venta-aldea-umm-en-puerto-morelos-a-23-min-de-ca-_JM,"$946,836",Puerto Morelos,Puerto Morelos,160 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1395295551,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1395295551-terreno-en-venta-francisco-uh-may-_JM,"$840,000",Tulum,Francisco Hu-may,1250 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1383214039,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1383214039-terreno-en-venta-tulum-centro-_JM,"U$S136,799",Tulum,Tulum Centro,351 m²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1335863403,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1335863403-terreno-solidaridad-_JM,"$980,000",Quintana Roo,Solidaridad/Riviera Maya,111 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1421009233,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1421009233-terreno-en-venta-en-tulum-ideal-para-proyecto-multifamiliar-_JM,"U$S1,114,733",Tulum,Aldea Zama,1393 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1358106115,quintana-roo,venta,https://terreno.metroscubicos.com/MLM-1358106115-venta-de-terreno-entre-tulum-y-playa-del-carmen-quintana-ro-_JM,"U$S6,000,000",Tulum,Akumal,670000 mÂ²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1402043322,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402043322-terreno-en-venta-en-tulum-riviera-maya-colonia-nohoch-kah-_JM,"$3,000,000",Quintana Roo,Tulum,588 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
844375535,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-844375535-terreno-en-venta-cozumel-uso-de-suelo-mixto-_JM,"$13,500,000",Cozumel,Emiliano Zapata,2910 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1329912244,quintana-roo,oportunidad,https://terreno.metroscubicos.com/MLM-1329912244-oportunidad-terreno-frente-al-mar-mahahual-rio-indio-p2699-_JM,"U$S140,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,1780 mÂ²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1395276349,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1395276349-terreno-en-venta-francisco-uh-may-_JM,"$835,000",Tulum,Francisco Hu-may,1300 m²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1402062768,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402062768-terreno-francisco-uh-may-tulum-_JM,"$1,000,000",Quintana Roo,Tulum,947 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1402011045,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402011045-terreno-en-venta-en-playa-del-carmen-_JM,"$1,750,000",Quintana Roo,Solidaridad/Riviera Maya,315 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1402023935,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402023935-terreno-en-venta-en-playa-del-carmen-_JM,"$1,828,733",Quintana Roo,Solidaridad/Riviera Maya,307 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1402036860,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402036860-terreno-en-venta-en-lagos-del-sol-cancun-_JM,"$6,300,000",CancÃºn/Benito JuÃ¡rez,Lagos del Sol,1092 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
914816142,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-914816142-terreno-en-venta-en-tulum-_JM,"$12,058,000",Tulum,Tulum Centro,1507 m²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1336708927,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1336708927-terreno-en-venta-playa-en-del-carmen-_JM,"$8,060,000",Solidaridad/Riviera Maya,Playa del Carmen Centro,220 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1406582523,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1406582523-terreno-en-venta-frente-al-lago-principal-lagos-del-sol-cancun-precio-mas-bajo-del-mercado-_JM,"$5,600,000",CancÃºn/Benito JuÃ¡rez,Lagos del Sol,608 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1388907504,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1388907504-terreno-en-venta-en-tulum-lotes-urbanizados-boe-ideal-para-_JM,"$1,527,073",Tulum,Ejido,442 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1300950821,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1300950821-terreno-en-venta-dentro-de-desarrollo-de-lujo-a-pocos-pasos-del-mar-p3429-_JM,"U$S199,000",Solidaridad/Riviera Maya,Playa del Carmen Centro,400 mÂ²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
844367218,quintana-roo,en,https://terreno.metroscubicos.com/MLM-844367218-en-venta-terreno-en-cancun-carretera-federal-titulado-_JM,"$100,000",Cancún/Benito Juárez,Región 107,180 m²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1402056154,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402056154-terreno-comercial-en-venta-en-playa-del-carmen-_JM,"U$S45,000,000",Quintana Roo,Solidaridad/Riviera Maya,250 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
844375093,quintana-roo,crece,https://terreno.metroscubicos.com/MLM-844375093-crece-tu-inversion-terreno-en-esquina-avenida-la-luna-can-_JM,"$485,000",Cancún/Benito Juárez,Alamos II,220 m²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1402036778,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402036778-terreno-en-venta-en-playa-del-carmenriviera-mayael-cielo-_JM,"U$S163,286",Quintana Roo,Solidaridad/Riviera Maya,572 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1402011020,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402011020-terreno-en-venta-en-playa-del-carmenriviera-mayael-cielo-_JM,"U$S251,154",Quintana Roo,Solidaridad/Riviera Maya,881 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
951569238,quintana-roo,macro,https://terreno.metroscubicos.com/MLM-951569238-macro-lotes-kaybe-tulum-con-servicios-y-amenidades-comunes-_JM,"U$S556,130",Tulum,Tulum Centro,1549 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593632,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593632-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b31-_JM,"U$S144,007",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581947,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581947-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b03-_JM,"U$S138,052",Tulum,Villas Tulum,354 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593630,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593630-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b33-_JM,"U$S144,007",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
844377828,quintana-roo,espectacular,https://terreno.metroscubicos.com/MLM-844377828-espectacular-terreno-comercial-arco-norte-cancun-mexico-_JM,"$57,386,000",Quintana Roo,CancÃºn/Benito JuÃ¡rez,16396 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
951593620,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593620-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b51-_JM,"U$S144,000",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1402017451,quintana-roo,lote,https://terreno.metroscubicos.com/MLM-1402017451-lote-en-venta-en-playa-del-carmen-_JM,"$1,589,364",Quintana Roo,Solidaridad/Riviera Maya,267 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1402068632,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402068632-terreno-en-venta-en-playa-del-carmenriviera-mayael-cielo-_JM,"U$S162,500",Quintana Roo,Solidaridad/Riviera Maya,500 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
951569235,quintana-roo,macro,https://terreno.metroscubicos.com/MLM-951569235-macro-lotes-kaybe-tulum-con-servicios-y-amenidades-comunes-_JM,"U$S389,540",Tulum,Tulum Centro,929 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593629,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593629-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b38-_JM,"U$S143,961",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593626,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593626-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b43-_JM,"U$S144,003",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581935,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581935-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b45-_JM,"U$S144,007",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951588396,quintana-roo,lote,https://terreno.metroscubicos.com/MLM-951588396-lote-familiar-kaybe-tulum-con-servicios-y-amenidades-comunes-_JM,"U$S144,000",Tulum,Tulum Centro,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593657,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593657-terreno-en-preventa-con-amenidades-en-tulum-kaybe-c02-_JM,"U$S662,767",Tulum,Tulum Centro,1846 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593645,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593645-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b02-_JM,"U$S143,054",Tulum,Villas Tulum,367 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593644,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593644-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b09-_JM,"U$S136,799",Tulum,Villas Tulum,351 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593643,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593643-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b10-_JM,"U$S172,976",Tulum,Villas Tulum,444 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951588415,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951588415-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b15-_JM,"U$S144,003",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581944,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581944-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b18-_JM,"U$S144,000",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951588412,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951588412-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b19-_JM,"U$S143,996",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581936,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581936-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b29-_JM,"U$S144,011",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593627,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593627-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b41-_JM,"U$S144,011",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593628,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593628-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b40-_JM,"U$S144,019",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1402062850,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402062850-terreno-en-venta-en-playa-del-carmen-_JM,"U$S6,066,450",Quintana Roo,Solidaridad/Riviera Maya,9333 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1402062627,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1402062627-terreno-en-venta-en-isla-blanca-cancun-_JM,"U$S3,200,000",Quintana Roo,CancÃºn/Benito JuÃ¡rez,5000 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
951588429,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951588429-terreno-en-preventa-con-amenidades-en-tulum-kaybe-c08-_JM,"U$S594,787",Tulum,Tulum Centro,1656 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593653,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593653-terreno-en-preventa-con-amenidades-en-tulum-kaybe-a02-_JM,"U$S430,371",Tulum,Villas Tulum,1027 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593648,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593648-terreno-en-preventa-con-amenidades-en-tulum-kaybe-a16-_JM,"U$S476,113",Tulum,Villas Tulum,1136 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593642,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593642-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b14-_JM,"U$S178,469",Tulum,Villas Tulum,458 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581945,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581945-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b17-_JM,"U$S144,000",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951569233,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951569233-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b20-_JM,"U$S144,062",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593638,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593638-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b21-_JM,"U$S144,031",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581938,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581938-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b24-_JM,"U$S190,267",Tulum,Villas Tulum,489 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951588411,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951588411-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b22-_JM,"U$S144,003",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593635,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593635-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b27-_JM,"U$S144,011",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581937,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581937-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b25-_JM,"U$S168,020",Tulum,Villas Tulum,431 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951588407,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951588407-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b28-_JM,"U$S144,011",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593633,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593633-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b30-_JM,"U$S144,007",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593631,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593631-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b32-_JM,"U$S144,019",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951588405,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951588405-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b39-_JM,"U$S144,027",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593625,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593625-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b44-_JM,"U$S144,011",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951588403,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951588403-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b42-_JM,"U$S144,007",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593624,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593624-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b49-_JM,"U$S174,268",Tulum,Villas Tulum,447 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581933,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581933-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b50-_JM,"U$S143,521",Tulum,Villas Tulum,368 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593616,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593616-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b54-_JM,"U$S144,011",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593617,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593617-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b53-_JM,"U$S144,011",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581927,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581927-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b55-_JM,"U$S144,011",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581928,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581928-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b57-_JM,"U$S144,019",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581926,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581926-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b64-_JM,"U$S144,046",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593613,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593613-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b69-_JM,"U$S144,050",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951581924,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581924-terreno-en-preventa-con-amenidades-en-tulum-kaybe-b71-_JM,"U$S144,007",Tulum,Villas Tulum,370 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
914543595,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-914543595-terreno-en-venta-en-tulum-_JM,"$5,460,000",Tulum,Tulum Centro,250 mÂ²,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1399565968,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-1399565968-terreno-con-100-mtrs-frente-a-playa-en-costa-mujeres-en-venta-em0722-_JM,"U$S7,995,000",Isla Mujeres,Isla Blanca,17500 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1409692168,quintana-roo,terrenos,https://terreno.metroscubicos.com/MLM-1409692168-terrenos-en-venta-en-playa-del-carmen-selvamar-lotes-de-inversion-_JM,"U$S4,576,050",Quintana Roo,Solidaridad/Riviera Maya,10169 mÂ²,,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
951581951,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951581951-terreno-en-preventa-con-amenidades-en-tulum-kaybe-c09-_JM,"U$S690,748",Tulum,Villas Tulum,1924 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
951593655,quintana-roo,terreno,https://terreno.metroscubicos.com/MLM-951593655-terreno-en-preventa-con-amenidades-en-tulum-kaybe-a01-_JM,"U$S620,245",Tulum,Villas Tulum,1480 m²,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
