ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Ambientes,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,OrientaciÃ³n,Orientación,Bodegas,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
1382172965,nayarit,casda,https://casa.metroscubicos.com/MLM-1382172965-casda-venus-of-san-pancho-soho-at-san-francisco-nayarit-_JM,"U$S350,000",Bahía De Banderas,San Francisco,84 m²,144 m²,2,2,1,,0 años,4608 MXN,,,,,,,,,,,,,,,,,,,
1389558329,nayarit,casa,https://casa.metroscubicos.com/MLM-1389558329-casa-playa-la-penita-_JM,"$1,100,000",Bahía De Banderas,San Vicente,122 m²,90 m²,2,1,,,12 años,,,,,,,,,,,,,,,,,,,,
1398289970,nayarit,casa,https://casa.metroscubicos.com/MLM-1398289970-casa-en-venta-en-nuevo-vallarta-nayarit-_JM,"$4,100,000",BahÃ­a De Banderas,Flamingos Nuevo Vallarta,96 mÂ²,150 mÂ²,,,2,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,,
933934779,nayarit,casa,https://casa.metroscubicos.com/MLM-933934779-casa-en-venta-en-el-poblado-el-aguacate-tepic-nay-_JM,"$3,600,000",Tepic,El Aguacate,1000 m²,300 m²,3,3,,,0 años,,6,,,,,,,,,,,,,,,,,,
958291781,nayarit,casa,https://casa.metroscubicos.com/MLM-958291781-casa-en-venta-en-la-cruz-tepic-nay-rs-_JM,"$3,400,000",Tepic,Jardines De La Cruz,360 m²,236 m²,4,2,3,,0 años,,7,,,,,,,,,,,,,,,,,,
958282320,nayarit,casa,https://casa.metroscubicos.com/MLM-958282320-casa-sola-en-venta-portovela-_JM,"$3,100,000",BahÃ­a De Banderas,Altavela,111 mÂ²,122 mÂ²,,,,,,,,3,3,2 aÃ±os,,,,,,,,,,,,,,,
1398302085,nayarit,casa,https://casa.metroscubicos.com/MLM-1398302085-casa-en-venta-maraica-residencial-nuevo-vallarta-_JM,"$4,100,000",BahÃ­a De Banderas,Flamingos Club Residencial,96 mÂ²,150 mÂ²,,,2,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,,
804222775,nayarit,casa,https://casa.metroscubicos.com/MLM-804222775-casa-en-venta-en-nuevo-vallarta-desarrollo-el-roble-con-seguridad-24-horas-_JM,"$1,925,000",Bahía De Banderas,Nuevo Vallarta,102 m²,102 m²,2,2,,,,,,,,,,,,,,,,,,,,,,,
861115174,nayarit,casa,https://casa.metroscubicos.com/MLM-861115174-casa-en-venta-isla-capitan-nuevo-vallarta-nayarit-_JM,"U$S2,000,000",BahÃ­a De Banderas,Nuevo Vallarta,906 mÂ²,580 mÂ²,,,5,,,,10,3,5,0 aÃ±os,,,,,,,,,,,,,,,
1310415591,nayarit,casa,https://casa.metroscubicos.com/MLM-1310415591-casa-sola-en-venta-nuevo-vallarta-_JM,"U$S402,370",Bahía De Banderas,Nuevo Vallarta,195 m²,195 m²,3,3,,,2 años,,,,,,,,,,,,,,,,,,,,
1310447780,nayarit,casa,https://casa.metroscubicos.com/MLM-1310447780-casa-sola-en-venta-nuevo-vallarta-_JM,"U$S403,035",Bahía De Banderas,Nuevo Vallarta,195 m²,195 m²,3,3,,,2 años,,,,,,,,,,,,,,,,,,,,
1358293423,nayarit,casa,https://casa.metroscubicos.com/MLM-1358293423-casa-sola-en-venta-portovela-_JM,"$3,300,000",Bahía De Banderas,Altavela,120 m²,138 m²,4,4,,,2 años,,,,,,,,,,,,,,,,,,,,
1310447779,nayarit,casa,https://casa.metroscubicos.com/MLM-1310447779-casa-sola-en-venta-nuevo-vallarta-_JM,"U$S427,395",Bahía De Banderas,Nuevo Vallarta,195 m²,195 m²,3,3,,,2 años,,,,,,,,,,,,,,,,,,,,
857904732,nayarit,casa,https://casa.metroscubicos.com/MLM-857904732-casa-sola-en-venta-bucerias-este-_JM,"U$S314,000",BahÃ­a De Banderas,Bucerias,355 mÂ²,149 mÂ²,,,,,,,,3,3,16 aÃ±os,,,,,,,,,,,,,,,
936481720,nayarit,casa,https://casa.metroscubicos.com/MLM-936481720-casa-remodelada-en-venta-en-libramiento-tepic-el-_JM,"$1,850,000",Tepic,Valle Dorado,140 mÂ²,1 mÂ²,,,1,,,,6,3,2,0 aÃ±os,,,,,,,,,,,,,,,
804218182,nayarit,venta,https://casa.metroscubicos.com/MLM-804218182-venta-de-casa-con-roof-garden-ubicada-en-residencial-los-tigres-en-nuevo-vallarta-acceso-a-la-casa-club-_JM,"$8,800,000",BahÃ­a De Banderas,Nuevo Vallarta,518 mÂ²,269 mÂ²,,,,1,,,,3,5,,,,,,,,,,,,,,,,
1382173009,nayarit,casa,https://casa.metroscubicos.com/MLM-1382173009-casa-urano-of-san-pancho-soho-at-san-francisco-nayarit-_JM,"U$S448,300",Bahía De Banderas,San Francisco,108.74 m²,179 m²,3,2,1,,0 años,,,,,,,,,,,,,,,,,,,,
902406747,nayarit,casa,https://casa.metroscubicos.com/MLM-902406747-casa-muy-amplia-en-venta-en-fracc-ciudad-del-valle-tepic-_JM,"$6,600,000",Tepic,Ciudad Del Valle,387 m²,482 m²,4,5,6,,0 años,,10,,,,,,,,,,,,,,,,,,
1351588973,nayarit,casa,https://casa.metroscubicos.com/MLM-1351588973-casa-en-venta-muy-cerca-de-playa-en-la-penita-de-jaltemba-n-_JM,"$4,000,000",Compostela,La Peñita De Jaltemba Centro,462 m²,1 m²,3,2,6,,0 años,,5,,,,,,,,,,,,,,,,,,
1382137997,nayarit,casa,https://casa.metroscubicos.com/MLM-1382137997-casa-neptuno-of-san-pancho-soho-at-san-francisco-nayarit-_JM,"U$S448,300",Bahía De Banderas,San Francisco,108.74 m²,179 m²,3,2,1,,0 años,5728 MXN,,,,,,,,,,,,,,,,,,,
958298617,nayarit,casa,https://casa.metroscubicos.com/MLM-958298617-casa-muy-amplia-en-venta-en-fracc-rinconada-las-brisas-tep-_JM,"$7,000,000",Tepic,Las Brisas,644 m²,553 m²,6,6,2,,0 años,,14,,,,,,,,,,,,,,,,,,
804223419,nayarit,ivarica,https://casa.metroscubicos.com/MLM-804223419-ivarica-residencial-prototipo-cami-_JM,"$1,400,000",BahÃ­a De Banderas,Mezcales,76 mÂ²,83 mÂ²,,,,2,,,,2,1,,,,,,,,,,,,,,,,
1356516837,nayarit,casa,https://casa.metroscubicos.com/MLM-1356516837-casa-en-venta-en-fracc-bonaterra-tepic-_JM,"$3,700,000",Tepic,Bonaterra,175 mÂ²,260 mÂ²,,,2,,,,7,3,3,0 aÃ±os,,,,,,,,,,,,,,,
1312685974,nayarit,preciosa,https://casa.metroscubicos.com/MLM-1312685974-preciosa-casa-en-condominio-en-la-playa-de-bucerias-_JM,"U$S550,000",Bahía De Banderas,Cruz De Huanacaxtle,266 m²,266 m²,3,3,2,,0 años,10000 MXN,,,,,,,,,,,,,,,,,,,
930487262,nayarit,hermosa,https://casa.metroscubicos.com/MLM-930487262-hermosa-residencia-en-venta-en-fracc-porta-alta-tepic-_JM,"$6,500,000",Tepic,Colinas del Valle,417 m²,440 m²,3,3,4,,0 años,,7,,,,,,,,,,,,,,,,,,
861112576,nayarit,casa,https://casa.metroscubicos.com/MLM-861112576-casa-en-venta-el-tigre-nuevo-vallarta-nayarit-_JM,"U$S980,000",BahÃ­a De Banderas,Nuevo Vallarta,650 mÂ²,1 mÂ²,,,5,,,,8,3,3,0 aÃ±os,,,,,,,,,,,,,,,
1397704323,nayarit,casa,https://casa.metroscubicos.com/MLM-1397704323-casa-en-venta-en-tepic-nayarit-vcr-_JM,"$489,968",Tepic,Jacarandas,96 m²,170 m²,3,1,1,2,,,,,,,,Norte,1,,,,,,,,,,,,
870917048,nayarit,se,https://casa.metroscubicos.com/MLM-870917048-se-vende-rancho-sobre-libramiento-tepic-gdl-m-_JM,"$4,800,000",Tepic,Bonaterra,5819 m²,1 m²,,,,,0 años,,,,,,,,,,,,,,,,,,,,
1348201743,nayarit,casa,https://casa.metroscubicos.com/MLM-1348201743-casa-en-venta-en-col-penita-tepic-_JM,"$1,700,000",Tepic,Peñita,232 m²,161 m²,3,2,3,,0 años,,5,,,,,,,,,,,,,,,,,,
813759950,nayarit,casa,https://casa.metroscubicos.com/MLM-813759950-casa-en-venta-cerca-de-playa-en-lo-de-marcos-oportunidad-unica-_JM,"$9,559,650",Bahía De Banderas,Lo De Marcos,741 m²,478 m²,4,4,,2,,,,,,,,,,,,,,,,,,,,,
1383542999,nayarit,bonita,https://casa.metroscubicos.com/MLM-1383542999-bonita-casa-en-venta-centro-tepic-nayarit-ab-_JM,"$925,000",Tepic,Tepic Centro,110 m²,110 m²,3,2,1,,5 años,0 MXN,,,,,,,,,,,,,,,,,,,
1357432705,nayarit,se,https://casa.metroscubicos.com/MLM-1357432705-se-vende-casa-en-fracc-lagos-del-country-tepic-nayarit-m-_JM,"$1,630,000",Tepic,Lagos Del Country,140 m²,1 m²,3,2,1,,0 años,,5,,,,,,,,,,,,,,,,,,
1375686932,nayarit,se,https://casa.metroscubicos.com/MLM-1375686932-se-vende-casa-nueva-en-coto-de-fracclas-brisas-tepic-_JM,"$10,750,000",Tepic,Las Brisas,584 m²,576 m²,4,5,,,0 años,,10,,,,,,,,,,,,,,,,,,
1302902802,nayarit,casa,https://casa.metroscubicos.com/MLM-1302902802-casa-en-venta-en-tuxpan-nay-_JM,"$1,400,000",Tuxpan,Tuxpan Centro,210 mÂ²,315 mÂ²,,,4,,,,7,4,3,0 aÃ±os,,,,,,,,,,,,,,,
874198228,nayarit,hotel,https://casa.metroscubicos.com/MLM-874198228-hotel-en-venta-en-punta-de-mita-_JM,"U$S7,000,000",BahÃ­a De Banderas,Punta De Mita,416 mÂ²,2628 mÂ²,,,30,,,,63,28,35,0 aÃ±os,,,,,,,,,,,,,,,
1367466198,nayarit,se,https://casa.metroscubicos.com/MLM-1367466198-se-vende-casa-en-fracc-lagos-del-country-tepic-nay-_JM,"$1,690,000",Tepic,Lagos Del Country,175 m²,190 m²,4,2,2,,0 años,,6,,,,,,,,,,,,,,,,,,
1387525739,nayarit,casa,https://casa.metroscubicos.com/MLM-1387525739-casa-en-venta-en-tepic-nayarit-vcr-_JM,"$1,696,000",Tepic,Ciudad Del Valle,175 m²,252 m²,4,2,2,2,,,,,,,,Sur,1,,,,,,,,,,,,
1319212642,nayarit,preventa,https://casa.metroscubicos.com/MLM-1319212642-preventa-villas-en-nuevo-vallarta-_JM,"$10,000,000",BahÃ­a De Banderas,Bucerias,350 mÂ²,460 mÂ²,,,,,,,8,4,3,,,,,,,,,,,,,,,,
938172010,nayarit,casa,https://casa.metroscubicos.com/MLM-938172010-casa-camila-en-flamingos-residencial-_JM,"U$S719,000",BahÃ­a De Banderas,Flamingos Nuevo Vallarta,522 mÂ²,499 mÂ²,,,,,,,,3,4,14 aÃ±os,,,,,,,,,,,,,,,
922015070,nayarit,casa,https://casa.metroscubicos.com/MLM-922015070-casa-en-renta-o-venta-nayarit-col-petrolera-_JM,"$3,500,000",Coatzacoalcos,Petrolera,500 m²,300 m²,3,2,4,,21 años,0 MXN,,,,,,,,,,,,,,,,,,,
1300926771,nayarit,casa,https://casa.metroscubicos.com/MLM-1300926771-casa-punta-de-mita-_JM,"$6,000,000",BahÃ­a De Banderas,Punta De Mita,336 mÂ²,1 mÂ²,,,2,,,,6,3,2,0 aÃ±os,,,,,,,,,,,,,,,
1393086613,nayarit,rancho,https://casa.metroscubicos.com/MLM-1393086613-rancho-en-venta-en-la-cantera-tepic-el-_JM,"$3,500,000",Tepic,La Cantera,3800 mÂ²,1 mÂ²,,,5,,,,4,3,1,0 aÃ±os,,,,,,,,,,,,,,,
938215410,nayarit,se,https://casa.metroscubicos.com/MLM-938215410-se-vende-casa-con-salon-de-eventos-en-col-el-rodeo-tepic--_JM,"$3,300,000",Tepic,El Rodeo,776 m²,208 m²,3,3,5,,0 años,,6,,,,,,,,,,,,,,,,,,
1319136148,nayarit,casa,https://casa.metroscubicos.com/MLM-1319136148-casa-la-penita-de-jaltemba-_JM,"$9,500,000",Compostela,La Peñita De Jaltemba Centro,815 m²,736.67 m²,6,5,8,,10 años,,,,,,,,,,,,,,,,,,,,
1346194379,nayarit,se,https://casa.metroscubicos.com/MLM-1346194379-se-vende-casa-en-col-tecolote-tepic-el-_JM,"$1,950,000",Tepic,El Tecolote,160 m²,120 m²,4,3,1,,0 años,,9,,,,,,,,,,,,,,,,,,
1398170063,nayarit,casa,https://casa.metroscubicos.com/MLM-1398170063-casa-sayulita-_JM,"U$S2,850,000",Bahía De Banderas,Sayulita,693 m²,470 m²,4,3,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,
1362103714,nayarit,la,https://casa.metroscubicos.com/MLM-1362103714-la-mejor-ubicacion-en-residencial-flamingos-_JM,"U$S350,000",BahÃ­a De Banderas,Flamingos Club Residencial,450 mÂ²,278 mÂ²,,,4,,,2500 MXN,,4,3,8 aÃ±os,,,,,,,,,,,,,,,
804220269,nayarit,casa,https://casa.metroscubicos.com/MLM-804220269-casa-en-venta-en-valle-dorado-bahia-de-banderas-con-locale-comercial-y-estudios-de-renta-_JM,"$5,000,000",Bahía De Banderas,Valle Dorado,158 m²,393 m²,,,,,,,,,,,,,,,,,,,,,,,,,
857909052,nayarit,casa,https://casa.metroscubicos.com/MLM-857909052-casa-sola-en-venta-nuevo-vallarta-_JM,"U$S719,000",BahÃ­a De Banderas,Nuevo Vallarta,480 mÂ²,395 mÂ²,,,,,,,,4,5,2 aÃ±os,,,,,,,,,,,,,,,
946774663,nayarit,casa,https://casa.metroscubicos.com/MLM-946774663-casa-en-venta-en-remodelacion-en-fracc-ciudad-del-valle-te-_JM,"$3,500,000",Tepic,Ciudad Del Valle,320 m²,1 m²,4,3,6,,0 años,,7,,,,,,,,,,,,,,,,,,
804221065,nayarit,un,https://casa.metroscubicos.com/MLM-804221065-un-estilo-de-vida-privilegiado-_JM,"U$S1,750,000",BahÃ­a De Banderas,Nuevo Vallarta,1136 mÂ²,867 mÂ²,,,,,,,,4,6,,,,,,,,,,,,,,,,
804220718,nayarit,preciosa,https://casa.metroscubicos.com/MLM-804220718-preciosa-casa-en-venta-condominio-la-fronda-en-riviera-nayarit-_JM,"$4,400,000",BahÃ­a De Banderas,Mezcales,160 mÂ²,200 mÂ²,,,,3,,,,4,3,,,,,,,,,,,,,,,,
939294231,nayarit,hermosa,https://casa.metroscubicos.com/MLM-939294231-hermosa-residencia-fraccionamiento-nautico-nuevo-vallarta-_JM,"U$S1,000,000",BahÃ­a De Banderas,Nuevo Vallarta,716 mÂ²,514 mÂ²,,,3,,,700 MXN,,5,7,10 aÃ±os,,,,,,,,,,,,,,,
1321223675,nayarit,hermosa,https://casa.metroscubicos.com/MLM-1321223675-hermosa-casa-en-coto-_JM,"U$S750,000",BahÃ­a De Banderas,Bucerias,375 mÂ²,400 mÂ²,,,1,,,,,4,5,1 aÃ±os,,,,,,,,,,,,,,,
1347141284,nayarit,planta,https://casa.metroscubicos.com/MLM-1347141284-planta-baja-en-venta-en-inf-aztlan-solidaridad-tepic-_JM,"$860,000",Tepic,Aztlán Solidaridad,107 m²,104 m²,3,2,1,,0 años,,5,,,,,,,,,,,,,,,,,,
1372839597,nayarit,casa,https://casa.metroscubicos.com/MLM-1372839597-casa-totalmente-nueva-en-venta-en-el-rodeo-tepic-f-_JM,"$2,400,000",Tepic,El Rodeo,210 m²,180 m²,3,3,2,,0 años,,6,,,,,,,,,,,,,,,,,,
1390411351,nayarit,venta,https://casa.metroscubicos.com/MLM-1390411351-venta-de-hermosa-y-acogedora-villa-en-nuevo-vallarta-completamente-amueblada-y-puedes-llegar-caminando-a-la-playa-_JM,"$25,000,000",BahÃ­a De Banderas,NÃ¡utico TurÃ­stico,128 mÂ²,146 mÂ²,,,,,,,,3,3,,,,,,,,,,,,,,,,
804220296,nayarit,ivarica,https://casa.metroscubicos.com/MLM-804220296-ivarica-residencial-prototipo-muma-_JM,"$1,650,000",BahÃ­a De Banderas,Mezcales,100 mÂ²,105 mÂ²,,,,2,,,,2,1,,,,,,,,,,,,,,,,
1385735195,nayarit,casa,https://casa.metroscubicos.com/MLM-1385735195-casa-muy-amplia-en-venta-en-el-poblado-el-aguacate-tepic-_JM,"$3,600,000",Tepic,El Aguacate,700 m²,1 m²,3,2,5,,0 años,,7,,,,,,,,,,,,,,,,,,
1308096155,nayarit,casa,https://casa.metroscubicos.com/MLM-1308096155-casa-agave-_JM,"U$S500,000",BahÃ­a De Banderas,Bucerias,430 mÂ²,500 mÂ²,,,2,,,,,4,4,3 aÃ±os,,,,,,,,,,,,,,,
1401313891,nayarit,casa,https://casa.metroscubicos.com/MLM-1401313891-casa-en-venta-en-av-juarez-tepic-nay-_JM,"$2,750,000",Tepic,Tepic Centro,195 m²,259 m²,3,3,2,,0 años,,7,,,,,,,,,,,,,,,,,,
1395636165,nayarit,casa,https://casa.metroscubicos.com/MLM-1395636165-casa-minimalista-de-lujo-en-playa-litibu-punta-de-mita-_JM,"$44,000,000",Bahía De Banderas,Higuera Blanca,3334 m²,700 m²,,,,,10 años,,,,,,,,,,,,,,,,,,,,
954836714,nayarit,rgremate,https://casa.metroscubicos.com/MLM-954836714-rgremate-casa-col-valles-de-matatipac-nayarit-tepic-no-credi-_JM,"$1,787,000",Tepic,Valle De Matatipac,319 m²,202 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1403091425,nayarit,casa,https://casa.metroscubicos.com/MLM-1403091425-casa-beach-vallarta-gardens-_JM,"$17,000,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,650 mÂ²,270 mÂ²,,,3,,,,8,3,5,5 aÃ±os,,,,,,,,,,,,,,,
1383745115,nayarit,casa,https://casa.metroscubicos.com/MLM-1383745115-casa-en-venta-ixtlan-del-rio-nayarit-ab-_JM,"$717,500",Ixtlan Del RÃ­o,Centro,110 mÂ²,110 mÂ²,,,1,,,0 MXN,,3,2,5 aÃ±os,,,,,,,,,,,,,,,
1416316556,nayarit,casa,https://casa.metroscubicos.com/MLM-1416316556-casa-en-venta-en-bahia-de-banderas-bucerias-nayarit-_JM,"$4,000,000",BahÃ­a De Banderas,El Mirador,245 mÂ²,233 mÂ²,,,2,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,,
1342708199,nayarit,casa,https://casa.metroscubicos.com/MLM-1342708199-casa-con-3-locales-en-venta-y-renta-en-col-centro-tepic-_JM,"$4,950,000",Tepic,Tepic Centro,205 m²,449 m²,3,3,1,,0 años,,6,,,,,,,,,,,,,,,,,,
1400398400,nayarit,casa,https://casa.metroscubicos.com/MLM-1400398400-casa-en-venta-en-litibu-_JM,"$29,000,000",Bahía De Banderas,Sayulita,2000 m²,400 m²,4,4,4,,,,,,,,,,,,,,,,,,,,,,
679580129,nayarit,venta,https://casa.metroscubicos.com/MLM-679580129-venta-de-residencia-en-nuevo-vallarta-_JM,"U$S850,000",BahÃ­a De Banderas,Nuevo Vallarta,579 mÂ²,618 mÂ²,,,,2,,,,4,3,,,,,,,,,,,,,,,,
1364469882,nayarit,casa,https://casa.metroscubicos.com/MLM-1364469882-casa-en-venta-en-fracc-las-brisas-tepic-el-_JM,"$3,200,000",Tepic,Las Brisas,237 m²,210 m²,3,3,2,,0 años,,7,,,,,,,,,,,,,,,,,,
1414462195,nayarit,casa,https://casa.metroscubicos.com/MLM-1414462195-casa-en-venta-nuevo-vallarta-en-paseo-de-las-flores-_JM,"U$S550,000",BahÃ­a De Banderas,Nuevo Vallarta,722 mÂ²,320 mÂ²,,,1,,,,,3,2,1 aÃ±os,,,,,,,,,,,,,,,
1400839415,nayarit,casa,https://casa.metroscubicos.com/MLM-1400839415-casa-en-venta-en-col-centro-tepic-nay-m-_JM,"$2,200,000",Tepic,Tepic Centro,160 m²,230 m²,2,2,1,,0 años,,5,,,,,,,,,,,,,,,,,,
948417506,nayarit,casa,https://casa.metroscubicos.com/MLM-948417506-casa-en-esquina-en-venta-en-jardines-del-valle-tepic-og-_JM,"$1,150,000",Tepic,Jardines Del Valle,119 m²,238 m²,3,2,,,0 años,,6,,,,,,,,,,,,,,,,,,
1390392120,nayarit,casa,https://casa.metroscubicos.com/MLM-1390392120-casa-en-venta-de-2-plantas-dentro-de-privada-con-alberca-en-area-de-nuevo-vallarta-cerca-de-todos-los-servicios-_JM,"$2,600,000",Bahía De Banderas,Las Ceibas,167 m²,101 m²,3,2,,2,,,,,,,,,,,,,,,,,,,,,
813763686,nayarit,casa,https://casa.metroscubicos.com/MLM-813763686-casa-en-condominio-venta-el-tigre-green-18-casa-1-nuevo-vallarta-bahia-de-banderas-mexico-_JM,"U$S580,000",Bahía De Banderas,Nuevo Vallarta,230 m²,299 m²,3,3,,3,,,,,,,,,,,,,,,,,,,,,
1321236141,nayarit,las,https://casa.metroscubicos.com/MLM-1321236141-las-ceibas-_JM,"U$S95,000",Bahía De Banderas,Las Ceibas,90 m²,85 m²,,,,,10 años,500 MXN,,,,,,,,,,,,,,,,,,,
1393281253,nayarit,casa,https://casa.metroscubicos.com/MLM-1393281253-casa-en-venta-en-el-centro-de-ixtlan-del-rio-nay-m-_JM,"$800,000",Ixtlan Del RÃ­o,Centro,129 mÂ²,105 mÂ²,,,,,,,4,2,2,0 aÃ±os,,,,,,,,,,,,,,,
1378205954,nayarit,casa,https://casa.metroscubicos.com/MLM-1378205954-casa-sola-en-venta-bugambilias-_JM,"$728,000",Bahía De Banderas,Valle de las Magnolias,90 m²,55 m²,2,1,,,0 años,,,,,,,,,,,,,,,,,,,,
920077276,nayarit,hotel,https://casa.metroscubicos.com/MLM-920077276-hotel-boutique-con-vista-al-mar-_JM,"U$S850,000",Bahía De Banderas,Higuera Blanca,600 m²,250 m²,6,8,,,3 años,,14,,,,,,,,,,,,,,,,,,
1366838043,nayarit,casa,https://casa.metroscubicos.com/MLM-1366838043-casa-en-palma-real-bahia-de-banderas-nayarit-barata-jtp-_JM,"$547,500",Bahía De Banderas,Palma Real,80 m²,90 m²,2,1,1,,10 años,,,,,,,,,,,,,,,,,,,,
1416782230,nayarit,casa,https://casa.metroscubicos.com/MLM-1416782230-casa-en-venta-colonia-ciudad-del-valle-tepic-nayarit-_JM,"$1,016,000",Tepic,Ciudad Del Valle,160 m²,160 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
873562999,nayarit,casa,https://casa.metroscubicos.com/MLM-873562999-casa-con-amplio-terreno-en-venta-col-amado-nervo-_JM,"$1,600,000",Tepic,Amado Nervo,348 m²,348 m²,2,1,,,0 años,,3,,,,,,,,,,,,,,,,,,
1385334863,nayarit,casa,https://casa.metroscubicos.com/MLM-1385334863-casa-suerte-bucerias-nayarit-_JM,"U$S275,000",BahÃ­a De Banderas,Bucerias,126 mÂ²,194 mÂ²,,,,,,0 MXN,,3,2,1 aÃ±os,Norte,,,,,,,,,,,,,,
1328657071,nayarit,casa,https://casa.metroscubicos.com/MLM-1328657071-casa-muy-amplia-en-venta-en-fracc-san-angel-tepic-_JM,"$5,000,000",Tepic,Villa San Ángel,200 m²,750 m²,4,3,3,,0 años,,7,,,,,,,,,,,,,,,,,,
1416246383,nayarit,casa,https://casa.metroscubicos.com/MLM-1416246383-casa-en-venta-en-fraccionamiento-exclusivo-a-10-minutos-de-la-playa-en-av-rincon-del-cielo-_JM,"$2,950,000",Bahía De Banderas,Rincón del Cielo,110 m²,90 m²,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,
870922534,nayarit,casa,https://casa.metroscubicos.com/MLM-870922534-casa-en-venta-en-lagos-del-country-tepic-nayarit-27500-_JM,"$2,750,000",Tepic,Lagos Del Country,160 m²,160 m²,3,3,2,,0 años,,7,,,,,,,,,,,,,,,,,,
1373205694,nayarit,se,https://casa.metroscubicos.com/MLM-1373205694-se-vende-casa-muy-amplia-en-fracc-las-brisas-tepic-i-_JM,"$2,800,000",Tepic,Las Brisas,160 m²,1 m²,4,3,2,,0 años,,8,,,,,,,,,,,,,,,,,,
1416226841,nayarit,casa,https://casa.metroscubicos.com/MLM-1416226841-casa-en-venta-en-lomas-de-angelopolis-san-andres-cholula-puebla-parque-nayarit-_JM,"$3,900,000",San Andrés Cholula,Lomas de Angelópolis II,172 m²,245 m²,3,4,2,,0 años,,,,,,,,,,,,,,,,,,,,
1391624206,nayarit,casa,https://casa.metroscubicos.com/MLM-1391624206-casa-en-venta-en-fovissste-colosio-tepic-fr-_JM,"$750,000",Tepic,Luis Donaldo Colosio,56 m²,112 m²,2,2,,,0 años,,4,,,,,,,,,,,,,,,,,,
758169538,nayarit,casa,https://casa.metroscubicos.com/MLM-758169538-casa-en-venta-compostela-nayarit-_JM,"U$S494,400",Compostela,RincÃ³n De Guayabitos,301 mÂ²,400 mÂ²,,,1,2,,0 USD,,6,6,,,,,,,,,,,,,,,,
1300940459,nayarit,haciendas,https://casa.metroscubicos.com/MLM-1300940459-haciendas-de-san-vicente-_JM,"$1,900,000",Bahía De Banderas,Palma Real,150 m²,1 m²,4,2,1,,0 años,,6,,,,,,,,,,,,,,,,,,
1387177903,nayarit,casa,https://casa.metroscubicos.com/MLM-1387177903-casa-nueva-en-venta-en-fracc-puerta-del-sol-xalisco-nay-_JM,"$2,450,000",Xalisco,Puerta Del Sol,140 m²,158 m²,3,3,1,,0 años,,6,,,,,,,,,,,,,,,,,,
948283589,nayarit,rancho,https://casa.metroscubicos.com/MLM-948283589-rancho-a-bordo-de-carretera-a-un-km-de-divisadero-_JM,"$30,000,000",Compostela,Compostela,33000 m²,1000 m²,5,,,1,1 años,,,,,,,,,,,,,,,,,,,,
1421716712,nayarit,casa,https://casa.metroscubicos.com/MLM-1421716712-casa-en-fraccionamiento-con-alberca-cerca-de-playa-vidanta-_JM,"$1,382,000",Nayarit,Bahía De Banderas,100 m²,,3,2,2,2,10 años,0 MXN,,,,,,,,,,,,,,,,,,,
1415258596,nayarit,casa,https://casa.metroscubicos.com/MLM-1415258596-casa-en-venta-colonia-centro-tepic-nayarit-_JM,"$490,750",Tepic,Centro SCT Nayarit,155 m²,150 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1414436719,nayarit,casa,https://casa.metroscubicos.com/MLM-1414436719-casa-en-venta-lomas-de-mezcales-nayarit-en-quiote-_JM,"$1,900,000",Bahía De Banderas,Mezcales,136 m²,90 m²,2,2,,,10 años,,,,,,,,,,,,,,,,,,,,
1416265086,nayarit,casa,https://casa.metroscubicos.com/MLM-1416265086-casa-en-venta-en-lomas-de-angelopolis-puebla-parque-nayarit-_JM,"$3,850,000",San Andrés Cholula,Lomas de Angelópolis II,164 m²,245 m²,3,4,2,,0 años,,,,,,,,,,,,,,,,,,,,
1391623347,nayarit,casa,https://casa.metroscubicos.com/MLM-1391623347-casa-en-venta-en-col-valle-dorado-tepic-_JM,"$1,800,000",Tepic,Valle Dorado,330 mÂ²,320 mÂ²,,,1,,,,4,2,2,0 aÃ±os,,,,,,,,,,,,,,,
1346590144,nayarit,casa,https://casa.metroscubicos.com/MLM-1346590144-casa-en-venta-en-col-lindavista-tepic-og-_JM,"$1,600,000",Tepic,Lindavista,91 m²,119 m²,3,2,,,0 años,,6,,,,,,,,,,,,,,,,,,
1385704230,nayarit,casa,https://casa.metroscubicos.com/MLM-1385704230-casa-en-venta-en-fracc-porta-alta-tepic-fc-_JM,"$4,720,000",Tepic,Colinas del Valle,216 m²,1 m²,3,3,2,,0 años,,6,,,,,,,,,,,,,,,,,,
