ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
1376942796,oaxaca,en,https://terreno.metroscubicos.com/MLM-1376942796-en-venta-terreno-en-san-sebastian-tutla-oaxaca-_JM,"$2,990,000",San SebastiÃ¡n Tutla,San SebastiÃ¡n Tutla,548 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
927036016,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927036016-terreno-san-juan-bautista-tuxtepec-_JM,"$330,000",Oaxaca,San Juan Bautista Tuxtepec,544 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1340292690,oaxaca,en,https://terreno.metroscubicos.com/MLM-1340292690-en-venta-terreno-en-oaxaca-de-juarez-oaxaca-_JM,"$5,508,000",Oaxaca De JuÃ¡rez,Ex-Hacienda Candiani,459 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1335841025,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1335841025-terreno-en-venta-_JM,"$1,500,000",Ciudad Ixtepec,Ciudad Ixtepec,23000 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1379523061,oaxaca,en,https://terreno.metroscubicos.com/MLM-1379523061-en-venta-terreno-en-ocotlan-de-morelos-oaxaca-_JM,"$2,800,000",Ocotlan De Morelos,Ocotlan De Morelos,2000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1362421968,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1362421968-venta-de-terreno-en-santiaguito-etla-oaxaca-_JM,"$318,060",San Lorenzo Cacaotepec,Santiaguito Etla,265.05 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1335842513,oaxaca,en,https://terreno.metroscubicos.com/MLM-1335842513-en-venta-terreno-en-santa-maria-el-tule-oaxaca-_JM,"$4,838,400",Oaxaca De JuÃ¡rez,Cosicoeza,2688 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1339213824,oaxaca,en,https://terreno.metroscubicos.com/MLM-1339213824-en-venta-lote-en-el-ejido-de-santa-maria-zaachila-oaxaca-_JM,"$250,000",Villa De Zaachila,Zaachila,1261 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1306750791,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1306750791-terreno-en-venta-_JM,"$3,100,000",Ciudad Ixtepec,Ciudad Ixtepec,407000 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1335872780,oaxaca,en,https://terreno.metroscubicos.com/MLM-1335872780-en-venta-terreno-en-exhacienda-san-javier-santa-cruz-xoxocotlan-oaxaca-oaxaca-_JM,"$150,000",Oaxaca De JuÃ¡rez,Santa Cruz,200 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1323750765,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1323750765-terreno-en-venta-san-andres-huayapam-_JM,"$2,386,200",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,795 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
893205942,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-893205942-terreno-en-venta-el-manantial-_JM,"$240,000",San Carlos Yautepec,Santiago Lachivia,200 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408147951,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408147951-terreno-en-venta-cuatunalco-_JM,"$2,300,000",San Pedro Pochutla,Puerto Ángel,1200 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
927036048,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927036048-terreno-la-piragua-_JM,"$2,050,000",San Juan Bautista Tuxtepec,La Piragua,316 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1339219030,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1339219030-terreno-en-venta-san-andres-huayapam-_JM,"$2,386,200",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,795 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408123431,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1408123431-venta-de-jardin-para-fiestas-en-tuxtepec-_JM,"$4,900,000",San Juan Bautista Tuxtepec,Santa Fe,1000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
927036207,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927036207-terreno-san-juan-bautista-tuxtepec-_JM,"$953,040",Oaxaca,San Juan Bautista Tuxtepec,238 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1408117229,oaxaca,oportunidad,https://terreno.metroscubicos.com/MLM-1408117229-oportunidad-de-terreno-_JM,"$350,000",Oaxaca De JuÃ¡rez,La Soledad,242 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408185935,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408185935-terreno-en-venta-ex-hacienda-de-aranjuez-tlalixtac-de-cabrera-_JM,"$5,500,000",Tlalixtac De Cabrera,Tlalixtac De Cabrera,11000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408173835,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408173835-terreno-con-excelente-ubicacion-_JM,"$9,460,000",Oaxaca De JuÃ¡rez,Estado Oaxaca,430 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408123901,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408123901-terreno-totalmente-bardeado-_JM,"$7,500,000",Oaxaca,San Lorenzo Cacaotepec,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408073123,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408073123-terreno-enfrente-de-la-universidad-anahuac-_JM,"$1,785,000",Santa Cruz Xoxocotlan,Santa Cruz Xoxocotlan,621 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408015196,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408015196-terreno-en-venta-santa-cruz-xoxocotlan-_JM,"$14,700,000",Santa Cruz Xoxocotlan,Santa Cruz Xoxocotlan,4200 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414169812,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414169812-terreno-en-venta-san-agustin-yatareni-_JM,"$3,838,625",San AgustÃ­n Yatareni,San AgustÃ­n Yatareni,1096 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1411704643,oaxaca,hermoso,https://terreno.metroscubicos.com/MLM-1411704643-hermoso-terreno-dentro-del-campo-de-golf-de-san-agustin-etla-oaxaca-_JM,"$2,950",San Agustin Etla,San AgustÃ­n Etla,788 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408173863,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408173863-terreno-en-san-luis-beltran-oaxaca-_JM,"$13,250,000",Oaxaca De JuÃ¡rez,San Luis BeltrÃ¡n,5300 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408117748,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408117748-terreno-enfrente-de-la-universidad-anahuac-_JM,"$595,000",Santa Cruz Xoxocotlan,Santa Cruz Xoxocotlan,207 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408166875,oaxaca,lote,https://terreno.metroscubicos.com/MLM-1408166875-lote-en-venta-en-el-tule-_JM,"$2,000,000",Santa Maria Del Tule,Santa MarÃ­a Del Tule,497 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408179377,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408179377-terreno-en-venta-en-el-crucero-de-santo-domingo-_JM,"$34,422,000",Villa De Etla,Santo Domingo Barrio Bajo,12517 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408185418,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408185418-terreno-en-venta-en-san-jacinto-amilpas-_JM,"$480,000",Santa Maria Atzompa,Odisea,150 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
893201990,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-893201990-terreno-en-venta-tlalixtac-de-cabrera-_JM,"$1,680,000",Tlalixtac De Cabrera,Tlalixtac De Cabrera,800 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408204230,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408204230-terreno-en-venta-santa-rosa-_JM,"$1,600,000",Oaxaca De JuÃ¡rez,Santa Rosa Panzacola,284 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408179787,oaxaca,bonito,https://terreno.metroscubicos.com/MLM-1408179787-bonito-terreno-en-venta-_JM,"$250,000",Santa Cruz Xoxocotlan,San Francisco Javier,200 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408079912,oaxaca,terrenos,https://terreno.metroscubicos.com/MLM-1408079912-terrenos-en-venta-paraje-el-chepiche-municipio-de-san-francisco-lachigolo-_JM,"$1,000",San Francisco Lachigolo,San Francisco Lachigolo,600 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408015256,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408015256-terreno-en-san-felipe-_JM,"$2,414,000",Oaxaca De JuÃ¡rez,San Felipe Del Agua 1,254 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408166800,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408166800-terreno-con-construccion-en-venta-_JM,"$4,500,000",San Pablo Etla,San SebastiÃ¡n Etla,,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408123375,oaxaca,precioso,https://terreno.metroscubicos.com/MLM-1408123375-precioso-terreno-en-el-tule-ideal-para-centro-comercial-_JM,"$34,026,150",Santa Maria Del Tule,El Retiro 2da Etapa,17909 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414143213,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414143213-terreno-comercial-en-venta-puerto-escondido-puerto-escondido-_JM,"$290,000,000",San Pedro Mixtepec-juquila,Aeropuerto De La Ciudad De Puerto Escondido,70000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408147942,oaxaca,se,https://terreno.metroscubicos.com/MLM-1408147942-se-vende-terreno-rustico-propiedad-privada-_JM,"$1,100,000",Villa Diaz Ordaz,Villa DÃ­az Ordaz,2000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408073188,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408073188-terreno-en-la-chigulera-_JM,"$1,750,000",Oaxaca De JuÃ¡rez,Trinidad de Viguera,261 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408073178,oaxaca,excelente,https://terreno.metroscubicos.com/MLM-1408073178-excelente-terreno-en-san-felipe-del-agua-_JM,"$3,200,000",Oaxaca De JuÃ¡rez,San Felipe Del Agua 1,538 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408147423,oaxaca,propiedad,https://terreno.metroscubicos.com/MLM-1408147423-propiedad-privada-en-venta-_JM,$400,San JerÃ³nimo Tlacochahuaya,San JerÃ³nimo Tlacochahuaya,25000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414136064,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414136064-terreno-en-venta-san-andres-huayapam-_JM,"$1,300,000",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,390 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414155389,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414155389-terreno-en-venta-estado-de-oaxaca-_JM,"$18,000,000",Oaxaca De JuÃ¡rez,Estado de Oaxaca,22507 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414146978,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414146978-terreno-en-venta-san-andres-huayapam-_JM,"$1,300,000",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,390 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414146975,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414146975-terreno-comercial-en-venta-puerto-escondido-puerto-escondido-_JM,"$290,000,000",San Pedro Mixtepec-juquila,Aeropuerto De La Ciudad De Puerto Escondido,70000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414133968,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414133968-terreno-en-venta-san-agustin-yatareni-_JM,"$3,838,625",San AgustÃ­n Yatareni,San AgustÃ­n Yatareni,1096 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414121027,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414121027-terreno-en-venta-estado-de-oaxaca-_JM,"$18,000,000",Oaxaca De JuÃ¡rez,Estado de Oaxaca,22507 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408117728,oaxaca,lotes,https://terreno.metroscubicos.com/MLM-1408117728-lotes-en-venta-a-pagos-en-santiago-etla-_JM,"$560,000",San Lorenzo Cacaotepec,Santiaguito Etla,326 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408167061,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408167061-terreno-en-zona-residencial-_JM,"$6,000",Oaxaca De JuÃ¡rez,San Felipe Del Agua 1,1190 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408185417,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408185417-terreno-con-todos-los-servicios-_JM,"$3,300,000",Tlalixtac De Cabrera,Tlalixtac De Cabrera,833 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408123374,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408123374-terreno-rustico-en-villa-diaz-ordaz-tlacolula-_JM,"$3,000,000",Villa Diaz Ordaz,Villa DÃ­az Ordaz,8729 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1379952654,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1379952654-venta-terreno-en-col-los-tamarindos-puerto-escondido-ter2981-rf-_JM,"$20,000,000",Puerto Escondido,Otra Colonia,600 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,Plano,,
1366790444,oaxaca,se,https://terreno.metroscubicos.com/MLM-1366790444-se-vende-terreno-en-la-ciudad-de-ixtepec-oaxaca-_JM,"$500,000",Ciudad Ixtepec,Ciudad Ixtepec,400 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1363045320,oaxaca,hermoso,https://terreno.metroscubicos.com/MLM-1363045320-hermoso-terreno-residencial-en-ciudad-de-oaxaca-_JM,"$16,000",Oaxaca De JuÃ¡rez,Reforma,8175 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1388096781,oaxaca,terrenos,https://terreno.metroscubicos.com/MLM-1388096781-terrenos-en-venta-en-puerto-escondido-frente-al-mar-_JM,"$3,500,000",San Pedro Mixtepec-juquila,Aeropuerto De La Ciudad De Puerto Escondido,880 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1359922145,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1359922145-venta-de-terreno-en-brisa-de-zicatela-puerto-escondido-oaxa-_JM,"$2,650,000",San Pedro Mixtepec-juquila,Los Tamarindos,625 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
921880514,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-921880514-terreno-en-venta-zicatela-_JM,"U$S111,000",San Pedro Mixtepec-juquila,Brisas De Zicatela,946 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1339648455,oaxaca,en,https://terreno.metroscubicos.com/MLM-1339648455-en-venta-terreno-en-lomas-de-santa-cruz-amilpas-oaxaca-de-juarez-oax-_JM,"$750,000",San SebastiÃ¡n Tutla,2a Etapa Infonavit Fraccionamiento El Rosario,262 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1380010058,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1380010058-venta-terreno-punta-zicatela-puerto-escondido-ter2991-rf-_JM,"$3,000,000",Santa Maria Colotepec,Brisas de Zicatela,300 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,Irregular,,
870973674,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-870973674-terreno-venta-_JM,"U$S970,000",Santa Maria Huatulco,Santa Cruz Sector A,5227 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1359922146,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1359922146-venta-de-lote-brisa-la-zicatela-puerto-escondido-oaxaca-_JM,"$2,700,000",San Pedro Mixtepec-juquila,Los Tamarindos,625 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1400529048,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1400529048-venta-terreno-ex-hacienda-la-soledad-_JM,"$750,000",Santa Maria Atzompa,Ex-Hacienda la Soledad,602 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1366793895,oaxaca,oportunidad,https://terreno.metroscubicos.com/MLM-1366793895-oportunidad-de-adquirir-terreno-_JM,"$1,000,000",San Pedro Pochutla,San Pedro Pochutla,300 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
936400920,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-936400920-terreno-la-barra-_JM,"$3,450,000",Santa Maria Colotepec,La Barra,1000 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1363108641,oaxaca,oportuniidadterreno,https://terreno.metroscubicos.com/MLM-1363108641-oportuniidadterreno-residencial-en-ciudad-de-oaxaca-_JM,"$130,800,000",Oaxaca De JuÃ¡rez,Reforma,8175 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
893202020,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-893202020-terreno-en-venta-centro-_JM,"$4,500,000",Oaxaca De JuÃ¡rez,Oaxaca Centro,519 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1357438534,oaxaca,venta,https://terreno.metroscubicos.com/MLM-1357438534-venta-terreno-punta-zicatela-puerto-escondido-oaxaca-ter2840-rf-_JM,"$3,000,000",Puerto Escondido,Otra Colonia,527 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,33 m,17 m,Irregular,,
893205884,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-893205884-terreno-en-venta-paraje-la-roca-_JM,"$239,000",Oaxaca,San Pablo Etla,200 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408073175,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408073175-terreno-comercial-en-venta-_JM,$200,Juchitan De Zaragoza,Zona Industrial,75000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
921883624,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-921883624-terreno-en-venta-tlacolula-de-matamoros-_JM,"$3,074,000",Tlacolula De Matamoros,Tlacolula De Matamoros,10600 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1335874439,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1335874439-terreno-en-venta-en-huayapam-oaxaca-_JM,"$1,719,583",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,461 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1340280134,oaxaca,en,https://terreno.metroscubicos.com/MLM-1340280134-en-venta-terreno-en-san-lorenzo-cacaotepec-etla-oaxaca-_JM,"$800,000",San Lorenzo Cacaotepec,Santiaguito Etla,600 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1323769892,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1323769892-terreno-en-venta-san-andres-huayapam-_JM,"$2,199,600",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,733 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408179791,oaxaca,hermoso,https://terreno.metroscubicos.com/MLM-1408179791-hermoso-terreno-ideal-para-cabana-y-ecoturismo-_JM,"$260,000",Santo Domingo Tehuantepec,Morro De Mazatan,436 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
921888529,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-921888529-terreno-en-venta-san-andres-huayapam-_JM,"$1,300,000",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,400 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414129610,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414129610-terreno-en-venta-puerto-escondido-centro-_JM,"$2,700,000",San Pedro Mixtepec-juquila,Puerto Escondido Centro,142 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1339231635,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1339231635-terreno-en-venta-zicatela-_JM,"U$S111,000",San Pedro Mixtepec-juquila,Brisas De Zicatela,946 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408073176,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408073176-terreno-sobre-carretera-_JM,"$900,000",San Dionisio Ocotlan,San Dionisio Ocotlan,1550 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
927036151,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-927036151-terreno-san-juan-bautista-tuxtepec-_JM,"$2,500,000",Oaxaca,San Juan Bautista Tuxtepec,128 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
1339270461,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1339270461-terreno-en-venta-san-andres-huayapam-_JM,"$1,300,000",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,400 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1339250928,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1339250928-terreno-en-venta-tlacolula-de-matamoros-_JM,"$3,074,000",Tlacolula De Matamoros,Tlacolula De Matamoros,10600 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1309030315,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1309030315-terreno-san-juan-bautista-tuxtepec-_JM,"$800,000",Oaxaca,San Juan Bautista Tuxtepec,750 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,
893205913,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-893205913-terreno-en-venta-el-toronjal-_JM,"$1,000,000",Oaxaca,San Pablo Etla,425 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408123501,oaxaca,excelente,https://terreno.metroscubicos.com/MLM-1408123501-excelente-oportunidad-de-terreno-a-una-cuadra-del-ado-_JM,"$1,850,000",Salina Cruz,Espinal,300 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1323783636,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1323783636-terreno-en-venta-san-andres-huayapam-_JM,"$1,556,040",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,518 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414131047,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414131047-terreno-en-venta-puerto-escondido-centro-_JM,"$14,000,000",San Pedro Mixtepec-juquila,Puerto Escondido Centro,40000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408073381,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408073381-terreno-en-venta-junto-a-cervezas-modelo-_JM,"$28,980,000",Oaxaca De JuÃ¡rez,Unidad Modelo,13867 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1339212337,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1339212337-terreno-en-venta-tlacolula-de-matamoros-_JM,"$3,229,730",Tlacolula De Matamoros,Tlacolula De Matamoros,8729 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
921883576,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-921883576-terreno-en-venta-san-agustin-etla-_JM,"$2,338,000",San Agustin Etla,San AgustÃ­n Etla,1670 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408117493,oaxaca,quieres,https://terreno.metroscubicos.com/MLM-1408117493-quieres-construir-tu-nuevo-hogar-en-uno-de-los-sectores-mas-bonitos-de-oaxaca-_JM,"$550,000",Tlalixtac De Cabrera,Tlalixtac De Cabrera,200 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1401480696,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1401480696-terreno-habitacional-en-venta-sobre-avenida-cuauhxilotitlan-huitzo-oaxaca-_JM,"$675,000",Oaxaca,San Pablo Huitzo,450 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1387575731,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1387575731-terreno-en-venta-chacahua-_JM,"$1,768,000",Oaxaca,Villa de Tututepec de Melchor Ocampo,1040 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1339238043,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1339238043-terreno-en-venta-san-agustin-etla-_JM,"$2,338,000",San Agustin Etla,San AgustÃ­n Etla,1670 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414127571,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414127571-terreno-en-venta-puerto-escondido-centro-_JM,"$14,000,000",San Pedro Mixtepec-juquila,Puerto Escondido Centro,40000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1414146973,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1414146973-terreno-en-venta-puerto-escondido-centro-_JM,"$2,700,000",San Pedro Mixtepec-juquila,Puerto Escondido Centro,142 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1411693996,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1411693996-terreno-en-venta-_JM,"$9,000",San Jacinto Amilpas,San Jacinto Amilpas,4527 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408318000,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408318000-terreno-para-siembra-_JM,"$45,000,000",Santa Maria Huatulco,San AgustÃ­n,300000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,27.5 m,60 m,Regular,,
1408185924,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408185924-terreno-en-venta-_JM,"$895,000",Oaxaca De JuÃ¡rez,Arbolada IlusiÃ³n,200 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408079904,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1408079904-terreno-en-venta-_JM,$500,Oaxaca De JuÃ¡rez,Benito JuÃ¡rez,3935 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1353902147,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1353902147-terreno-en-venta-san-agustin-yatareni-_JM,"$5,085,710",San AgustÃ­n Yatareni,San AgustÃ­n Yatareni,1453 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1339218944,oaxaca,terreno,https://terreno.metroscubicos.com/MLM-1339218944-terreno-en-venta-san-andres-huayapam-_JM,"$1,556,040",San AndrÃ©s Huayapam,San AndrÃ©s Huayapam,518 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
