id,entidad,colonia,municipio,codigo_postal,tipo,m2Terreno,m2Construccion,recamaras,banos,medio_bano,Ba�os,estacionamientos,pisos,antiguedad,cuotaMantto,precioSalida,precioVenta
10293,CIUDAD DE MEXICO,Del Valle Norte,Benito Juárez,3103,TERRENO,421,,,,,0,,,,,20000000,17000000
11382,CIUDAD DE MEXICO,Mixcoac,Benito Juárez,3910,TERRENO,385.12,,,,,0,,,Mas de 30,,18500000,17000000
13132,CIUDAD DE MEXICO,Portales Sur,Benito Juárez,3300,CASA,207,230,4,2,,2,3,1,Mas de 30,,6800000,6000000
17107,CIUDAD DE MEXICO,Jardines de Coyoacán,Coyoacán,4890,CASA,482,637,4,5,1,5.5,6,3,ENTRE 21 - 30 AÑOS,,15000000,14200000
17799,CIUDAD DE MEXICO,Paulino Navarro,Cuauhtémoc,6870,EDIFICIO,542,542,,,,0,,3,Mas de 30,,62330000,62330000
17800,CIUDAD DE MEXICO,Paulino Navarro,Cuauhtémoc,6870,EDIFICIO,405,405,,,,0,,4,Mas de 30,,55810000,55810000
19424,CIUDAD DE MEXICO,BELLAVISTA,ALVARO OBREGON,1140,EDIFICIO,276.2,255,,,,0,2,3,Mas de 30,,7000000,5500000
20353,CIUDAD DE MEXICO,Avante,Coyoacán,4460,TERRENO,160,,,,,0,,,,,3580000,3580000
22022,CIUDAD DE MEXICO,HEROES DE CHURUBUSCO,IZTAPALAPA,9090,CASA,120,220,4,2,1,2.5,2,2,Mas de 30,,4500000,4025000
22083,CIUDAD DE MEXICO,CONSEJO AGRARISTA MEXICANO,IZTAPALAPA,9760,CASA,120,200,3,3,,3,1,2,Entre 21 - 30 años,,2600000,2500000
22215,CIUDAD DE MEXICO,ALFONSO XIII,ALVARO OBREGON,1460,TERRENO,451,,,,,0,,,,,9800000,9800000
22414,CIUDAD DE MEXICO,GRANJAS COAPA,TLALPAN,14330,DEPARTAMENTO,,50,2,1,,1,,4,ENTRE 21 - 30 AÑOS,,1250000,1100000
22496,CIUDAD DE MEXICO,PORTALES SUR,BENITO JUAREZ,3300,DEPARTAMENTO,,52,1,1,,1,1,3,Entre 0 - 5 años,,2280000,2280000
22499,CIUDAD DE MEXICO,PORTALES SUR,BENITO JUAREZ,3300,DEPARTAMENTO,,67,2,2,,2,1,3,Entre 0 - 5 años,,2940000,2940000
22561,CIUDAD DE MEXICO,DOCTORES,CUAUHTEMOC,6720,DEPARTAMENTO,,53,2,1,,1,,5,ENTRE 21 - 30 AÑOS,$100.00,1400000,1370000
22629,CIUDAD DE MEXICO,PORTALES SUR,BENITO JUAREZ,3300,DEPARTAMENTO,,77,2,2,,2,1,3,Entre 0 - 5 años,,3400000,3400000
22635,CIUDAD DE MEXICO,PORTALES SUR,BENITO JUAREZ,3300,DEPARTAMENTO,,85,2,2,,2,1,3,,,4090000,4090000
22642,CIUDAD DE MEXICO,PORTALES SUR,BENITO JUAREZ,3300,DEPARTAMENTO,,67,2,2,,2,1,3,,,3200000,3200000
22904,CIUDAD DE MEXICO,PORTALES SUR,BENITO JUAREZ,3300,DEPARTAMENTO,,77,2,2,,2,1,3,Entre 0 - 5 años,,3700000,3700000
22909,CIUDAD DE MEXICO,PORTALES SUR,BENITO JUAREZ,3300,DEPARTAMENTO,,64,2,2,,2,2,3,Entre 0 - 5 años,,3200000,3200000
23119,CIUDAD DE MEXICO,PUEBLO DE SAN PABLO TEPETLAPA,COYOACAN,4620,TERRENO,539.5,,2,1,,1,3,2,ENTRE 0 - 5 AÑOS,,9600000,6900000
23226,CIUDAD DE MEXICO,Romero de Terreros,Coyoacán,4310,CASA,302,250,4,3,1,3.5,4,2,Mas de 30,,10500000,10500000
23722,CIUDAD DE MEXICO,HACIENDAS DE COYOACAN,COYOACAN,4970,DEPARTAMENTO,,70,2,1,,1,1,5,Entre 0 - 5 años,,3700000,3700000
24406,CIUDAD DE MEXICO,ROMERO RUBIO,VENUSTIANO CARRANZA,15400,DEPARTAMENTO,,80,2,2,,2,1,2,Entre 0 - 5 años,POR DEFINIR,2499000,2499000
24476,CIUDAD DE MEXICO,PROGRESO TIZAPAN,ALVARO OBREGON,1080,TERRENO,156,,,,,0,,,,,16000000,10800000
24519,CIUDAD DE MEXICO,SANTA CRUZ ATOYAC,BENITO JUAREZ,3310,TERRENO,519,,,,,0,,,,,21000000,15200000
24884,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,DEPARTAMENTO,,146,3,2,,2,1,5,MAS DE 30,"$1,500",6000000,5400000
25263,ESTADO DE MEXICO,JARDINES DE SATELITE,NAUCALPAN DE JUAREZ,53129,CASA,120,160,3,2,1,2.5,2,2,,,4300000,4500000
25368,CIUDAD DE MEXICO,UNIDAD MODELO,IZTAPALAPA,9089,CASA,180,200,4,2,1,2.5,5,2,Mas de 30,,5800000,5250000
25393,CIUDAD DE MEXICO,REAL DEL MORAL,IZTAPALAPA,9010,TERRENO,200,,,,,0,,,,,3500000,3000000
25716,CIUDAD DE MEXICO,AXOTLA,ALVARO OBREGON,1030,CASA EN CONDOMINIO,210,176,3,3,1,3.5,3,,ENTRE 16 - 20 AÑOS,,8900000,8400000
25726,CIUDAD DE MEXICO,XOCO,BENITO JUAREZ,3330,CASA,329,500,4,3,1,3.5,5,2,MAS DE 30,,14990000,14990000
26295,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,DEPARTAMENTO,,60,1,1,,1,1,3,MAS DE 30,500,2800000,2680000
26308,CIUDAD DE MEXICO,JUAREZ,CUAUHTEMOC,6600,TERRENO,284,,,,,0,,,,,25000000,16000000
26581,CIUDAD DE MEXICO,NAPOLES,BENITO JUAREZ,3810,DEPARTAMENTO,,175,4,3,,3,2,3,ENTRE 21 - 30 AÑOS,1200,5190000,4190000
26594,CIUDAD DE MEXICO,SANTA MARIA NONOALCO,BENITO JUAREZ,3700,DEPARTAMENTO,,83,2,2,,2,1,3,ENTRE 0 - 5 AÑOS,,3925000,3720000
26649,CIUDAD DE MEXICO,San Diego Churubusco,Coyoacán,4120,CASA,150,313,3,4,1,4.5,2,3,ENTRE 11 - 15 AÑOS,,8490000,7250000
26655,CIUDAD DE MEXICO,VALLE DE TEPEPAN,TLALPAN,14646,TERRENO,300,,,,,0,,,,,3000000,3000000
26662,CIUDAD DE MEXICO,SANTIAGO,IZTACALCO,8820,DEPARTAMENTO,,39,1,1,,1,,,,,1225000,1212750
26750,CIUDAD DE MEXICO,SANTA MARIA NONOALCO,BENITO JUAREZ,3700,DEPARTAMENTO,,83,2,2,,2,1,3,ENTRE 0 - 5 AÑOS,,4035000,3835000
26754,CIUDAD DE MEXICO,VALLEJO,GUSTAVO A. MADERO,7870,TERRENO,420,,,,,0,,,,,6450000,5900000
26798,CIUDAD DE MEXICO,SAN PEDRO,IZTACALCO,8220,EDIFICIO,120,160,,,,0,,2,MAS DE 30,,3500000,2400000
26858,CIUDAD DE MEXICO,GRANJAS ESTRELLA,IZTAPALAPA,9880,DEPARTAMENTO,,50,2,1,,1,1,4,ENTRE 21 - 30 AÑOS,200,900000,800000
26913,CIUDAD DE MEXICO,NAPOLES,BENITO JUAREZ,3810,DEPARTAMENTO,,90,3,2,,2,1,4,ENTRE 21 - 30 AÑOS,800,3350000,3190000
26949,CIUDAD DE MEXICO,PASEOS DE TAXQUEÑA,COYOACAN,4250,CASA,250,500,3,3,1,3.5,6,3,ENTRE 21 - 30 AÑOS,,12700000,11600000
27069,CIUDAD DE MEXICO,CAROLA,ALVARO OBREGON,1180,DEPARTAMENTO,,74,3,2,,2,2,8,ENTRE 0 - 5 AÑOS,"$1,500",3300000,2800000
27208,CIUDAD DE MEXICO,REAL DEL MORAL,IZTAPALAPA,9010,CASA,60,90,3,1,,1,1,2,ENTRE 21 - 30 AÑOS,,2300000,2150000
27245,CIUDAD DE MEXICO,PORTALES NORTE,BENITO JUAREZ,3303,DEPARTAMENTO,,65,2,1,,1,,2,ENTRE 0 - 5 AÑOS,$ 500 PESOS ,2480000,2380000
27283,CIUDAD DE MEXICO,LEGARIA,MIGUEL HIDALGO,11410,CASA,200,180,6,3,,3,1,1,MAS DE 30,,3300000,2950000
27410,ESTADO DE MEXICO,JARDINES DE SAN MATEO,NAUCALPAN DE JUAREZ,53240,TERRENO,144,,,,,0,,,,,1500000,1500000
27411,ESTADO DE MEXICO,JARDINES DE SAN MATEO,NAUCALPAN DE JUAREZ,53240,CASA,291,195,3,2,1,2.5,2,,,,4000000,3500000
27416,ESTADO DE MEXICO,BOULEVARES,NAUCALPAN DE JUAREZ,53140,CASA,170,200,4,2,1,2.5,3,2,MAS DE 30,,5900000,5600000
27426,ESTADO DE MEXICO,FUENTES DE SATELITE,ATIZAPAN DE ZARAGOZA,52998,DEPARTAMENTO,,122,3,2,,2,2,,ENTRE 6 - 10 AÑOS,,2100000,1999000
27474,CIUDAD DE MEXICO,CLUB DE GOLF MEXICO,TLALPAN,14620,CASA EN CONDOMINIO,130,130,2,2,,2,1,,ENTRE 21 - 30 AÑOS,2500,8200000,3950000
27486,CIUDAD DE MEXICO,LOMAS ESTRELLA,IZTAPALAPA,9890,DEPARTAMENTO,,100,3,3,,3,,2,ENTRE 21 - 30 AÑOS,,1600000,1600000
27498,CIUDAD DE MEXICO,COPILCO UNIVERSIDAD,COYOACAN,4360,DEPARTAMENTO,,91,3,1,1,1.5,1,9,MAS DE 30,400,3099000,2850000
27557,CIUDAD DE MEXICO,DEL CARMEN,COYOACAN,4100,CASA,301,230,3,2,,2,2,1,MAS DE 30,,14990000,10900000
27842,CIUDAD DE MEXICO,NAPOLES,BENITO JUAREZ,3810,DEPARTAMENTO,,90,2,2,,2,1,6,ENTRE 21 - 30 AÑOS,1000,3500000,2800000
27869,CIUDAD DE MEXICO,DEL VALLE NORTE,BENITO JUAREZ,3103,DEPARTAMENTO,,160,2,2,,2,2,3,ENTRE 21 - 30 AÑOS,,7600000,6300000
27909,CIUDAD DE MEXICO,Santa María Tepepan,Xochimilco,16020,CASA,1152,495,3,2,,2,6,,ENTRE 21 - 30 AÑOS,,13500000,13500000
27913,CIUDAD DE MEXICO,MONTE DE PIEDAD,COYOACAN,4310,CASA,128,130,2,2,1,2.5,,1,ENTRE 6 - 10 AÑOS,,7900000,6300000
27981,CIUDAD DE MEXICO,CAMPESTRE CHURUBUSCO,COYOACAN,4200,CASA,319,450,5,5,1,5.5,4,2,MAS DE 30,,9900000,8600000
28093,ESTADO DE MEXICO,BOULEVARES,NAUCALPAN DE JUáREZ,53140,LOCAL COMERCIAL,172,357,,3,1,3.5,1,,MAS DE 30,,20000000,12500000
28098,CIUDAD DE MEXICO,SAN ALVARO,AZCAPOTZALCO,2090,CASA,304,0,6,3,1,3.5,2,2,ENTRE 21 - 30 AÑOS,,8000000,7000000
28181,CIUDAD DE MEXICO,Iztaccihuatl,Benito Juárez,3520,CASA,166,200,3,2,1,2.5,,2,MAS DE 30,,5000000,5000000
28282,CIUDAD DE MEXICO,SAN PEDRO DE LOS PINOS,ALVARO OBREGON,1180,DEPARTAMENTO,,78,3,1,1,1.5,1,6,ENTRE 16 - 20 AÑOS,$500,1150000,2100000
28285,CIUDAD DE MEXICO,PUEBLO DE LOS REYES,COYOACAN,4330,CASA,170,200,3,2,1,2.5,,2,ENTRE 21 - 30 AÑOS,,4500000,3400000
28432,CIUDAD DE MEXICO,IZTACCIHUATL,BENITO JUAREZ,3520,CASA,210,260,4,3,1,3.5,2,2,MAS DE 30,,7200000,7200000
28493,CIUDAD DE MEXICO,NARVARTE PONIENTE,BENITO JUAREZ,3020,CASA,216,216,4,2,,2,2,2,MAS DE 30,,8500000,8500000
28640,CIUDAD DE MEXICO,CAROLA,ALVARO OBREGON,1180,DEPARTAMENTO,,56,2,1,,1,1,10,ENTRE 0 - 5 AÑOS,"$1,500",2220000,2050000
28662,CIUDAD DE MEXICO,Portales Norte,Benito Juárez,3303,CASA,136,230,3,2,1,2.5,2,1,ENTRE 21 - 30 AÑOS,,5600000,5350000
28681,CIUDAD DE MEXICO,SANTA MARIA NONOALCO,BENITO JUAREZ,3700,DEPARTAMENTO,,95,2,2,,2,1,,ENTRE 6 - 10 AÑOS,,4500000,3800000
28692,CIUDAD DE MEXICO,MODERNA,BENITO JUAREZ,3510,DEPARTAMENTO,,50,2,1,,1,,6,ENTRE 16 - 20 AÑOS,250,1600000,1490000
28815,CIUDAD DE MEXICO,SANTA CRUZ XOCHITEPEC,XOCHIMILCO,16100,CASA,209,362,4,4,1,4.5,2,2,ENTRE 21 - 30 AÑOS,,4650000,3650000
28822,CIUDAD DE MEXICO,MODERNA,BENITO JUAREZ,3510,DEPARTAMENTO,,60,2,2,,2,1,5,ENTRE 0 - 5 AÑOS,2000,2475000,2360000
28857,CIUDAD DE MEXICO,ALFALFAR,ALVARO OBREGON,1470,CASA,100,90,3,2,,2,1,3,MAS DE 30,,2500000,2150000
28913,CIUDAD DE MEXICO,VERTIZ NARVARTE,BENITO JUAREZ,3600,CASA,161,320,4,2,,2,2,2,MAS DE 30,,8000000,7250000
28968,CIUDAD DE MEXICO,GUADALUPE,TLALPAN,14388,TERRENO,566,,,,,0,,,,,6150000,6200000
28985,CIUDAD DE MEXICO,EJIDOS DE SAN PEDRO MARTIR,TLALPAN,14640,CASA,271,250,4,3,1,3.5,2,1,ENTRE 16 - 20 AÑOS,,5500000,3500000
29006,CIUDAD DE MEXICO,PRESIDENTES EJIDALES 1A SECCION,COYOACAN,4470,CASA,146,256,5,3,1,3.5,4,2,MAS DE 30,,5300000,5300000
29087,CIUDAD DE MEXICO,CIUDAD DE LOS DEPORTES,BENITO JUAREZ,3710,LOCAL COMERCIAL,,48,,1,1,1.5,,,MAS DE 30,1800,2100000,1490000
29140,CIUDAD DE MEXICO,NAPOLES,BENITO JUAREZ,3810,DEPARTAMENTO,,120,3,3,1,3.5,1,5,ENTRE 21 - 30 AÑOS,1300,4389000,4150000
29154,CIUDAD DE MEXICO,PUEBLO DE SAN PABLO TEPETLAPA,COYOACAN,4620,DEPARTAMENTO,,125,2,2,,2,1,5,ENTRE 21 - 30 AÑOS,1300,3900000,3500000
29156,CIUDAD DE MEXICO,EL RELOJ,COYOACAN,4640,CASA EN CONDOMINIO,128,159,3,3,1,3.5,1,1,ENTRE 16 - 20 AÑOS,,4300000,3900000
29166,CIUDAD DE MEXICO,BARRIO OXTOPULCO UNIVERSIDAD,COYOACAN,4318,DEPARTAMENTO,,108,2,2,1,2.5,2,5,ENTRE 0 - 5 AÑOS,2300,6550000,6550000
29197,CIUDAD DE MEXICO,ALFALFAR,ALVARO OBREGON,1470,CASA,200,200,3,2,,2,,2,MAS DE 30,,2400000,1890000
29257,PUEBLA,LADRILLERA DE BENITEZ,PUEBLA,72530,OFICINA,175,175,,,1,0.5,1,,ENTRE 21 - 30 AÑOS,500,2350000,1780000
29262,CIUDAD DE MEXICO,MERCED BALBUENA,VENUSTIANO CARRANZA,15810,DEPARTAMENTO,,60,2,1,,1,,2,ENTRE 21 - 30 AÑOS,,950000,800000
29273,CIUDAD DE MEXICO,Narvarte Poniente,Benito Juárez,3020,CASA,170,230,4,3,1,3.5,2,2,MAS DE 30,,8700000,7950000
29293,CIUDAD DE MEXICO,DOCTORES,CUAUHTEMOC,6720,DEPARTAMENTO,,54,2,1,,1,,5,ENTRE 21 - 30 AÑOS,$50,1400000,1325000
29297,CIUDAD DE MEXICO,SANTIAGO,IZTACALCO,8820,LOCAL COMERCIAL,140,140,,1,,1,,,ENTRE 0 - 5 AÑOS,,5400000,3000000
29324,CIUDAD DE MEXICO,GUADALUPE INN,ALVARO OBREGON,1020,DEPARTAMENTO,,282,3,4,1,4.5,3,11,ENTRE 6 - 10 AÑOS,12000,14850000,11990000
29328,CIUDAD DE MEXICO,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,10200,CASA EN CONDOMINIO,124,150,3,2,,2,2,,ENTRE 16 - 20 AÑOS,500,5150000,4650000
29356,CIUDAD DE MEXICO,CULHUACAN CTM CROC,COYOACAN,4480,DEPARTAMENTO,,52,2,1,,1,1,4,MAS DE 30,,1500000,1500000
29366,CIUDAD DE MEXICO,SANTA MARIA NONOALCO,BENITO JUAREZ,3700,DEPARTAMENTO,,120,3,2,1,2.5,2,3,ENTRE 11 - 15 AÑOS,"$1,800",4800000,3990000
29385,CIUDAD DE MEXICO,ESCUADRON 201,IZTAPALAPA,9060,CASA,215,300,6,3,1,3.5,6,3,ENTRE 6 - 10 AÑOS,,6500000,5800000
29417,CIUDAD DE MEXICO,SANTA MARIA NONOALCO,BENITO JUAREZ,3700,DEPARTAMENTO,,73,2,1,1,1.5,1,6,ENTRE 0 - 5 AÑOS,,3825000,3575000
29420,CIUDAD DE MEXICO,MIXCOAC,BENITO JUAREZ,3910,DEPARTAMENTO,,0,2,2,,2,1,6,ENTRE 0 - 5 AÑOS,,3040000,2750000
29444,CIUDAD DE MEXICO,PASEOS DE TAXQUEÑA,COYOACAN,4250,CASA,160,410,5,6,1,6.5,2,3,ENTRE 21 - 30 AÑOS,,7990000,7150000
29492,CIUDAD DE MEXICO,GUADALUPE INN,ALVARO OBREGON,1020,CASA,600,450,5,6,1,6.5,5,2,ENTRE 16 - 20 AÑOS,,23700000,22200000
29524,CIUDAD DE MEXICO,EL SIFON,IZTAPALAPA,9400,CASA,148,210,4,3,,3,4,3,ENTRE 21 - 30 AÑOS,,5799000,4800000
29562,ESTADO DE MEXICO,LAS AMéRICAS,NAUCALPAN DE JUáREZ,53040,LOCAL COMERCIAL,820,820,,3,2,4,2,,Mas de 30,,8200000,7500000
29572,CIUDAD DE MEXICO,HEROES DE PADIERNA,TLALPAN,14200,DEPARTAMENTO,,109,2,2,,2,2,5,ENTRE 0 - 5 AÑOS,1100,2752000,2300000
29596,CIUDAD DE MEXICO,ESCANDON II SECCION,MIGUEL HIDALGO,11800,DEPARTAMENTO,,72,2,1,,1,1,4,MAS DE 30,$600,2700000,2350000
29661,CIUDAD DE MEXICO,ESCANDON II SECCION,MIGUEL HIDALGO,11800,CASA,175,220,3,2,1,2.5,1,2,MAS DE 30,,9400000,8000000
29667,CIUDAD DE MEXICO,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,10200,TERRENO,800,,,,,0,,,,,14500000,13500000
29707,CIUDAD DE MEXICO,CACAMA,IZTAPALAPA,9080,DEPARTAMENTO,,79,2,1,,1,,5,MAS DE 30,,1600000,1250000
29769,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,CASA,392,590,3,3,1,3.5,2,1,MAS DE 30,,25000000,20000000
29860,CIUDAD DE MEXICO,VIADUCTO PIEDAD,IZTACALCO,8200,DEPARTAMENTO,,43,1,1,,1,,4,MAS DE 30,,1200000,1060000
29877,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,OFICINA,,56,,,1,0.5,,6,MAS DE 30,,1850000,1800000
29947,CIUDAD DE MEXICO,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,10200,CASA EN CONDOMINIO,430,468,4,4,1,4.5,4,,MAS DE 30,,10900000,10900000
29951,CIUDAD DE MEXICO,PEDREGAL DE SANTO DOMINGO,COYOACAN,4369,DEPARTAMENTO,,54,2,1,,1,1,4,ENTRE 0 - 5 AÑOS,1000,2025000,1879200
29953,CIUDAD DE MEXICO,PEDREGAL DE SANTO DOMINGO,COYOACAN,4369,DEPARTAMENTO,,59,2,2,,2,1,4,ENTRE 0 - 5 AÑOS,1000,3150000,3024000
29957,CIUDAD DE MEXICO,TLACOQUEMECATL,BENITO JUAREZ,3200,EDIFICIO,598,598,,,,0,,4,MAS DE 30,,13900000,12500000
29967,CIUDAD DE MEXICO,AMPLIACION EL TRIUNFO,IZTAPALAPA,9438,CASA,157,230,7,4,,4,1,2,MAS DE 30,,3600000,3100000
30024,CIUDAD DE MEXICO,ROMERO DE TERREROS,COYOACAN,4310,CASA,987,0,4,3,1,3.5,6,2,MAS DE 30,,23000000,23000000
30060,CIUDAD DE MEXICO,AJUSCO,COYOACAN,4300,DEPARTAMENTO,,85,2,1,,1,2,7,ENTRE 0 - 5 AÑOS,"1,500",2900000,2650000
30101,CIUDAD DE MEXICO,CAROLA,ALVARO OBREGON,1180,DEPARTAMENTO,,58,3,1,,1,1,6,ENTRE 16 - 20 AÑOS,$500.00,1600000,1600000
30123,CIUDAD DE MEXICO,ANZURES,MIGUEL HIDALGO,11590,DEPARTAMENTO,,110,2,2,,2,1,4,MAS DE 30,750,5300000,4100000
30157,CIUDAD DE MEXICO,MIXCOAC,BENITO JUAREZ,3910,TERRENO,240,,,,,0,,,,,6690000,6690000
30176,ESTADO DE MEXICO,BOULEVARES,NAUCALPAN DE JUáREZ,53140,CASA,170,203,3,2,1,2.5,3,2,MAS DE 30,,5000000,4700000
30248,CIUDAD DE MEXICO,COPILCO EL BAJO,COYOACAN,4340,LOCAL COMERCIAL,136,136,,1,,1,1,,,,4800000,3800000
30306,CIUDAD DE MEXICO,MIXCOAC,BENITO JUAREZ,3910,DEPARTAMENTO,,0,2,1,1,1.5,1,6,ENTRE 0 - 5 AÑOS,,3297863,2950000
30307,CIUDAD DE MEXICO,MIXCOAC,BENITO JUAREZ,3910,DEPARTAMENTO,,0,2,2,,2,1,6,ENTRE 0 - 5 AÑOS,,3146423,2850000
30334,CIUDAD DE MEXICO,ROMERO DE TERREROS,COYOACAN,4310,CASA,350,320,3,5,1,5.5,4,2,MAS DE 30,,13000000,13000000
30360,CIUDAD DE MEXICO,EJIDOS DE SAN PEDRO MARTIR,TLALPAN,14640,CASA,201,360,8,4,1,4.5,1,2,ENTRE 21 - 30 AÑOS,,4800000,3950000
30362,CIUDAD DE MEXICO,AVANTE,COYOACAN,4460,DEPARTAMENTO,,73,2,2,,2,1,,ENTRE 0 - 5 AÑOS,,3000000,2700000
30379,CIUDAD DE MEXICO,RESIDENCIAL VILLA COAPA,TLALPAN,14390,CASA,183,138,4,2,1,2.5,,2,ENTRE 21 - 30 AÑOS,,5350000,5200000
30387,CIUDAD DE MEXICO,Las Águilas,Álvaro Obregón,1710,CASA,170,240,3,3,,3,2,1,ENTRE 21 - 30 AÑOS,,7500000,7000000
30418,ESTADO DE MEXICO,CIUDAD SATELITE,NAUCALPAN DE JUAREZ,53100,CASA,460,360,4,4,1,4.5,5,2,MAS DE 30,,11800000,10950000
30437,CIUDAD DE MEXICO,PEDREGAL DE SANTA URSULA,COYOACAN,4600,CASA,125,125,3,2,1,2.5,1,2,ENTRE 16 - 20 AÑOS,,3700000,3550000
30440,CIUDAD DE MEXICO,NARVARTE ORIENTE,BENITO JUAREZ,3023,OFICINA,51,51,,1,1,1.5,,5,MAS DE 30,,1600000,1470000
30444,CIUDAD DE MEXICO,ANZURES,MIGUEL HIDALGO,11590,EDIFICIO,295,295,,,1,0.5,5,3,MAS DE 30,,17000000,13000000
30466,CIUDAD DE MEXICO,DEL VALLE SUR,BENITO JUAREZ,3100,DEPARTAMENTO,,115,2,2,,2,2,3,ENTRE 11 - 15 AÑOS,2000,5700000,4500000
30510,CIUDAD DE MEXICO,DEL VALLE NORTE,BENITO JUAREZ,3103,DEPARTAMENTO,,179,3,2,,2,2,3,ENTRE 0 - 5 AÑOS,"$3,100",6500000,6050000
30529,CIUDAD DE MEXICO,PRADO CHURUBUSCO,COYOACAN,4230,CASA,160,231,3,2,1,2.5,1,2,MAS DE 30,,7500000,6990000
30554,CIUDAD DE MEXICO,PRESIDENTES EJIDALES 1A SECCION,COYOACAN,4470,CASA,150,260,3,3,1,3.5,2,2,MAS DE 30,,5500000,5500000
30572,CIUDAD DE MEXICO,ALFALFAR,ALVARO OBREGON,1470,DEPARTAMENTO,,95,3,1,,1,1,7,MAS DE 30,400,2500000,2200000
30582,CIUDAD DE MEXICO,COPILCO UNIVERSIDAD,COYOACAN,4360,DEPARTAMENTO,,98,3,1,1,1.5,1,,MAS DE 30,$400,3190000,3080000
30584,CIUDAD DE MEXICO,JUAREZ,CUAUHTEMOC,6600,OFICINA,90,90,,1,,1,,3,ENTRE 21 - 30 AÑOS,,2800000,2800000
30605,ESTADO DE MEXICO,SANTA CRUZ DEL MONTE,NAUCALPAN DE JUAREZ,53110,CASA,195,250,3,2,1,2.5,2,3,ENTRE 21 - 30 AÑOS,,6800000,5000000
30638,CIUDAD DE MEXICO,PEDREGAL DEL LAGO,TLALPAN,14110,DEPARTAMENTO,,121,2,3,1,3.5,2,11,ENTRE 21 - 30 AÑOS,1300,4300000,4150000
30654,CIUDAD DE MEXICO,DEL VALLE NORTE,BENITO JUAREZ,3103,TERRENO,320,,4,4,1,4.5,3,2,MAS DE 30,,18000000,14900000
30688,CIUDAD DE MEXICO,JARDINES VILLA COAPA,TLALPAN,14356,DEPARTAMENTO,,80,3,2,,2,1,1,ENTRE 21 - 30 AÑOS,900,3200000,3100000
30744,CIUDAD DE MEXICO,RESIDENCIAL VILLA COAPA,TLALPAN,14390,CASA,162M²,0,4,3,1,3.5,3,2,MAS DE 30,,5700000,5450000
30745,CIUDAD DE MEXICO,NAPOLES,BENITO JUAREZ,3810,OFICINA,120,120,,1,,1,1,,ENTRE 21 - 30 AÑOS,,3900000,3690000
30753,CIUDAD DE MEXICO,VIEJO EJIDO DE SANTA URSULA COAPA,COYOACAN,4980,CASA,206,278,4,3,1,3.5,2,2,,,5300000,4900000
30777,CIUDAD DE MEXICO,DEL VALLE SUR,BENITO JUAREZ,3100,DEPARTAMENTO,,140,3,2,,2,3,3,ENTRE 11 - 15 AÑOS,3500,6500000,5250000
30806,CIUDAD DE MEXICO,EX-EJIDO DE SAN FRANCISCO CULHUACAN,COYOACAN,4420,CASA,250,240,3,3,1,3.5,2,2,ENTRE 21 - 30 AÑOS,,6700000,5990000
30818,CIUDAD DE MEXICO,MIGUEL HIDALGO,TLALPAN,14250,DEPARTAMENTO,,203,3,3,1,3.5,2,1,ENTRE 0 - 5 AÑOS,,5300000,4550000
30819,CIUDAD DE MEXICO,MIGUEL HIDALGO,TLALPAN,14250,DEPARTAMENTO,,192,3,3,,3,2,,ENTRE 0 - 5 AÑOS,,3500000,3150000
30820,CIUDAD DE MEXICO,AJUSCO,COYOACAN,4300,CASA,117,250,5,2,,2,1,3,ENTRE 21 - 30 AÑOS,,2500000,2100000
30841,CIUDAD DE MEXICO,PRADO CHURUBUSCO,COYOACAN,4230,CASA,217,151,4,2,,2,1,1,MAS DE 30,,6900000,5500000
30852,CIUDAD DE MEXICO,VERGEL DEL SUR,TLALPAN,14340,CASA,200,230,4,3,1,3.5,3,2,ENTRE 16 - 20 AÑOS,,6300000,5990000
30868,CIUDAD DE MEXICO,AMPLIACION LAS AGUILAS,ALVARO OBREGON,1759,DEPARTAMENTO,,100,2,2,,2,2,3,ENTRE 0 - 5 AÑOS,"$1,500",2990000,2900000
30892,CIUDAD DE MEXICO,PIEDAD NARVARTE,BENITO JUAREZ,3000,EDIFICIO,349,1401,,,,0,,4,MAS DE 30,,28000000,25000000
30907,CIUDAD DE MEXICO,SAN ALVARO,AZCAPOTZALCO,2090,DEPARTAMENTO,,55,2,1,,1,1,5,ENTRE 16 - 20 AÑOS,,20000000,1800000
30945,CIUDAD DE MEXICO,VIADUCTO PIEDAD,IZTACALCO,8200,BODEGA,,211,,,,0,,,,,7000000,5200000
30947,CIUDAD DE MEXICO,VIADUCTO PIEDAD,IZTACALCO,8200,BODEGA,,211,,,,0,,,,,6500000,5000000
30948,CIUDAD DE MEXICO,VIADUCTO PIEDAD,IZTACALCO,8200,BODEGA,,153,,,,0,,,,,5500000,4200000
30955,CIUDAD DE MEXICO,ROMERO RUBIO,VENUSTIANO CARRANZA,15400,CASA,210,200,6,5,,5,,2,MAS DE 30,,4000000,3500000
