ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote
1409144195,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1409144195-terreno-residencial-en-venta-en-mitras-centro-monterrey-nu-_JM,"$4,920,000",Monterrey,Mitras Centro,249 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1375094206,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1375094206-terreno-en-venta-en-cumbres-elite-premier-al-poniente-de-monterrey-nuevo-leon-zona-cumbres-_JM,"$1,480,000",Monterrey,Cumbres Elite Privadas,149 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1362993079,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1362993079-terrenos-en-venta-en-terralta-garcia-_JM,"$5,000,000",San Pedro Garza García,Terrasol,594 m²,,,,,,,,,,,,,,,,,,,,,-,,,,
1323973801,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1323973801-terrenos-en-venta-en-las-lomas-garcia-_JM,"$23,000,000",GarcÃ­a,Las Lomas,2788 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
873946372,nuevo-león,fuentes,https://terreno.metroscubicos.com/MLM-873946372-fuentes-del-valle-_JM,"U$S750,000",San Pedro Garza GarcÃ­a,Fuentes Del Valle,500 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1417736322,nuevo-león,quinta,https://terreno.metroscubicos.com/MLM-1417736322-quinta-en-venta-en-deportivo-montesur-_JM,"$5,900,000",Montemorelos,Jose Lopez Portillo,3912 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1366773332,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-1366773332-venta-de-terreno-en-cadereyta-jimenez-nuevo-leon-_JM,"$40,000,000",Cadereyta JimÃ©nez,El Mezcal,230260 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1324218898,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1324218898-terrenos-en-venta-en-cieneguilla-santiago-_JM,"U$S254,550",Santiago,Cieneguilla,5091 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1415404282,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415404282-terreno-residencial-en-venta-en-el-uro-monterrey-nuevo-leo-_JM,"$8,332,500",Monterrey,El Uro,1515 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415398051,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415398051-terreno-residencial-en-venta-en-zona-montebello-san-pedro-g-_JM,"$39,519,000",San Pedro Garza GarcÃ­a,Zona Montebello,965 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415422777,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415422777-terreno-residencial-en-venta-en-las-aves-residencial-and-gol-_JM,"$2,200,000",Pesqueria,Las Aves Residencial and Golf Resort,704 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415403787,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415403787-terreno-residencial-en-venta-en-zona-montebello-san-pedro-g-_JM,"$39,519,000",San Pedro Garza GarcÃ­a,Zona Montebello,965 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1336908033,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-1336908033-venta-de-terreno-para-uso-industrial-en-escobedo-_JM,"$4,000,000",General Escobedo,Parque Industrial Escobedo,3548 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
949429146,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-949429146-terreno-comercial-en-venta-colinas-de-san-jeronimo-_JM,"$3,700,000",Monterrey,Colinas de San Jerónimo,240 m²,,,,,,,,,,,,,,,,,,,,,-,,,,
870917340,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-870917340-venta-de-terreno-en-las-encinas-gral-escobedo-_JM,"$4,200,000",General Escobedo,Las Encinas,1400 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1409013279,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1409013279-terreno-en-venta-en-sierra-alta-zona-sur-y-carretera-nacional-rb-_JM,"$6,100,125",Monterrey,Sierra Alta 9o Sector,477 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1362982860,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1362982860-terrenos-en-venta-en-los-cristales-monterrey-_JM,"$20,190,500",Monterrey,Los Cristales,3671 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
907177156,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-907177156-terreno-en-venta-jardines-de-san-agustin-_JM,"$17,900,000",San Pedro Garza GarcÃ­a,Jardines De San AgustÃ­n,842 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1405640308,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-1405640308-venta-de-terreno-28-hectareas-montemorelos-nuevo-leon-_JM,"$12,773,115",Montemorelos,1ro De Mayo,283847 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1373755054,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-1373755054-venta-de-terreno-en-residencial-cordillera-valle-poniente-_JM,"$9,830,000",Santa Catarina,Cordillera Residencial,421.62 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1324183344,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1324183344-terrenos-en-venta-en-campestre-los-cristales-monterrey-_JM,"$3,130,548",Monterrey,Campestre Los Cristales,273 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1361332640,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1361332640-terreno-en-venta-valle-de-salinas-_JM,"$520,000",Salinas Victoria,Valle de Salinas,500 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
957844708,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-957844708-terreno-en-venta-montemorelos-n-l-_JM,"$9,382,000",Montemorelos,Montemorelos Centro,31272 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1333448746,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1333448746-terreno-en-venta-_JM,"$680,000",Cadereyta JimÃ©nez,Alberos,1600 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1379492335,nuevo-león,magnifico,https://terreno.metroscubicos.com/MLM-1379492335-magnifico-terreno-en-el-barrial-_JM,"$3,000,000",Santiago,El Barrial,1500 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415422779,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415422779-terreno-para-desarrollar-en-venta-en-el-barro-monterrey-nu-_JM,"$60,000,000",Monterrey,El Barro,213553 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415366937,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415366937-terreno-residencial-en-venta-en-san-patricio-2-sector-san-p-_JM,"$80,000,000",San Pedro Garza GarcÃ­a,San Patricio 2 Sector,3084 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1414429285,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-1414429285-venta-de-terreno-residencial-campestre-en-santiago-_JM,"$9,674,000",Santiago,Huajuquito O Los Cavazos,9674 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1399611241,nuevo-león,rancho,https://terreno.metroscubicos.com/MLM-1399611241-rancho-en-venta-en-santiago-nuevo-leon-plano-irregularproductivo-_JM,"$23,218,573",Santiago,La Boca,66338 m²,,,,,,,,,,,,,,,,,,,,,-,,,,
1387831393,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1387831393-terreno-en-venta-en-montemorelos-nuevo-leon-en-gil-de-leyva-_JM,"$2,523,840",Montemorelos,Gil De Leyva,31548 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1362999328,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1362999328-terrenos-en-venta-en-la-estanzuela-f-monterrey-_JM,"$9,800,000",Monterrey,La Estanzuela (F-45),1400 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
925247140,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-925247140-terreno-en-venta-colonial-de-la-sierra-_JM,"$14,532,000",San Pedro Garza García,Colonial La Sierra,616 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1376276840,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1376276840-terreno-allende-_JM,"$2,850,000",Nuevo LeÃ³n,Allende,3000 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1403339433,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1403339433-terreno-en-preventa-en-santoral-garcia-nuevo-leon-zona-dominio-cumbres-al-poniente-de-monterrey-_JM,"$1,056,000",GarcÃ­a,Santoral,152 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1362993074,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1362993074-terrenos-en-venta-en-los-sabinos-allende-_JM,"$2,500,000",Allende,Los Sabinos,2950 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1324144810,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1324144810-terrenos-en-venta-en-estrella-monterrey-_JM,"$1,500,000",Monterrey,Estrella,240 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1381740059,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1381740059-terreno-en-preventa-valle-poniente-los-vientos-_JM,"$34,600,000",Santa Catarina,Huasteca Real,3278 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1369476882,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1369476882-terreno-en-san-francisco-fraccionamiento-villas-compostela-_JM,"$4,300,000",Santiago,San Francisco,335 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415404375,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415404375-terreno-residencial-en-venta-en-sierra-nevada-san-pedro-gar-_JM,"$104,000,000",San Pedro Garza GarcÃ­a,El Santuario,4814 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415398038,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415398038-terreno-residencial-en-venta-en-lomas-de-valle-alto-monterr-_JM,"$4,538,000",Monterrey,Lomas De Valle Alto,477 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1385410370,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1385410370-terrenos-en-venta-en-comunidad-san-francisco-santiago-_JM,"$3,978,300",Santiago,San Francisco,653 m²,,,,,,,,,,,,,,,,,,,,,-,,,,
1362087563,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1362087563-terreno-en-venta-en-los-rodriguez-_JM,"$15,990,000",Santiago,Los RodrÃ­guez,21426 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
911250315,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-911250315-terreno-en-cordillera-residencial-_JM,"$20,382,560",Santa Catarina,Residencial Cordillera,926 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1363013703,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1363013703-terrenos-en-venta-en-del-valle-oriente-san-pedro-garza-garcia-_JM,"U$S16,800,000",San Pedro Garza GarcÃ­a,Del Valle Oriente,8000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
949394523,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-949394523-terreno-residencial-en-venta-las-aves-pesqueria-nuevo-leon-_JM,"$2,650",Pesqueria,Las Aves Residencial and Golf Resort,959 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
861108144,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-861108144-terreno-en-venta-monterrey-carretera-nacional-_JM,"$3,691,432",Monterrey,Los Cristales,343 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
961973264,nuevo-león,lotes,https://terreno.metroscubicos.com/MLM-961973264-lotes-en-el-uro-residencial-laderas-de-caranday-_JM,"$3,715,000",Monterrey,El Uro,362 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1393876791,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1393876791-terreno-en-venta-mision-antigua-_JM,"$2,250,000",Cadereyta JimÃ©nez,Misiones Residencial,1500 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1323967223,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1323967223-terrenos-en-venta-en-nuevo-almaguer-guadalupe-_JM,"$9,800,000",Guadalupe,Nuevo Almaguer,2000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
926679696,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-926679696-terreno-en-venta-en-condado-de-asturias-santiago-nl-eda-_JM,"U$S358,800",Santiago,Huajuquito O Los Cavazos,1200 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415497540,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415497540-terreno-para-desarrollar-en-venta-en-los-rodriguez-santiago-_JM,"$2,300,000",Santiago,Los RodrÃ­guez,3204 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415398147,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415398147-terreno-industrial-en-venta-en-anahuac-y-rodriguez-centro-a-_JM,"$62,400,000",Anahuac,AnÃ¡huac y Rodriguez Centro,963000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415392286,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415392286-terreno-residencial-en-venta-en-el-cercado-centro-santiago-_JM,"$5,500,000",Santiago,El Cercado Centro,884 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415484211,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415484211-terreno-residencial-en-venta-sierra-nevada-san-pedro-garza-_JM,"$104,000,000",San Pedro Garza GarcÃ­a,El Santuario,4814 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415391802,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415391802-terreno-residencial-en-venta-en-sierra-alta-monterrey-nuev-_JM,"$14,163,124",Monterrey,Sierra Alta 1era. Etapa,1539 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1410117160,nuevo-león,excelente,https://terreno.metroscubicos.com/MLM-1410117160-excelente-terreno-en-lomas-del-campestre-san-pedro-_JM,"U$S4,000,000",San Pedro Garza García,Lomas Del Campestre,2000 m²,,,,,,,,,,,,,,,,,,,,,-,,,,
1409044033,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1409044033-terreno-en-venta-en-sierra-alta-zona-sur-y-carretera-nacional-rb-_JM,"$7,741,779",Monterrey,Sierra Alta 9o Sector,679 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1409044025,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1409044025-terreno-en-venta-en-sierra-alta-9o-sector-zona-sur-y-carretera-nacional-rb-_JM,"$6,146,210",Monterrey,Sierra Alta 9o Sector,480 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1375100686,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1375100686-terreno-en-venta-en-cumbres-elite-premier-al-poniente-de-monterrey-nuevo-leon-zona-cumbres-_JM,"$2,497,000",Monterrey,Cumbres Elite Privadas,227 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1333442528,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1333442528-terreno-industrial-venta-_JM,"$9,990,750",Salinas Victoria,Valle de Salinas,5775 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1325699934,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-1325699934-venta-de-terreno-en-san-mateo-_JM,"$9,900,000",JuÃ¡rez,San Mateo,78000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1363036257,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1363036257-terrenos-en-venta-en-potrero-redondo-santiago-_JM,"$1,500,000",Santiago,Potrero Redondo,24107 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1412254811,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1412254811-terreno-venta-en-fraccionamiento-campestre-montemorelos-nl-_JM,"$1,190,000",Montemorelos,Calles,1600 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1363018644,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1363018644-terrenos-en-venta-en-jardines-de-san-agustin-san-pedro-garza-garcia-_JM,"$13,980,000",San Pedro Garza GarcÃ­a,Jardines De San AgustÃ­n,525 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1386723456,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1386723456-terreno-habitacional-en-venta-en-laguna-de-sanchez-santiago-nuevo-leon-_JM,"$1,450,000",Santiago,Laguna De SÃ¡nchez,1400 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
956298147,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-956298147-terreno-en-venta-antiguo-camino-a-san-agustin-_JM,"U$S1,550",San Pedro Garza GarcÃ­a,Zona San AgustÃ­n Campestre,560 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
949394529,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-949394529-terreno-en-venta-en-la-carretar-nacional-monterrey-sur-los-cristales-_JM,"$14,200,000",Monterrey,Los Cristales,2300 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1415392419,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415392419-terreno-residencial-en-venta-en-valle-alto-monterrey-nuevo-_JM,"$7,000,000",Monterrey,Valle Alto,778 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415484769,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415484769-terreno-residencial-en-venta-en-renacimiento-monterrey-nue-_JM,"$45,000,000",Monterrey,Renacimiento,4195 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415386461,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415386461-terreno-residencial-en-venta-en-san-patricio-2-sector-san-p-_JM,"$73,650,000",San Pedro Garza GarcÃ­a,San Patricio 2 Sector,3084 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415386454,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415386454-terreno-residencial-en-venta-en-sierra-alta-monterrey-nuev-_JM,"$14,163,124",Monterrey,Sierra Alta 1era. Etapa,1539 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415416890,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415416890-terreno-residencial-en-venta-en-residencial-cordillera-sant-_JM,"$13,611,465",Santa Catarina,Residencial Cordillera,646 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415385999,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415385999-terreno-residencial-en-venta-en-renacimiento-monterrey-nue-_JM,"$45,000,000",Monterrey,Renacimiento,4195 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415490530,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415490530-terreno-residencial-en-venta-en-residencial-cordillera-sant-_JM,"$13,611,465",Santa Catarina,Residencial Cordillera,646 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415366932,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415366932-terreno-residencial-en-venta-en-del-valle-san-pedro-garza-g-_JM,"$17,000,000",San Pedro Garza GarcÃ­a,Del Valle,400 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415479078,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415479078-terreno-para-desarrollar-en-venta-en-el-barro-monterrey-nu-_JM,"$60,000,000",Monterrey,El Barro,213553 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1415484152,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1415484152-terreno-residencial-en-venta-en-valle-alto-monterrey-nuevo-_JM,"$7,000,000",Monterrey,Valle Alto,778 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1409013280,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1409013280-terreno-en-venta-en-sierra-alta-zona-sur-y-carretera-nacional-rb-_JM,"$9,261,580",Monterrey,Sierra Alta 9o Sector,1163 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1375070346,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1375070346-terreno-en-venta-o-renta-en-cadereyta-nuevo-leon-_JM,"$9,000,000",Cadereyta JimÃ©nez,Cadereyta,99000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
954334923,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-954334923-terreno-con-oficinas-en-apodaca-_JM,"$14,400,000",Apodaca,El Milagro,2100 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1390411607,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-1390411607-venta-de-terreno-a-perpetuidad-en-el-panteon-valle-de-la-paz-_JM,"$300,000",San Pedro Garza GarcÃ­a,Del Valle,3 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1385994603,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1385994603-terreno-en-venta-san-pedro-garza-garcia-centro-_JM,"$65,000",San Pedro Garza GarcÃ­a,San Pedro Garza GarcÃ­a Centro,300 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1373177819,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1373177819-terreno-en-venta-la-montana-_JM,"$1,375,000",San Pedro Garza GarcÃ­a,La MontaÃ±a,152 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1362139621,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1362139621-terreno-en-venta-en-rincon-de-casa-blanca-_JM,"$210,000,000",San NicolÃ¡s De Los Garza,RincÃ³n De Casa Blanca Sector 2,39000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1316135907,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1316135907-terreno-en-venta-en-casco-urbano-san-pedro-garza-garciainversionistas-_JM,"$5,500,000",San Pedro Garza GarcÃ­a,San Pedro,287.49 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1372403972,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1372403972-terreno-en-venta-en-2-lotes-c-del-valle-san-pedro-garz-_JM,"$31,500,000",San Pedro Garza GarcÃ­a,Del Valle,827 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
949394400,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-949394400-venta-terreno-en-cerralvo-uso-campestre-ganaderia-_JM,"$5,000,000",Nuevo LeÃ³n,Cerralvo,54426 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1374504888,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1374504888-terrenos-campestres-a-tu-medida-_JM,$900,Allende,Ciudad Allende,1800 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
923665794,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-923665794-venta-de-terreno-campestre-en-el-ranchito-_JM,"$1,900,000",Santiago,El Ranchito,3300 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1324177073,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1324177073-terrenos-en-venta-en-ebanos-ix-apodaca-_JM,"$5,300,000",Apodaca,Ã‰banos IX,1700 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
936808592,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-936808592-terreno-en-venta-sierra-alta-9o-sect-monterrey-nl-_JM,"$9,900,400",Monterrey,Sierra Alta 9o Sector,934 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1344745984,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1344745984-terreno-en-venta-en-icamole-_JM,"$4,500,000",García,Icamole,3000 m²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,
1375740861,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1375740861-terreno-en-venta-sierra-alta-9-sector-_JM,"$7,546,000",Monterrey,RincÃ³n De Sierra Alta,778 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1371297325,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1371297325-terrenos-residenciales-en-venta-cumbres-elite-premier-_JM,"$1,751,332",Monterrey,Cumbres,160 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1366791943,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1366791943-terreno-residencial-en-venta-de-251m2-en-carr-nacional-m-_JM,"$3,137,500",Monterrey,Laderas Del Mirador,251 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1324012078,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1324012078-terrenos-en-venta-en-san-isidro-salinas-victoria-_JM,"$20,300,000",Salinas Victoria,Paseos San Isidro,7000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
957851096,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-957851096-terreno-santoral-_JM,"$1,300,000",Nuevo LeÃ³n,GarcÃ­a,152 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,
1308710792,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1308710792-terreno-en-venta-en-escobedo-nl-_JM,"$2,600",General Escobedo,Parque Industrial I,630 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1361856606,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1361856606-terreno-en-venta-san-francisco-_JM,"$3,000,000",Santiago,San Francisco,1500 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1396266121,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1396266121-terrenos-en-venta-en-el-cercado-centro-santiago-_JM,"$1,850,000",Santiago,El Cercado Centro,338 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
1338052915,nuevo-león,terreno,https://terreno.metroscubicos.com/MLM-1338052915-terreno-en-montemorelos-carr-nacional-ideal-fraccionamien-_JM,"$24,360,700",Montemorelos,Otra Colonia,187390 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1334816949,nuevo-león,venta,https://terreno.metroscubicos.com/MLM-1334816949-venta-terreno-cumbres-_JM,"$1,623,373",GarcÃ­a,Cumbres Elite Premier,161 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,
1324232220,nuevo-león,terrenos,https://terreno.metroscubicos.com/MLM-1324232220-terrenos-en-venta-en-loma-prieta-montemorelos-_JM,"$2,500,000",Montemorelos,Loma Prieta,1000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,
