ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Orientación,Antigüedad,Ambientes,Bodegas,Cantidad de pisos,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,OrientaciÃ³n,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,Disposición del lote,DisposiciÃ³n del lote
1424422140,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1424422140-casa-nueva-en-venta-en-privada-alto-lago-residencial-slp-_JM,"$4,600,000",San Luis Potosí,Residencial Los Lagos,171 m²,220 m²,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,
1423626784,san-luis-potosí,villa,https://casa.metroscubicos.com/MLM-1423626784-villa-magna-_JM,"$3,250,000",San Luis Potosí,Villa Magna,160 m²,185 m²,3,2,2,Norte,7 años,3,,2,0 MXN,,,,,,,,,,,,,,,,
1423657314,san-luis-potosí,el,https://casa.metroscubicos.com/MLM-1423657314-el-polvorin-_JM,"$1,500,000",Soledad De Graciano Sánchez,El Polvorín,90 m²,140 m²,3,2,1,Norte,40 años,3,,,0 MXN,,,,,,,,,,,,,,,,
1424215217,san-luis-potosí,rinconada,https://casa.metroscubicos.com/MLM-1424215217-rinconada-b-anaya-_JM,"$1,300,000",Soledad De Graciano Sánchez,Hogares Obreros,100 m²,200 m²,2,2,1,Norte,10 años,2,,2,0 MXN,,,,,,,,,,,,,,,,
1423599624,san-luis-potosí,san,https://casa.metroscubicos.com/MLM-1423599624-san-francisco-_JM,"$1,050,000",Soledad De Graciano SÃ¡nchez,San Francisco,111 mÂ²,134 mÂ²,,,,,,4,,,0 MXN,4,2,Norte,15 aÃ±os,,,,,,,,,,,,
1423419457,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1423419457-casa-en-venta-_JM,"$8,200,000",San Luis Potosí,Tangamanga,312 m²,360 m²,4,3,2,,0 años,8,,,,,,,,,,,,,,,,,,,
1422702182,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1422702182-casa-en-venta-en-villa-magna-_JM,"$3,450,000",San Luis Potosí,Llamaradas,160 m²,255 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1425444166,san-luis-potosí,monterra,https://casa.metroscubicos.com/MLM-1425444166-monterra-_JM,"$6,460,000",San Luis PotosÃ­,Lomas Del Pedregal,200 mÂ²,317 mÂ²,,,2,,,4,,,1200 MXN,4,3,Norte,0 aÃ±os,,,,,,,,,,,,
1423390755,san-luis-potosí,amplia,https://casa.metroscubicos.com/MLM-1423390755-amplia-casa-nueva-en-venta-en-esquina-con-roof-top-privada-san-angel-iv-slp510000000-_JM,"$5,100,000",San Luis Potosí,San Luis Potosí,179 m²,314 m²,3,3,,,,,,3,,,,,,,,,,,,,,,,,
1424031918,san-luis-potosí,lomas,https://casa.metroscubicos.com/MLM-1424031918-lomas-del-camino-_JM,"$1,300,000",San Luis Potosí,Jacarandas,90 m²,130 m²,3,3,2,Norte,25 años,3,,2,0 MXN,,,,,,,,,,,,,,,,
1422708489,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1422708489-casa-en-venta-en-villantigua-_JM,"$17,850,000",San Luis Potosí,Villantigua,468 m²,550 m²,4,4,4,,,,,,,,,,,,,,,,,,,,,,
1423433189,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1423433189-casa-sola-en-venta-villa-campestre-_JM,"$1,780,000",San Luis Potosí,Villa Campestre,90 m²,144 m²,3,2,,,12 años,,,,,,,,,,,,,,,,,,,,
1423643136,san-luis-potosí,bella,https://casa.metroscubicos.com/MLM-1423643136-bella-casa-en-lomas-3ra-secc-en-venta-de-remate-_JM,"$4,185,000",San Luis Potosí,San Luis Potosí,583 m²,,4,3,2,,12 años,,,2,0 MXN,,,,,,,,,,,,,,,,
1424667765,san-luis-potosí,oportunidad,https://casa.metroscubicos.com/MLM-1424667765-oportunidad-amplia-con-jardin-y-terraza-_JM,"$3,790,000",San Luis PotosÃ­,Villa Magna,160 mÂ²,256 mÂ²,,,3,,,7,,,,3,3,,0 aÃ±os,,,,,,,,,,,,
1426701659,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1426701659-casa-sola-en-venta-san-nicolas-de-los-jassos-_JM,"$4,750,000",San Luis Potosí,Los Jassos,500 m²,420 m²,5,3,,,2 años,,,,,,,,,,,,,,,,,,,,
1423691075,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1423691075-casa-lomas-del-pedregal-_JM,"$6,500,000",San Luis PotosÃ­,Lomas Del Pedregal,343 mÂ²,,,,3,,,,,2,0 MXN,3,3,,0 aÃ±os,,,,,,,,,,,,
1425309626,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1425309626-casa-sola-en-venta-las-mercedes-_JM,"$1,490,000",San Luis Potosí,Las Mercedes,100 m²,123 m²,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,
1425438757,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1425438757-casa-en-venta-col-las-aguilas-3ra-seccion-san-luis-potosi-_JM,"$1,170,000",San Luis Potosí,Las Aguilas 3a Secc.,790 m²,790 m²,5,3,3,,,,,,,,,,,,,,,,,,,,,,
1425463384,san-luis-potosí,mrln,https://casa.metroscubicos.com/MLM-1425463384-mrln-casa-venta-en-industrias-san-luis-potosi-slp-_JM,"$750,000",San Luis Potosí,Jardines Del Sur,120 m²,130 m²,3,1,1,,,,,,,,,,,,,,,,,,,,,,
1425418635,san-luis-potosí,mrln,https://casa.metroscubicos.com/MLM-1425418635-mrln-casa-venta-en-san-luis-1-soledad-de-graciano-slp-_JM,"$350,000",Soledad De Graciano Sánchez,San Luis 1,120 m²,60 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1422714647,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1422714647-casa-en-venta-en-horizontes-residencial-_JM,"$4,800,000",San Luis Potosí,Horizontes Residencial,160 m²,260 m²,3,4,2,,,,,,,,,,,,,,,,,,,,,,
1422751556,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1422751556-casa-en-venta-en-horizontes-residencial-_JM,"$3,950,000",San Luis Potosí,Horizontes Residencial,160 m²,208 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1424082535,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1424082535-casa-sola-en-venta-horizontes-residencial-_JM,"$3,250,000",San Luis Potosí,Horizontes Residencial,170 m²,170 m²,3,3,,,0 años,,,,,,,,,,,,,,,,,,,,
1424092572,san-luis-potosí,san,https://casa.metroscubicos.com/MLM-1424092572-san-francisco-_JM,"$685,000",Soledad De Graciano Sánchez,San Francisco,67.5 m²,64.5 m²,2,1,,Norte,10 años,2,,,0 MXN,,,,,,,,,,,,,,,,
1425477745,san-luis-potosí,mrln,https://casa.metroscubicos.com/MLM-1425477745-mrln-casa-venta-en-rio-verde-centro-san-luis-potosi-_JM,"$2,114,418",Río Verde,Río Verde Centro,180 m²,250 m²,4,2,,,,,,,,,,,,,,,,,,,,,,,
1425450271,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1425450271-casa-sola-en-venta-martires-de-la-revolucion-_JM,"$850,000",San Luis Potosí,Mártires De La Revolución,90 m²,85 m²,2,2,,,12 años,,,,,,,,,,,,,,,,,,,,
1426681808,san-luis-potosí,mrln,https://casa.metroscubicos.com/MLM-1426681808-mrln-casa-venta-en-las-aguilas-3ra-secc-san-luis-potosi-_JM,"$1,250,000",San Luis Potosí,Las Aguilas 3a Secc.,350 m²,320 m²,4,3,2,,,,,,,,,,,,,,,,,,,,,,
1426713446,san-luis-potosí,mrln,https://casa.metroscubicos.com/MLM-1426713446-mrln-casa-venta-en-esmeralda-valle-dorado-slp-_JM,"$1,200,000",San Luis Potosí,Esmeralda,90 m²,145 m²,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1425317020,san-luis-potosí,las,https://casa.metroscubicos.com/MLM-1425317020-las-mercedes-_JM,"$1,095,000",San Luis PotosÃ­,Las Mercedes,96 mÂ²,80 mÂ²,,,,,,3,,,0 MXN,3,1,Norte,15 aÃ±os,,,,,,,,,,,,
1425284156,san-luis-potosí,hogares,https://casa.metroscubicos.com/MLM-1425284156-hogares-populares-pavon-_JM,"$795,000",Soledad De Graciano Sánchez,Hogares Populares Pavón,93 m²,86 m²,1,1,,Norte,15 años,1,,,0 MXN,,,,,,,,,,,,,,,,
1423439692,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1423439692-casa-sola-en-venta-himno-nacional-_JM,"$985,000",San Luis Potosí,Himno Nacional,90 m²,90 m²,3,2,,,22 años,,,,,,,,,,,,,,,,,,,,
1422708442,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1422708442-casa-en-venta-en-loma-verde-_JM,"$7,500,000",San Luis Potosí,Vista Verde,420 m²,462 m²,3,3,3,,,,,,,,,,,,,,,,,,,,,,
1423438973,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1423438973-casa-en-venta-en-fraccionamiento-villamagna-_JM,"$3,000,000",San Luis Potosí,Villa Magna,160 m²,175 m²,3,3,2,,8 años,7,,,,,,,,,,,,,,,,,,,
1422714711,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1422714711-casa-en-venta-en-villa-de-pozos-_JM,"$1,850,000",San Luis Potosí,Villa De Pozos,100 m²,140 m²,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1424612865,san-luis-potosí,el,https://casa.metroscubicos.com/MLM-1424612865-el-rosedal-_JM,"$1,500,000",San Luis PotosÃ­,El Rosedal,90 mÂ²,144 mÂ²,,,1,,,3,,2,0 MXN,3,2,Norte,15 aÃ±os,,,,,,,,,,,,
1424287724,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1424287724-casa-en-venta-en-privada-celeste-calle-16-de-septiembre-soledad-de-graciano-sanchez-slp-_JM,"$1,090,000",Soledad De Graciano Sánchez,San Francisco,,92 m²,3,2,,,,,,,,,,,,,,,,,,,,,,,
1425329183,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1425329183-casa-sola-en-venta-club-de-golf-la-loma-_JM,"$9,770,000",San Luis Potosí,La Loma Club De Golf,345 m²,378 m²,3,5,,,0 años,,,,,,,,,,,,,,,,,,,,
1422714456,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1422714456-casa-en-venta-en-club-de-golf-la-loma-_JM,"$9,750,000",San Luis Potosí,La Loma Club De Golf,315 m²,360 m²,4,4,3,,,,,,,,,,,,,,,,,,,,,,
1423886817,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1423886817-casa-sola-en-venta-villa-antigua-_JM,"$11,380,000",San Luis Potosí,Villantigua,438 m²,350 m²,3,6,,,32 años,,,,,,,,,,,,,,,,,,,,
1423756900,san-luis-potosí,lomas,https://casa.metroscubicos.com/MLM-1423756900-lomas-1a-seccion-_JM,"$4,900,000",San Luis Potosí,Lomas 4a Sección,270 m²,270 m²,,4,3,,,,,3,,,,,,,,,,,,,,,,,
1423384316,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1423384316-casa-amueblada-3-recamaras-en-venta-muy-cerca-de-la-zona-industrial-_JM,"$1,478,000",San Luis PotosÃ­,Residencial Los Lagos,120 mÂ²,144 mÂ²,,,,,,,,,,2,2,,,,,,,,,,,,,,
1426451300,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1426451300-casa-satelite-francisco-i-madero-_JM,"$3,950,000",San Luis Potosí,Satélite Francisco I Madero,212 m²,,3,3,2,,0 años,,,2,0 MXN,,,,,,,,,,,,,,,,
1425986678,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1425986678-casa-nueva-en-venta-en-fraccionamiento-privado-forja-real-_JM,"$2,965,668",San Luis Potosí,Capulines,128 m²,220 m²,3,3,,,,,,,,,,,,,,,,,,,,,,,
1424137726,san-luis-potosí,con,https://casa.metroscubicos.com/MLM-1424137726-con-opcion-semiabueblada-en-orquideas-_JM,"$2,530,000",San Luis Potosí,Nueva Orquídea,160 m²,199 m²,3,3,2,,0 años,7,,,,,,,,,,,,,,,,,,,
1423571658,san-luis-potosí,super,https://casa.metroscubicos.com/MLM-1423571658-super-oportunidad-a-pasos-de-himalaya-_JM,"$2,950,000",San Luis Potosí,Garita De Jalisco,117 m²,207 m²,4,3,1,,0 años,8,,,,,,,,,,,,,,,,,,,
1422751818,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1422751818-casa-en-venta-en-residencial-punta-san-luis-_JM,"$8,695,000",San Luis Potosí,Cumbres De San Luis,314 m²,355 m²,3,4,2,,,,,,,,,,,,,,,,,,,,,,
1422708361,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1422708361-casa-en-venta-en-san-angel-2da-secc-_JM,"$4,845,000",San Luis Potosí,San Angel I,189 m²,239 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1426438627,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1426438627-casa-satelite-francisco-i-madero-_JM,"$3,975,000",San Luis Potosí,Satélite Francisco I Madero,211 m²,,3,3,2,,0 años,,,2,0 MXN,,,,,,,,,,,,,,,,
1426432121,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1426432121-casa-satelite-francisco-i-madero-_JM,"$3,990,000",San Luis Potosí,Satélite Francisco I Madero,214 m²,,3,3,2,,0 años,,,,0 MXN,,,,,,,,,,,,,,,,
1426412718,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1426412718-casa-satelite-francisco-i-madero-_JM,"$3,950,000",San Luis Potosí,Satélite Francisco I Madero,220 m²,,3,3,2,,0 años,,,2,0 MXN,,,,,,,,,,,,,,,,
1426425131,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1426425131-casa-san-juan-de-guadalupe-_JM,"$3,980,000",San Luis Potosí,San Juan De Guadalupe,224 m²,,3,3,2,,0 años,,,2,0 MXN,,,,,,,,,,,,,,,,
1422721589,san-luis-potosí,fuerteventura,https://casa.metroscubicos.com/MLM-1422721589-fuerteventura-_JM,"$2,650,000",Mexquitic De Carmona,Maravillas,120 mÂ²,235 mÂ²,,,2,,,3,,3,0 MXN,4,3,Norte,5 aÃ±os,,,,,,,,,,,,
1425882124,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1425882124-casa-villa-magna-_JM,"$3,095,000",San Luis Potosí,Villa Magna,196 m²,,3,2,2,,3 años,,,2,0 MXN,,,,,,,,,,,,,,,,
1352078640,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1352078640-casa-en-vinedos-del-prado-san-luis-potosi-slp-barata-jtp-_JM,"$855,930",San Luis PotosÃ­,San Luis PotosÃ­ Centro,90 mÂ²,120 mÂ²,,,1,,,,,,,2,1,,,,,,,,,,,,,,
1371048660,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1371048660-casa-en-la-cofradia-soledad-de-graciano-sanchez-slp-barata-jtp-_JM,"$1,170,000",Soledad De Graciano SÃ¡nchez,San Luis,100 mÂ²,110 mÂ²,,,1,,,,,,,2,1,,12 aÃ±os,,,,,,,,,,,,
1373600685,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1373600685-casa-col-santa-monica-en-san-luis-posoti-_JM,"$475,000",Soledad De Graciano Sánchez,Sta. Mónica,112 m²,63 m²,2,2,,,,,,,,,,,,,,,,,,,,,,,
931584482,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-931584482-casa-en-venta-en-san-luis-potosi-industrias-remate-_JM,"$705,000",San Luis Potosí,Industrias,130 m²,230 m²,4,2,1,,10 años,1,1,2,,,,,,,,,,,,,,,,,
1324528804,san-luis-potosí,vmv,https://casa.metroscubicos.com/MLM-1324528804-vmv-casa-en-venta-en-bosques-de-jacarandas-s-l-p-3h2b-_JM,"$727,347",San Luis PotosÃ­,Jacarandas,100 mÂ²,120 mÂ²,,,2,,,,,,,3,2,,,,,,,,,,,,,,
1385623526,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1385623526-casa-en-fracc-valle-de-la-palma-soledad-de-graciano-sanchez-slp-barata-jtp-_JM,"$552,500",Soledad De Graciano SÃ¡nchez,Las Palmas,70 mÂ²,70 mÂ²,,,1,,,,,,,2,1,,9 aÃ±os,,,,,,,,,,,,
1393796045,san-luis-potosí,xilitla,https://casa.metroscubicos.com/MLM-1393796045-xilitla-slp-bellisima-propiedad-productora-de-cafe-y-lic-_JM,"U$S850,000",Xilitla,El Cañón,280000 m²,504 m²,4,4,5,,32 años,9,,,,,,,,,,,,,,,,,,,
924366403,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-924366403-casa-en-venta-soledad-de-graciano-sanchez-_JM,"$650,000",Soledad De Graciano Sánchez,San José II,67.5 m²,135 m²,3,1,1,,20 años,,,,,,,,,,,,,,,,,,,,
1310998807,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1310998807-casa-san-luis-potosi-_JM,"$33,000,000",San Luis Potosí,San Luis Potosí,1280 m²,,5,45,6,,1 años,,,,0 MXN,,,,,,,,,,,,,,,,
1380753843,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1380753843-casa-en-venta-soledad-de-graciano-san-luis-potosi-ab-_JM,"$470,000",Soledad De Graciano Sánchez,San Francisco,90 m²,70 m²,2,1,1,,5 años,,,1,0 MXN,,,,,,,,,,,,,,,,
859136974,san-luis-potosí,casas,https://casa.metroscubicos.com/MLM-859136974-casas-de-campo-en-venta-fracc-real-del-potosi-_JM,"$4,200,000",Cerro De San Pedro,Campestre Real del PotosÃ­,1200 mÂ²,300 mÂ²,,,,,,,,,0 MXN,4,,,8 aÃ±os,,,,,,,,,,,,
919122063,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-919122063-casa-sola-en-venta-lomas-de-san-luis-3ra-secc-_JM,"$3,900,000",San Luis Potosí,Lomas De San Luis Sur,120 m²,220 m²,4,4,,,0 años,,,,,,,,,,,,,,,,,,,,
1364678234,san-luis-potosí,3,https://casa.metroscubicos.com/MLM-1364678234-3-recs-ppal-con-terraza-y-vista-_JM,"$4,650,000",San Luis Potosí,Cordillera,153 m²,218 m²,3,2,2,,4 años,6,,,,,,,,,,,,,,,,,,,
1323736110,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1323736110-casa-con-estupendo-diseno-_JM,"$20,000,000",San Luis Potosí,Jardín,1280 m²,1586 m²,8,8,8,,0 años,16,,,,,,,,,,,,,,,,,,,
1414695928,san-luis-potosí,residencia,https://casa.metroscubicos.com/MLM-1414695928-residencia-luxury-en-venta-con-alberca-en-club-de-golf-la-loma-slp-23500000-_JM,"$23,500,000",San Luis Potosí,La Loma Club De Golf,800 m²,617 m²,3,3,,,,,,2,,,,,,,,,,,,,,,,,
1320716579,san-luis-potosí,super,https://casa.metroscubicos.com/MLM-1320716579-super-cuarto-de-juegos-y-alberca-con-borde-infinito-_JM,"$40,000,000",San Luis Potosí,La Loma Club De Golf,1245 m²,870 m²,3,4,3,,0 años,8,,,,,,,,,,,,,,,,,,,
1390365867,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1390365867-casa-en-venta-lago-louise-113-fracc-los-lagos-resicencial-villa-de-pozos-slp-_JM,"$1,400,000",San Luis PotosÃ­,Residencial Los Lagos,120 mÂ²,129 mÂ²,,,,,,,,,,3,3,,,,,,,,,,,,,,
1339784529,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1339784529-casa-venta-3-recamaras-san-luis-potosi-gmp-_JM,"$695,000",Soledad De Graciano Sánchez,Villas de San Lorenzo,120 m²,110 m²,3,2,1,,15 años,,,2,,,,,,,,,,,,,,,,,
1345805549,san-luis-potosí,vista,https://casa.metroscubicos.com/MLM-1345805549-vista-al-hoyo-3-y-la-ciudad-con-cuarto-de-juegos-_JM,"$10,500,000",San Luis Potosí,La Loma Club De Golf,300 m²,435 m²,3,4,3,,0 años,8,,,,,,,,,,,,,,,,,,,
920077364,san-luis-potosí,en,https://casa.metroscubicos.com/MLM-920077364-en-pedregal-nueva-con-vista-360-_JM,"$7,950,000",San Luis Potosí,Privadas Del Pedregal,230 m²,233 m²,3,3,2,,0 años,8,,,,,,,,,,,,,,,,,,,
1390417902,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1390417902-casa-en-venta-en-fraccionamiento-tecnologico-a-unas-cuadras-de-av-morales-saucito-y-munoz-slp-198000000-_JM,"$1,980,000",San Luis Potosí,Tecnológico,150 m²,180 m²,3,2,,,,,,,,,,,,,,,,,,,,,,,
919125875,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-919125875-casa-sola-en-venta-fracc-la-loma-_JM,"$5,800,000",San Luis PotosÃ­,La Loma,239 mÂ²,330 mÂ²,,,,,,,,,,3,3,,0 aÃ±os,,,,,,,,,,,,
869121131,san-luis-potosí,residencia,https://casa.metroscubicos.com/MLM-869121131-residencia-en-venta-en-pedregal-2-san-luis-potosi-_JM,"$22,500,000",San Luis Potosí,Privadas Del Pedregal,650 m²,650 m²,4,6,3,,5 años,,,,0 MXN,,,,,,,,,,,,,,,,
1335288232,san-luis-potosí,cuarto,https://casa.metroscubicos.com/MLM-1335288232-cuarto-de-juegos-y-jardin-con-vista-panoramica-_JM,"$11,000,000",San Luis Potosí,La Loma Club De Golf,290 m²,460 m²,3,5,2,,0 años,8,,,,,,,,,,,,,,,,,,,
936352286,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-936352286-casa-sola-en-venta-san-luis-potosi-centro-_JM,"$2,750,000",San Luis Potosí,San Luis Potosí Centro,114 m²,300 m²,7,4,,,0 años,,,,,,,,,,,,,,,,,,,,
745834605,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-745834605-casa-en-venta-en-lerdo-de-tejada-465-en-san-luis-potosi-3050000-_JM,"$2,800,000",San Luis Potosí,San Luis Potosí Centro,148 m²,315 m²,3,2,,,,,,3,,,,,,,,,,,,,,,,,
1390398338,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1390398338-casa-residencial-luxury-nueva-en-venta-fracc-sierra-azul-slp-1420000000-recamara-principal-planta-baja-terraza-con-vista-a-la-ciudad-_JM,"$14,200,000",San Luis PotosÃ­,Sierra Azul,300 mÂ²,515 mÂ²,,,,,,,,3,,4,4,,,,,,,,,,,,,,
1379942927,san-luis-potosí,venta,https://casa.metroscubicos.com/MLM-1379942927-venta-de-casa-en-sierra-azul-_JM,"$8,300,000",San Luis Potosí,Sierra Azul,275 m²,400 m²,3,3,2,,0 años,7,,,,,,,,,,,,,,,,,,,
1390404852,san-luis-potosí,venta,https://casa.metroscubicos.com/MLM-1390404852-venta-casa-en-lomas-2da-secc-san-luis-potosi-4-recamaras-con-bano-cada-una-cerca-de-area-comercial-_JM,"$4,580,000",San Luis Potosí,Lomas 2a Secc.,204 m²,285 m²,4,3,,,,,,4,,,,,,,,,,,,,,,,,
1409418521,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1409418521-casa-en-venta-en-fraccionamiento-puerta-real-_JM,"$1,800,000",Soledad De Graciano SÃ¡nchez,Rancho Nuevo,161 mÂ²,145 mÂ²,,,,,,,,,,4,3,,,,,,,,,,,,,,
1396575235,san-luis-potosí,rancho,https://casa.metroscubicos.com/MLM-1396575235-rancho-agropecuario-en-venta-tamuin-san-luis-potosi-_JM,"$48,000,000",Tamuin,Antiguo Tamuin,4000000 mÂ²,1 mÂ²,,,,,,,,,,,,,0 aÃ±os,,,,,,,,,,,,
1390378856,san-luis-potosí,venta,https://casa.metroscubicos.com/MLM-1390378856-venta-casa-en-privada-san-angel-4-frente-a-horizontes-san-luis-potosi-_JM,"$4,900,000",San Luis Potosí,Horizontes Residencial,171 m²,320 m²,4,4,,,,,,3,,,,,,,,,,,,,,,,,
913679561,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-913679561-casa-sola-en-venta-santa-barbara-residencial-_JM,"$1,550,000",San Luis PotosÃ­,Santa BÃ¡rbara,120 mÂ²,132 mÂ²,,,,,,,,,,3,3,,6 aÃ±os,,,,,,,,,,,,
919118863,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-919118863-casa-sola-en-venta-lomas-de-san-luis-2da-seccion-_JM,"$6,500,000",San Luis Potosí,Lomas De San Luis Sur,325 m²,300 m²,3,3,,,0 años,,,,,,,,,,,,,,,,,,,,
1390365882,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1390365882-casa-en-venta-fuerte-ventura-_JM,"$2,460,000",San Luis Potosí,San Luis Potosí,105 m²,180 m²,3,2,,,,,,2,,,,,,,,,,,,,,,,,
1364216893,san-luis-potosí,con,https://casa.metroscubicos.com/MLM-1364216893-con-amplio-jardin-en-villantigua-_JM,"$10,700,000",San Luis Potosí,Villantigua,321 m²,343 m²,3,3,2,,0 años,7,,,,,,,,,,,,,,,,,,,
924329801,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-924329801-casa-en-venta-colonia-jardin-_JM,"$20,000,000",San Luis Potosí,Jardín,1280 m²,1586 m²,8,11,8,,20 años,,,,,,,,,,,,,,,,,,,,
1404421961,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1404421961-casa-en-quinta-terra-resiencial-soledad-de-graciano-sanchez-slp-barata-jtp-_JM,"$803,400",Soledad De Graciano SÃ¡nchez,Los GÃ³mez,100 mÂ²,100 mÂ²,,,1,,,,,,,3,1,,10 aÃ±os,,,,,,,,,,,,
1409556813,san-luis-potosí,amplia,https://casa.metroscubicos.com/MLM-1409556813-amplia-casa-en-venta-en-esquina-con-excelente-ubicacion-fracc-jardines-del-estadio-slp-399500000-_JM,"$3,995,000",San Luis Potosí,Jardines Del Estadio,168 m²,260 m²,3,2,,,,,,,,,,,,,,,,,,,,,,,
1377273813,san-luis-potosí,en,https://casa.metroscubicos.com/MLM-1377273813-en-privada-por-la-fenapo-190-m2-de-terreno-_JM,"$3,800,000",San Luis PotosÃ­,San Luis PotosÃ­ Centro,190 mÂ²,260 mÂ²,,,2,,,6,,,,3,3,,0 aÃ±os,,,,,,,,,,,,
1413732867,san-luis-potosí,recamara,https://casa.metroscubicos.com/MLM-1413732867-recamara-en-planta-baja-y-roofgarden-_JM,"$6,650,000",San Luis Potosí,Lomas Del Pedregal,180 m²,337 m²,3,4,3,,0 años,9,,,,,,,,,,,,,,,,,,,
1400070947,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1400070947-casa-en-venta-calle-florida-155-colonia-san-leonel-_JM,"$1,924,000",San Luis Potosí,San Leonel,112 m²,162 m²,4,1,,,,,,,,,,,,,,,,,,,,,,,
1390404812,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1390404812-casa-en-venta-de-dos-plantas-sobre-av-valentin-amador-_JM,"$2,412,000",Soledad De Graciano SÃ¡nchez,San Francisco,160 mÂ²,296 mÂ²,,,,,,,,,,5,2,,,,,,,,,,,,,,
1373573683,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1373573683-casa-sola-en-venta-la-loma-centro-deportivo-_JM,"$4,500,000",San Luis Potosí,Lomas De Los Filtros,250 m²,170 m²,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,
1405295100,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1405295100-casa-en-venta-las-mercedes-1ra-secc-calle-victor-manuel-benavente-525-slp-_JM,"$1,490,000",San Luis PotosÃ­,Las Mercedes,100 mÂ²,123 mÂ²,,,,,,,,,,3,1,,,,,,,,,,,,,,
