ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega
1362139648,durango,terreno,https://terreno.metroscubicos.com/MLM-1362139648-terreno-en-venta-en-ejido-antonio-castillo-_JM,"$1,785,000",Durango,Gabino Santillan,8801 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1362125794,durango,terreno,https://terreno.metroscubicos.com/MLM-1362125794-terreno-en-venta-en-altozano-laguna-gomez-palacio-_JM,"$1,980,000",Gómez Palacio,Nueva Los Ángeles,450 m²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1362145222,durango,terreno,https://terreno.metroscubicos.com/MLM-1362145222-terreno-en-venta-en-periferico-gomez-lerdo-lerdo-_JM,"$9,021,600",Lerdo,RincÃ³n del PerifÃ©rico,7518 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1362112782,durango,terreno,https://terreno.metroscubicos.com/MLM-1362112782-terreno-en-venta-en-la-torrena-gomez-palacio-_JM,"$55,300,000",GÃ³mez Palacio,Puente La TorreÃ±a,790000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1362125764,durango,terreno,https://terreno.metroscubicos.com/MLM-1362125764-terreno-en-venta-en-ejido-bucareli-_JM,"$11,693,200",GÃ³mez Palacio,Bucareli,116932 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1348696974,durango,terreno,https://terreno.metroscubicos.com/MLM-1348696974-terreno-comercial-en-venta-miravalle-_JM,"$12,500,000",GÃ³mez Palacio,Miravalle,25000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1328034875,durango,terreno,https://terreno.metroscubicos.com/MLM-1328034875-terreno-en-venta-buenos-aires-_JM,"$370,000",Durango,Durango,200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1327874705,durango,terreno,https://terreno.metroscubicos.com/MLM-1327874705-terreno-comercial-en-venta-morcillo-_JM,"$5,000,000",Durango,Morcillo,50000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1327855248,durango,terreno,https://terreno.metroscubicos.com/MLM-1327855248-terreno-en-venta-fracc-campestre-de-durango-_JM,"$6,200,000",Durango,Fraccionamiento Campestre Las Granjas Uno,800 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
948989251,durango,terreno,https://terreno.metroscubicos.com/MLM-948989251-terreno-comercial-en-venta-ejido-15-de-octubre-_JM,"$8,500,000",Durango,Ejido 4 de Octubre y Delicias,9000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
