ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad
1425471032,chihuahua,casa,https://casa.metroscubicos.com/MLM-1425471032-casa-en-venta-camargo-frac-los-alamos-_JM,"$850,000",Camargo,Fraccionamiento Los Álamos,160 m²,,3,1,2,1,12 años,,93 m²,,,,,1,Casa sola,,,,,,,,,,,,Casa,
1426247673,chihuahua,venta,https://casa.metroscubicos.com/MLM-1426247673-venta-casa-en-remate-paseo-de-san-miguel-chihuahua-3-recamaras-_JM,"$859,500",Juárez,Fraccionamiento Jardines de San Miguel,110 m²,,3,1,1,2,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1422795639,chihuahua,casa,https://casa.metroscubicos.com/MLM-1422795639-casa-fraccionamiento-santa-monica-_JM,"$1,068,500",Chihuahua,Juárez,120 m²,,3,2,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1423754050,chihuahua,casa,https://casa.metroscubicos.com/MLM-1423754050-casa-en-venta-ciudad-chihuahua-chih-fraccionamiento-valdivia-_JM,"$4,390,000",Chihuahua,Valle Escondido,205 m²,,3,3,2,,0 años,,247 m²,,,,,,,,,,,,,,,,,,,
1422720824,chihuahua,casas,https://casa.metroscubicos.com/MLM-1422720824-casas-en-venta-privadas-jardines-residencial-_JM,"$1,640,000",Juárez,Los Jardines,90 m²,,,,,,,,163 m²,,,,,,,,,,,,,,,,,,,
1426457786,chihuahua,venta,https://casa.metroscubicos.com/MLM-1426457786-venta-casa-en-remate-residencial-harmoni-chihuahua-3-recamaras-_JM,"$2,064,000",Juárez,Residencial Harmoni,128 m²,,,3,1,2,10 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1426444026,chihuahua,casa,https://casa.metroscubicos.com/MLM-1426444026-casa-comercial-en-venta-en-san-felipe-en-avenida-principal-_JM,,,Inmuebles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424165325,chihuahua,casa,https://casa.metroscubicos.com/MLM-1424165325-casa-en-venta-al-norte-de-la-cuidad-de-un-piso-_JM,"$3,390,000",Chihuahua,Residencial Albaterra,189 m²,5,3,2,1,,0 años,,128 m²,,,,,,,,,,,,,,,,,,,
1422836284,chihuahua,casa,https://casa.metroscubicos.com/MLM-1422836284-casa-fraccionamiento-los-cedros-_JM,"$766,000",Chihuahua,Juárez,65 m²,,2,1,1,2,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1424113514,chihuahua,casa,https://casa.metroscubicos.com/MLM-1424113514-casa-fraccionamiento-canto-de-catania-_JM,"$909,000",Juárez,Fraccionamiento Canto de Catania,120 m²,,3,2,2,2,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1424846343,chihuahua,venta,https://casa.metroscubicos.com/MLM-1424846343-venta-casa-de-remate-bancario-col-jardines-de-san-marcos-chihuahua-_JM,"$3,236,000",Camargo,Fraccionamiento Jardines de San Marcos,816 m²,,4,4,4,,27 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1424765480,chihuahua,casa,https://casa.metroscubicos.com/MLM-1424765480-casa-remate-bancario-col-panamericana-chihuahua-_JM,"$2,856,000",Chihuahua,Panamericana,559 m²,,2,2,4,2,20 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1426456722,chihuahua,casa,https://casa.metroscubicos.com/MLM-1426456722-casa-en-venta-en-fraccionamiento-los-huertos-al-norte-_JM,,,Inmuebles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425464559,chihuahua,casa,https://casa.metroscubicos.com/MLM-1425464559-casa-en-venta-camargo-frac-agricultores-_JM,"$800,000",Camargo,Jardines Del Conchos,180 m²,,3,1,2,1,0 años,,85 m²,,,,,1,Casa sola,,,,,,,,,,,,Casa,
