ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Cantidad de pisos,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,OrientaciÃ³n,Disposición,Departamentos por piso,Número de piso de la unidad,NÃºmero de piso de la unidad,DisposiciÃ³n,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Acceso,Disposición del lote
812312664,veracruz,terreno,https://terreno.metroscubicos.com/MLM-812312664-terreno-xalapa-_JM,"$300,000",Veracruz,Xalapa,105 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1410410827,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1410410827-terreno-en-venta-en-la-playafrente-al-estero-_JM,"$700,000",Tuxpan,Playa Norte,815 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1364401253,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1364401253-terreno-en-venta-playa-_JM,"$3,753,200",Tuxpan,Playa Azul,6824 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
923971733,veracruz,terrenos,https://terreno.metroscubicos.com/MLM-923971733-terrenos-en-coatepec-_JM,"$724,320",Coatepec,Coatepec Centro,160 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1341122588,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1341122588-terreno-en-venta-paseos-del-sol-_JM,"$420,000",Tecolutla,Paso Del Progreso,400 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1364465942,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1364465942-terreno-en-venta-la-mata-_JM,"$550,000",Tuxpan,La Mata,600 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
878940690,veracruz,terreno,https://terreno.metroscubicos.com/MLM-878940690-terreno-en-venta-en-xalapa-veracruz-animas-bosque-de-niebla-plano-en-fraccionamiento-privado-_JM,"$4,514,000",Veracruz,Xalapa,820 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1365818177,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365818177-terreno-en-venta-jardines-de-tuxpan-_JM,"$1,500,000",Tuxpan,Jardines De Tuxpan,300 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1397520483,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1397520483-terreno-en-venta-paseos-del-sol-_JM,"$420,000",Tecolutla,Paso Del Progreso,400 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1410410848,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1410410848-terreno-en-venta-frente-al-rio-en-ojite-tuxpan-_JM,"$11,500,000",Tuxpan,Ojite,26 ha,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1363688841,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363688841-terreno-en-venta-juana-moza-_JM,"$560,000",Tuxpan,Isla De Juana Moza,200 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1365805235,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365805235-terreno-en-venta-villa-rosita-_JM,"$170,000",Tuxpan,Villa Rosita,150 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1339213539,veracruz,73,https://terreno.metroscubicos.com/MLM-1339213539-73-hectareas-en-venta-a-orilla-de-rio-jamapa-_JM,"$950,000",Medellín,Jardines De Dos Bocas,73000 m²,,,,,,,,,,,,,,,,,,,,,,300 m,250 m,Irregular,,Arena,A rio
1406846229,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1406846229-terreno-en-venta-anahuac-_JM,"$650,000",Tuxpan,Anahuac,576 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1425959263,veracruz,terrenos,https://terreno.metroscubicos.com/MLM-1425959263-terrenos-en-costa-esmeralda-mpio-de-tecolutla-veracruz-_JM,"$135,000",Tecolutla,Monte Gordo,200 mÂ²,,,,,,,,,,,,,,,,,,,,,,10 m,20 m,Irregular,Interno,Tierra,
865000457,veracruz,terreno,https://terreno.metroscubicos.com/MLM-865000457-terreno-en-venta-en-privada-del-arroyo-coatepec-_JM,"$684,000",Xalapa,Arroyo Blanco,152 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1364472267,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1364472267-terreno-en-venta-ojite-_JM,"$2,150,000",Tuxpan,Ojite,4000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1341135560,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1341135560-terreno-en-venta-palma-sola-_JM,"$7,000,000",Coatzintla,Palma Sola,110000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1408855930,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1408855930-terreno-en-venta-20-de-noviembre-_JM,"$300,000",Poza Rica De Hidalgo,27 De Septiembre,204 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1363682555,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363682555-terreno-en-venta-ojite-_JM,"$5,000,000",Tuxpan,Ojite,250000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1397520480,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1397520480-terreno-en-venta-anahuac-_JM,"$400,000",Tuxpan,Anahuac,138 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1365786225,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365786225-terreno-en-venta-la-rueda-_JM,"$36,810,000",Poza Rica De Hidalgo,La Rueda,6135 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
962967078,veracruz,terreno,https://terreno.metroscubicos.com/MLM-962967078-terreno-en-venta-tampico-alto-centro-_JM,"$39,000,000",Tampico Alto,Tampico Alto Centro,260000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
927037815,veracruz,centro,https://terreno.metroscubicos.com/MLM-927037815-centro-deportivo-en-xalapa-veracruz-zona-luz-del-barrio-con-cancha-de-futbol-gradas-y-gimnasio-_JM,"$1,800,000",Veracruz,Xalapa,1102 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1326879553,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1326879553-terreno-en-venta-catemaco-_JM,"$2,200,000",Catemaco,Catemaco,50000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1363531012,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363531012-terreno-en-venta-juana-moza-_JM,"$6,000,000",Tuxpan,Isla De Juana Moza,5000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1395276741,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1395276741-terreno-en-venta-playa-villa-rica-_JM,"$50,250,000",Veracruz,Actopan,30000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1365799126,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365799126-terreno-en-venta-manlio-fabio-altamirano-_JM,"$3,300,000",Veracruz,Tuxpan,900 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1406846226,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1406846226-terreno-en-venta-democratica-_JM,"$370,000",Tuxpan,DemocrÃ¡tica,541 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
767060662,veracruz,terreno,https://terreno.metroscubicos.com/MLM-767060662-terreno-de-300-m2-en-venta-en-fracc-real-mandinga-riviera-_JM,"$690,000",Alvarado,Real Mandinga,300 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,Otro,
1366091985,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1366091985-terreno-comercial-en-venta-cruz-naranjos-_JM,"$950,000",Tuxpan,Franco Cruz HernÃ¡ndez,27289 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
939222175,veracruz,terreno,https://terreno.metroscubicos.com/MLM-939222175-terreno-en-venta-completo-o-minimo-50-hectareas-_JM,"$82,500,000",San Juan Evangelista,La Caudalosa,7250000 m²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1408748573,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1408748573-terreno-en-venta-sector-cinco-_JM,"$1,200,000",Tihuatlan,Sector Cinco,1218 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1363633408,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363633408-terreno-en-venta-cobos-_JM,"$240,000,000",Amatlan Tuxpan,Mariano Escobedo,160000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1406904086,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1406904086-terreno-comercial-en-venta-federico-garcia-blanco-_JM,"$3,500,000",Tuxpan,Federico Garcia Blanco,1409 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1365805347,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365805347-terreno-en-venta-rafael-hernandez-ochoa-_JM,"$30,000,000",Tuxpan,Lic. Rafael HernÃ¡ndez Ochoa,25000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1365837641,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365837641-terreno-en-venta-benito-juarez-castillo-_JM,"$4,345,000",Veracruz,Tuxpan,2897 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
820001948,veracruz,casa,https://terreno.metroscubicos.com/MLM-820001948-casa-xico-_JM,"$10,000,000",Veracruz,Xico,80000 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1388749414,veracruz,lote,https://terreno.metroscubicos.com/MLM-1388749414-lote-de-400m-en-venta-residencial-los-manantiales-mandinga-_JM,"$2,000,000",Alvarado,Manantiales,400 mÂ²,,,,,,,,,,,,,,,,,,,,,,20 m,20 m,Regular,A laguna,Asfalto,
1341109930,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1341109930-terreno-en-venta-anahuac-_JM,"$400,000",Tuxpan,Anahuac,138 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1397482189,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1397482189-terreno-en-venta-palma-sola-_JM,"$7,000,000",Coatzintla,Palma Sola,110000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1364407690,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1364407690-terreno-en-venta-la-mata-_JM,"$22,250,000",Tuxpan,La Mata,63000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1363682577,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363682577-terreno-en-venta-libramiento-adolfo-lopez-mateos-_JM,"$29,000,000",Tuxpan,Adolfo Lopez Mateos,200000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
962967069,veracruz,terreno,https://terreno.metroscubicos.com/MLM-962967069-terreno-en-venta-seminario-_JM,"$800,000",Tuxpan,El Naranjal,1270 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1406858856,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1406858856-terreno-en-venta-la-victoria-km-47-_JM,"$1,376,000",Papantla,La Victoria Kilometro 47,1720 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1365798830,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365798830-terreno-en-venta-petrolera-_JM,"$12,000,000",Amatlan Tuxpan,Petrolera,45000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1364407707,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1364407707-terreno-en-venta-joaquin-hernandez-galicia-_JM,"$2,500,000",Tuxpan,JoaquÃ­n Hernandez Galicia,2812 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1408887289,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1408887289-terreno-en-venta-jardines-de-tuxpan-_JM,"$2,899,225",Tuxpan,Jardines De Tuxpan,1159 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1406865506,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1406865506-terreno-en-venta-la-victoria-km-47-_JM,"$1,376,000",Papantla,La Victoria Kilometro 47,1720 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1406780398,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1406780398-terreno-comercial-en-venta-federico-garcia-blanco-_JM,"$3,500,000",Tuxpan,Federico Garcia Blanco,1409 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1363644824,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363644824-terreno-en-venta-la-ceiba-_JM,"$21,550,000",Veracruz,Tuxpan,86200 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
962967075,veracruz,terreno,https://terreno.metroscubicos.com/MLM-962967075-terreno-en-venta-las-granjas-_JM,"$2,405,080",Tuxpan,INFONAVIT Las Granjas,2346 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1307471501,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1307471501-terreno-en-venta-orizaba-centro-_JM,"$2,600,000",Orizaba,Orizaba Centro,520 m²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1365837645,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365837645-terreno-en-venta-naranjal-_JM,"$240,000",Tuxpan,El Naranjal,228 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
962970357,veracruz,terreno,https://terreno.metroscubicos.com/MLM-962970357-terreno-en-venta-guadalupe-victoria-_JM,"$30,000,000",Veracruz,Papantla,200000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1364535491,veracruz,lotes,https://terreno.metroscubicos.com/MLM-1364535491-lotes-en-venta-de-contado-y-credito-las-remojadas-_JM,"$150,000",Jamapa,El Manila,200 mÂ²,,,,,,,,,,,,,,,,,,,,,,10 m,20 m,Regular,Perimetral,Otro,
1374299057,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1374299057-terreno-en-venta-juana-moza-_JM,"$6,000,000",Tuxpan,Isla De Juana Moza,5000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
819972707,veracruz,terrenos,https://terreno.metroscubicos.com/MLM-819972707-terrenos-disponibles-en-desarrollo-campestre-de-cinco-palos-_JM,"$2,500,000",Coatepec,La OrduÃ±a,2500 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1365785805,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365785805-terreno-en-venta-tepeyac-_JM,"$450,000",Poza Rica De Hidalgo,Tepeyac,187 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1397507573,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1397507573-terreno-industrial-en-venta-la-victoria-_JM,"$1,500,000",Tuxpan,Rosa MarÃ­a,800 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1341122662,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1341122662-terreno-industrial-en-venta-la-victoria-_JM,"$1,500,000",Tuxpan,Rosa MarÃ­a,800 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1363707686,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363707686-terreno-en-venta-camino-al-remate-_JM,"$2,500,000",Tuxpan,Adolfo Lopez Mateos,80000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
812312665,veracruz,terreno,https://terreno.metroscubicos.com/MLM-812312665-terreno-plan-de-ayala-_JM,"$210,000",Veracruz,Xalapa,200 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1325942773,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1325942773-terreno-campestre-cerca-de-boca-del-rio-y-veracruz-_JM,"$130,000",MedellÃ­n,El Tejar,200 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1397469848,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1397469848-terreno-en-venta-tuxpam-de-rodriguez-cano-centro-_JM,"$920,000",Tuxpan,Tuxpam De RodrÃ­guez Cano Centro,463 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
847101955,veracruz,terreno,https://terreno.metroscubicos.com/MLM-847101955-terreno-en-venta-en-xalapa-veracruz-fraccionamiento-residencial-monte-magno-_JM,"$1,391,500",Xalapa,Residencial Monte Magno,250 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
962993289,veracruz,terrenos,https://terreno.metroscubicos.com/MLM-962993289-terrenos-en-venta-en-fracc-boka-laguna-boca-del-rio-verac-_JM,"$870,000",Boca Del Río,Boca Del Río Centro,,,,,,,,,,,,,,,,,,,,,,,,,,,Otro,
1374331359,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1374331359-terreno-en-venta-camino-a-juan-lucas-_JM,"$3,080,000",Veracruz,Tuxpan,7700 m²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1406859062,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1406859062-terreno-en-venta-jardines-de-tuxpan-_JM,"$1,610,000",Tuxpan,Jardines De Tuxpan,460 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1310467061,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1310467061-terreno-en-venta-progreso-_JM,"$2,600,000",Veracruz,Progreso,410 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1374443316,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1374443316-terreno-en-venta-manlio-fabio-altamirano-_JM,"$290,000",Veracruz,Tuxpan,280 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1363676030,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363676030-terreno-en-venta-carretera-tuxpan-tamiahua-_JM,"$2,000,000",Veracruz,Tuxpan,60000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1364401254,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1364401254-terreno-en-venta-tuxpam-de-rodriguez-cano-centro-_JM,"$920,000",Tuxpan,Tuxpam De RodrÃ­guez Cano Centro,463 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1406852590,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1406852590-terreno-en-venta-infonavit-tenechaco-_JM,"$22,317,750",Tuxpan,Tenechaco INFONAVIT,9919 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1363712660,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363712660-terreno-en-venta-anahuac-_JM,"$1,965,000",Tuxpan,Anahuac,1965 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1408849616,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1408849616-terreno-comercial-en-venta-ceas-_JM,"$965,000",Tuxpan,CEAS,13545 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1395798294,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1395798294-terreno-a-venta-frente-al-rio-en-boca-del-rio-_JM,"$3,500",Boca Del RÃ­o,Ricardo Flores MagÃ³n,6350 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,Otro,
906445321,veracruz,terreno,https://terreno.metroscubicos.com/MLM-906445321-terreno-en-venta-en-la-orduna-coatepec-con-cabana-_JM,"$8,850,000",Veracruz,Coatepec,8300 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
760171446,veracruz,rancho,https://terreno.metroscubicos.com/MLM-760171446-rancho-en-venta-la-concepcion-ver-15-mins-de-xalapa-ver-_JM,"$7,990,000",Jilotepec,La ConcepciÃ³n,4 ha,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1374311978,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1374311978-terreno-en-venta-playa-norte-_JM,"$12,000,000",Tuxpan,Playa Norte,240000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1406846223,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1406846223-terreno-comercial-en-venta-la-victoria-_JM,"$2,280,000",Tuxpan,Rosa MarÃ­a,152000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1394245626,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1394245626-terreno-en-venta-coatzacoalcos-ver-cerca-de-la-api-420m2-_JM,$420,Coatzacoalcos,Coatzacoalcos,96000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
938690499,veracruz,venta,https://terreno.metroscubicos.com/MLM-938690499-venta-de-terreno-frenta-a-la-playa-en-tuxpan-veracruz-_JM,$600,Tuxpan,Playa Norte,7365 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,Otro,
1395295967,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1395295967-terreno-en-venta-playa-san-isidro-_JM,"$62,500,000",Veracruz,San Isidro,100000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1410393504,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1410393504-terreno-en-venta-en-playa-norte-con-cabana-_JM,"$2,200,000",Tuxpan,Playa Norte,2408 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1388254379,veracruz,venta,https://terreno.metroscubicos.com/MLM-1388254379-venta-lotes-400-m-playa-sur-tamiahua-veracruz-ubicados-en-la-playa-sur-de-tamiahua-son-varios-lotes-de-400-m-refter1037-ter1037-inmobiliaria-ikali-_JM,"$190,000",Tamiahua,Tamiahua,400 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,Ripio,
1363688842,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363688842-terreno-en-venta-villa-rosita-_JM,"$1,120,000",Tuxpan,Villa Rosita,2503 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
962957452,veracruz,terreno,https://terreno.metroscubicos.com/MLM-962957452-terreno-en-venta-miguel-aleman-valdez-_JM,"$350,000",Tuxpan,Miguel AlemÃ¡n,450 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
819976358,veracruz,terreno,https://terreno.metroscubicos.com/MLM-819976358-terreno-cuauhtemoc-_JM,"$635,000",Coatepec,CuauhtÃ©moc,738 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1406822120,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1406822120-terreno-en-venta-corredor-industrial-_JM,"$229,500,000",Amatlan Tuxpan,Mariano Escobedo,153000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1386998975,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1386998975-terreno-en-venta-ceiba-rica-_JM,"$20,850,000",Amatlan Tuxpan,Americana,41700 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1365805236,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365805236-terreno-en-venta-enrique-rodriguez-cano-_JM,"$2,200,000",Tuxpan,Enrique Rodríguez Cano,1192 m²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1397208236,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1397208236-terreno-en-venta-ceiba-rica-_JM,"$20,850,000",Amatlan Tuxpan,Americana,41700 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1363682556,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363682556-terreno-en-venta-cobos-_JM,"$11,280,000",Amatlan Tuxpan,Mariano Escobedo,4700 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1363707695,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363707695-terreno-en-venta-reyes-heroles-los-artistas-_JM,"$13,369,600",Tuxpan,Reyes Heroles,16712 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
753221095,veracruz,terreno,https://terreno.metroscubicos.com/MLM-753221095-terreno-en-venta-muy-cerca-de-la-laguna-de-catemaco-veracruz-_JM,"$480,000",Veracruz,Catemaco,450 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
847092682,veracruz,terreno,https://terreno.metroscubicos.com/MLM-847092682-terreno-en-venta-en-xalapa-veracruz-en-monte-magno-animas-_JM,"$1,391,500",Xalapa,Residencial Monte Magno,250 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
847098955,veracruz,terreno,https://terreno.metroscubicos.com/MLM-847098955-terreno-en-venta-en-xalapa-veracruz-en-fraccionamiento-monte-magno-animas-_JM,"$1,391,500",Xalapa,Residencial Monte Magno,250 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
1313824368,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1313824368-terreno-de-91-ha-en-cerro-colorado-ciudad-isla-veracruz-z-_JM,"$250,000",Isla,Isla Centro,910000 m²,,,,,,,,,,,,,,,,,,,,,,,,,,Otro,
1363422998,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1363422998-terreno-en-venta-santiago-de-la-pena-_JM,"$3,100,000",Tuxpan,Santiago De La PeÃ±a,770 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1388286798,veracruz,venta,https://terreno.metroscubicos.com/MLM-1388286798-venta-terreno-1896-m-casitas-tecolutla-veracruz-el-terreno-cuenta-con-dos-construcciones-antiguas-una-con-superficie-aproximada-de-150-m-la-cual-consta-de-sala-comedor-cocina-3-recamaras-con-_JM,"$1,700,000",Tecolutla,Casitas,1895 m²,,,,,,,,,,,,,,,,,,,,,,,,,,Ripio,
1365818175,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1365818175-terreno-en-venta-villa-rosita-_JM,"$230,000",Tuxpan,Villa Rosita,304 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1348645753,veracruz,venta,https://terreno.metroscubicos.com/MLM-1348645753-venta-de-terreno-en-costa-esmeralda-veracruz-al-lado-del-mar-_JM,"$2,500,000",Tecolutla,Casitas,5000 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,Otro,
927677331,veracruz,lotes,https://terreno.metroscubicos.com/MLM-927677331-lotes-de-terreno-en-fortin-veracruz-desde-39847500-pesos-_JM,"$374,955",FortÃ­n,Residencial la Llave,105 mÂ²,,,,,,,,,,300 MXN,,,,,,,,,,,,,,,,Otro,
847101849,veracruz,terreno,https://terreno.metroscubicos.com/MLM-847101849-terreno-en-venta-en-xalapa-veracruz-fraccionamiento-animas-monte-magno-_JM,"$1,450,000",Xalapa,Residencial Monte Magno,250 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
938690480,veracruz,terreno,https://terreno.metroscubicos.com/MLM-938690480-terreno-en-la-aguada-con-tres-villas-_JM,"$3,200",Alvarado,Anton Lizardo,17765 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,Otro,
1352473746,veracruz,terreno,https://terreno.metroscubicos.com/MLM-1352473746-terreno-en-venta-la-floresta-_JM,"$2,000,000",Poza Rica De Hidalgo,La Floresta,315 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,-,
847101921,veracruz,terreno,https://terreno.metroscubicos.com/MLM-847101921-terreno-fraccionamiento-residencial-monte-magno-_JM,"$1,391,500",Xalapa,Residencial Monte Magno,250 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,,,,,,Otro,
