ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,OrientaciÃ³n,AntigÃ¼edad,Bodegas,Tipo de casa,Tipo de propiedad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
1390394203,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390394203-terreno-de-oportunidad-para-desarrollar-departamentos-area-ya-desarrollada-_JM,"U$S110,000",Puerto Peñasco,Benito Juárez,1196 m²,,,,,,,,,,,,,,,,,-,,,,,
1394806349,sonora,lotes,https://terreno.metroscubicos.com/MLM-1394806349-lotes-en-venta-en-guaymassan-carlos-en-lujoso-residencial-punta-arrecifes-_JM,"U$S181,000",Guaymas,San Carlos Nuevo Guaymas,725 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
936409078,sonora,venta,https://terreno.metroscubicos.com/MLM-936409078-venta-de-terreno-bahia-de-kino-nuevo-del-lado-poniente-a-calle-mar-de-cortes-_JM,"U$S680,130",Hermosillo,BahÃ­a De Kino,6183 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1390413702,sonora,construye,https://terreno.metroscubicos.com/MLM-1390413702-construye-la-casa-de-tus-suenos-en-puerto-penasco-385-m2-_JM,"U$S25,000",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,385 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1386998592,sonora,terreno,https://terreno.metroscubicos.com/MLM-1386998592-terreno-residencial-en-venta-_JM,"$5,300,000",Hermosillo,La Jolla Villa De Las Esmeraldas,484.11 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
936420234,sonora,terreno,https://terreno.metroscubicos.com/MLM-936420234-terreno-en-venta-ubicado-en-zona-con-alta-plusvalia-al-norte-de-hermosillo-_JM,"$3,317,685",Hermosillo,La Jolla Villa De Las Esmeraldas,415 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1408437262,sonora,venta,https://terreno.metroscubicos.com/MLM-1408437262-venta-de-lotes-en-desarrollo-privado-y-totalmente-exclusivo-con-vista-al-mar-_JM,"$1,051,200",Guaymas,San Carlos Nuevo Guaymas,438 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1390394216,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390394216-terreno-para-area-industrial-comercial-o-desarrollo-de-casas-_JM,"$2,457,090",Sonora,Puerto Peñasco,9828 m²,,,,,,,,,,,,,,,,,-,,,,,
1390387705,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390387705-terreno-para-area-industrial-comercial-o-desarrollo-de-casas-_JM,"$2,775,627",Sonora,Puerto Peñasco,11102 m²,,,,,,,,,,,,,,,,,-,,,,,
1390400680,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390400680-terreno-para-area-industrial-comercial-o-desarrollo-de-casas-_JM,"$2,515,465",Sonora,Puerto Peñasco,10061 m²,,,,,,,,,,,,,,,,,-,,,,,
1390394200,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390394200-terreno-para-area-industrial-comercial-o-desarrollo-de-casas-_JM,"$2,547,363",Sonora,Puerto Peñasco,10189 m²,,,,,,,,,,,,,,,,,-,,,,,
1390381225,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390381225-terreno-para-area-industrial-comercial-o-desarrollo-de-casas-_JM,"$2,504,005",Sonora,Puerto Peñasco,10016 m²,,,,,,,,,,,,,,,,,-,,,,,
1415422792,sonora,terreno,https://terreno.metroscubicos.com/MLM-1415422792-terreno-para-desarrollar-en-venta-en-cerro-la-ballena-puert-_JM,"$152,691,598",Puerto PeÃ±asco,Cerro La Ballena,11982 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1415385945,sonora,terreno,https://terreno.metroscubicos.com/MLM-1415385945-terreno-para-desarrollar-en-venta-en-cerro-la-ballena-puert-_JM,"$152,691,598",Puerto PeÃ±asco,Cerro La Ballena,11982 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1390368202,sonora,construye,https://terreno.metroscubicos.com/MLM-1390368202-construye-la-casa-de-tu-suenos-en-el-corazon-de-penasco-_JM,"U$S40,000",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,583 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1385933492,sonora,venta,https://terreno.metroscubicos.com/MLM-1385933492-venta-terreno-blvd-solidaridad-229-m-_JM,"$580,000",Hermosillo,4 de Marzo,229 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
961393390,sonora,se,https://terreno.metroscubicos.com/MLM-961393390-se-vende-terreno-en-canoas-nogales-sonora-_JM,"U$S607,980",Nogales,Canoas,10133 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1390387693,sonora,espectaculares,https://terreno.metroscubicos.com/MLM-1390387693-espectaculares-lotes-frente-al-mar-en-exclusivo-desarrollo-bahia-el-encanto-san-carlos-_JM,"U$S170,000",Guaymas,San Carlos Nuevo Guaymas,460 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
950660259,sonora,se,https://terreno.metroscubicos.com/MLM-950660259-se-vende-terreno-carretera-rumbo-a-mascarenas-km-135-_JM,"U$S193,000",Nogales,MascareÃ±as,15254 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1399024686,sonora,build,https://terreno.metroscubicos.com/MLM-1399024686-build-your-hotel-or-rv-parkbreathtaking-seaside-cliffs-and-unspoiled-beautiful-sandy-beaches-ready-for-your-rv-park-or-hotel-project-ready-to-be-developed-_JM,"U$S20,000,000",San Luis RÃ­o Colorado,Golfo De Santa Clara,1000000 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1386999111,sonora,comercial,https://terreno.metroscubicos.com/MLM-1386999111-comercial-terreno-venta-_JM,"$1,900,000",Hermosillo,Villas Del Cortijo,600 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1417271920,sonora,terreno,https://terreno.metroscubicos.com/MLM-1417271920-terreno-en-venta-en-ventura-residencial-_JM,"$1,233,600",Hermosillo,Fraccionamiento Santerra,257.38 m²,,,,,,,,,0 MXN,,,,,,,,Otro,,,,,
1390407224,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390407224-terreno-comercial-en-venta-locales-comerciales-u-oficinas-_JM,"U$S350,000",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,1000 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
924048512,sonora,se,https://terreno.metroscubicos.com/MLM-924048512-se-vende-lotes-comerciales-en-entrada-de-mision-residencial-_JM,"$500,000",Nogales,Lomas de Anza,1053 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1402566810,sonora,se,https://terreno.metroscubicos.com/MLM-1402566810-se-vende-terreno-en-cibuta-_JM,"U$S200,000",Nogales,Aeropuerto De La Ciudad De Nogales,5000 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1333205215,sonora,se,https://terreno.metroscubicos.com/MLM-1333205215-se-vende-terreno-en-col-agricola-rio-mayo-_JM,"$3,000,000",Navojoa,Reforma,2317 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1391495119,sonora,se,https://terreno.metroscubicos.com/MLM-1391495119-se-vende-terreno-en-ejido-esperanza-_JM,"$500,000",Cajeme,Esperanza,18274.85 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1401916317,sonora,terreno,https://terreno.metroscubicos.com/MLM-1401916317-terreno-para-inversionista-frente-a-playa-_JM,"U$S3,771,546",Hermosillo,BahÃ­a De Kino,10165.98 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1400865256,sonora,terren0,https://terreno.metroscubicos.com/MLM-1400865256-terren0-en-venta-puerto-penasco-sonora-_JM,"$530,000",Puerto PeÃ±asco,JosÃ© LÃ³pez Portillo,440 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1390387704,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390387704-terreno-con-precio-en-oferta-centrico-y-cerca-de-uno-de-los-principales-blvd-_JM,"U$S20,000",Puerto PeÃ±asco,Oriente,220 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1325149411,sonora,se,https://terreno.metroscubicos.com/MLM-1325149411-se-vende-terreno-en-parque-industrial-_JM,"$110,000,000",Cajeme,Parque Industrial,75521 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1403684223,sonora,terreno,https://terreno.metroscubicos.com/MLM-1403684223-terreno-campestre-para-construir-tu-casa-de-campo-5000-m2-para-desarrollar-_JM,"$3,750,000",Sonora,Puerto PeÃ±asco,5000 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1390413697,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390413697-terreno-sobre-blvd-agustin-zamora-norte-lotes-de-3000-m2-_JM,"$1,100",Hermosillo,Villas Del Real,39149 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1408748994,sonora,se,https://terreno.metroscubicos.com/MLM-1408748994-se-vende-terreno-en-colonia-buenos-aires-_JM,"U$S53,000",Nogales,Buenos Aires,1000 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1408537425,sonora,521,https://terreno.metroscubicos.com/MLM-1408537425-521-hectareas-de-terreno-en-la-costa-de-hermosillo-playa-sahuimaro-_JM,"U$S6,500,000",Hermosillo,Centro,5210000 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1390381228,sonora,casas,https://terreno.metroscubicos.com/MLM-1390381228-casas-y-lotes-en-venta-residencial-el-pedregal-en-san-carlos-donde-el-desierto-conecta-con-el-mar-_JM,"$700,000",Guaymas,San Carlos Nuevo Guaymas,300 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
929931961,sonora,se,https://terreno.metroscubicos.com/MLM-929931961-se-vende-terreno-comercial-en-navojoa-sonora-_JM,"$3,000,000",Navojoa,Navojoa Centro,2317.2 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1390381217,sonora,increibles,https://terreno.metroscubicos.com/MLM-1390381217-increibles-lotes-campestres-en-venta-la-joya-en-san-carlos-listos-para-escriturar-_JM,"$400,000",Guaymas,Villas de San Carlos,,,,,,,,,,,,,,,,,,-,,,,,
1395771762,sonora,terreno,https://terreno.metroscubicos.com/MLM-1395771762-terreno-en-venta-santa-anita-residencial-_JM,"$405,000",Hermosillo,Santa Teresita 1,162 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
757443679,sonora,terreno,https://terreno.metroscubicos.com/MLM-757443679-terreno-rustico-en-agua-prieta-sonora-_JM,"$3,319,000",Agua Prieta,El Alamito INFONAVIT,50000 mÂ²,,,,,,,,,,,,,,,,,,,,,,
1388915989,sonora,venta,https://terreno.metroscubicos.com/MLM-1388915989-venta-de-terrenos-en-guaymas-san-carlos-sonora-mexico-1000-pesosm2-_JM,"$1,000",Guaymas,Guaymas Centro,280000 mÂ²,,,,,,,,,0 MXN,,,,,,,,Otro,,,,,
872598569,sonora,terrenos,https://terreno.metroscubicos.com/MLM-872598569-terrenos-residenciales-en-concordia-_JM,"$5,300",Hermosillo,Los Lagos,330 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
936426905,sonora,venta,https://terreno.metroscubicos.com/MLM-936426905-venta-terreno-en-calle-principal-en-bahia-de-kino-nuevo-_JM,"U$S1,266,400",Hermosillo,BahÃ­a De Kino,9660 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
950621122,sonora,se,https://terreno.metroscubicos.com/MLM-950621122-se-vende-terreno-por-detras-del-pima-ii-_JM,"U$S150,000",Nogales,Pima II,5000 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1354705043,sonora,se,https://terreno.metroscubicos.com/MLM-1354705043-se-vende-terreno-por-periferico-oriente-_JM,"U$S814,140",Nogales,Los Alamos,85699 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1394831030,sonora,terreno,https://terreno.metroscubicos.com/MLM-1394831030-terreno-en-carretera-26-y-dr-antonio-quiroga-en-venta-despues-de-palo-verde-_JM,"$600,000",Hermosillo,Los Arcos,2048 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1390381208,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390381208-terreno-de-oportunidad-en-blvd-freemont-en-remate-en-el-centro-de-la-ciudad-_JM,"U$S40,000",Puerto PeÃ±asco,Benito JuÃ¡rez,442 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1401929469,sonora,excelente,https://terreno.metroscubicos.com/MLM-1401929469-excelente-terreno-con-vision-comercial-en-bahia-de-kino-_JM,"U$S140,000",Hermosillo,BahÃ­a De Kino,700 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1390407241,sonora,construye,https://terreno.metroscubicos.com/MLM-1390407241-construye-la-casa-de-tu-suenos-en-el-corazon-de-penasco-_JM,"U$S60,000",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,431 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1394873892,sonora,increible,https://terreno.metroscubicos.com/MLM-1394873892-increible-venta-de-oportunidad-de-terreno-en-zona-exclusiva-enfrente-del-mar-en-san-carlos-_JM,"U$S485,775",Guaymas,San Carlos Nuevo Guaymas,1143 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1384541277,sonora,se,https://terreno.metroscubicos.com/MLM-1384541277-se-vende-terreno-en-ejido-centauro-del-norte-_JM,"$4,000,000",Cajeme,El HenequÃ©n,40000 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
957279326,sonora,se,https://terreno.metroscubicos.com/MLM-957279326-se-vende-terreno-comercial-en-sonoyta-enseguida-de-ley-express-_JM,"U$S250,000",General Plutarco ElÃ­as Calles,Sonoyta Centro,2800 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1390374716,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390374716-terreno-en-el-area-del-mirador-a-espaldas-del-restaurant-al-capones-_JM,"U$S90,000",Puerto Peñasco,Benito Juárez,875 m²,,,,,,,,,,,,,,,,,-,,,,,
1414750198,sonora,terreno,https://terreno.metroscubicos.com/MLM-1414750198-terreno-en-venta-en-puerto-penasco-a-la-orilla-del-mar-_JM,"U$S572,915",Sonora,Puerto PeÃ±asco,16369 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1399609930,sonora,se,https://terreno.metroscubicos.com/MLM-1399609930-se-vende-terreno-en-ejido-centauro-del-norte-_JM,"$500,000",Cajeme,El HenequÃ©n,10000 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1418454847,sonora,terreno,https://terreno.metroscubicos.com/MLM-1418454847-terreno-comercial-en-venta-vildosola-_JM,"$14,532,480",Agua Prieta,Vildosola,11136 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1390420191,sonora,lote,https://terreno.metroscubicos.com/MLM-1390420191-lote-para-construccion-en-comunidad-privada-oportunidad-de-inversion-_JM,"U$S85,000",Puerto PeÃ±asco,Brisas del Golfo,2500 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
929941857,sonora,se,https://terreno.metroscubicos.com/MLM-929941857-se-vende-terreno-industrial-habitacional-al-norte-de-la-ciudad-_JM,"$40,000,000",Cajeme,Amanecer 2,300000 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1329873606,sonora,terreno,https://terreno.metroscubicos.com/MLM-1329873606-terreno-en-venta-las-palmas-hermosillo-sonora-amm-_JM,"$2,138,800",Hermosillo,Las Palmas,532 mÂ²,,,,,,,,,,,,,,,,,Otro,,,Plano,,
1390368211,sonora,blvd,https://terreno.metroscubicos.com/MLM-1390368211-blvd-benito-juarez-y-calle-13-excelente-oportunidad-comercial-_JM,"U$S499,000",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,795 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1386066598,sonora,rb,https://terreno.metroscubicos.com/MLM-1386066598-rb-propiedad-en-venta-calle-del-rey-buenos-aires-nogales-sonora-frontera-con-usa-_JM,"$719,914",Nogales,Buenos Aires,120 ha,,,,,,,,,,,,,,,,,Tierra,,,,,
872598604,sonora,terreno,https://terreno.metroscubicos.com/MLM-872598604-terreno-comercial-_JM,U$S190,Nogales,Colinas Del Yaqui,275 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1390387696,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390387696-terreno-comercial-en-carretera-a-sonoytacommercial-land-for-sale-hwy-8-_JM,"U$S1,291,205",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,36903 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
919684157,sonora,terreno,https://terreno.metroscubicos.com/MLM-919684157-terreno-comercial-en-venta-paseo-rio-sonora-hermosillo-_JM,"$4,200",Hermosillo,15 A,17143.66 m²,,,,,,,,,,,,,,,,,Asfalto,,,,,
919648968,sonora,terreno,https://terreno.metroscubicos.com/MLM-919648968-terreno-en-venta-residencial-cortes-san-carlos-sonora-_JM,U$S190,Guaymas,San Carlos,1027 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1413165664,sonora,terreno,https://terreno.metroscubicos.com/MLM-1413165664-terreno-comercial-renta-venta-obregon-sonora-_JM,"$69,525",Sonora,Obregon,2781 m²,,,,,,,,,,,,,,,,,Asfalto,23.69 m,80.6 m,Regular,,Perimetral
872589679,sonora,se,https://terreno.metroscubicos.com/MLM-872589679-se-vende-terreno-en-los-lagos-_JM,U$S425,Hermosillo,Los Lagos,790 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
936409523,sonora,venta,https://terreno.metroscubicos.com/MLM-936409523-venta-terreno-en-magdalena-de-kino-sonora-_JM,"$6,000,000",Magdalena,Ciudad Magdalena De Kino,60000 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
924048510,sonora,se,https://terreno.metroscubicos.com/MLM-924048510-se-vende-terreno-con-oficina-en-avenida-tecnologico-nogales-sonora-_JM,"$5,000,000",Nogales,Nogales (Nogales),4000 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
919679699,sonora,terreno,https://terreno.metroscubicos.com/MLM-919679699-terreno-industrial-en-venta-parque-industrial-hermosillo-_JM,$400,Hermosillo,Parque Industrial,189.376 mÂ²,,,,,,,,,,,,,,,,,Tierra,,,,,
929925603,sonora,se,https://terreno.metroscubicos.com/MLM-929925603-se-vende-terreno-en-col-valle-verde-_JM,"$250,000",Cajeme,Valle Verde,190 m²,,,,,,,,,,,,,,,,,Otro,,,,,
919672049,sonora,terreno,https://terreno.metroscubicos.com/MLM-919672049-terreno-en-venta-al-norponiente-de-la-ciudad-hermosillo-_JM,"$2,500,000",Hermosillo,Los Arroyos,1600 mÂ²,,,,,,,,,,,,,,,,,Asfalto,,,,,
1394837329,sonora,lote,https://terreno.metroscubicos.com/MLM-1394837329-lote-en-fraccionamiento-country-club-san-carlos-frente-al-campo-de-golf-_JM,"$1,200,000",Guaymas,Villas de San Carlos,623 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
936410603,sonora,venta,https://terreno.metroscubicos.com/MLM-936410603-venta-de-terreno-residencial-al-norte-de-hermosillo-_JM,"U$S500,000",Hermosillo,La Joya Villa De Los Zafiros,1000 m²,,,,,,,,,,,,,,,,,Otro,,,,,
1369951963,sonora,terreno,https://terreno.metroscubicos.com/MLM-1369951963-terreno-en-venta-_JM,"$37,874,460",Hermosillo,La Victoria,97114 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
936401292,sonora,venta,https://terreno.metroscubicos.com/MLM-936401292-venta-terreno-muy-cerca-de-periferico-al-norte-de-hermosillo-_JM,"$12,237,000",Hermosillo,Pitic,2019 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
872598541,sonora,venta,https://terreno.metroscubicos.com/MLM-872598541-venta-terreno-campestre-_JM,"$210,000",Hermosillo,Hermosillo Centro,800 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1390400678,sonora,terreno,https://terreno.metroscubicos.com/MLM-1390400678-terreno-de-oportunidad-en-blvd-freemont-en-remate-en-el-centro-de-la-ciudad-_JM,"U$S40,000",Puerto PeÃ±asco,Benito JuÃ¡rez,441 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1399000745,sonora,terreno,https://terreno.metroscubicos.com/MLM-1399000745-terreno-en-venta-en-puerto-penasco-_JM,"U$S5,711,475",Puerto PeÃ±asco,Laguna Shores,228459 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1419381497,sonora,terreno,https://terreno.metroscubicos.com/MLM-1419381497-terreno-en-venta-aviacion-_JM,"U$S45,000",San Luis RÃ­o Colorado,AviaciÃ³n,455 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1396192200,sonora,se,https://terreno.metroscubicos.com/MLM-1396192200-se-vende-terreno-en-cocorit-_JM,"$1,990,000",Cajeme,Cocorit,1857 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1413123595,sonora,terreno,https://terreno.metroscubicos.com/MLM-1413123595-terreno-comercial-venta-hermosillo-sonora-_JM,"$7,946,992",Hermosillo,Solidaridad,2069.53 mÂ²,,,,,,,,,,,,,,,,,Tierra,33.285 m,86.035 m,Regular,Perimetral,
951213472,sonora,kino,https://terreno.metroscubicos.com/MLM-951213472-kino-bay-estates-_JM,"U$S95,000",Hermosillo,Bahía De Kino Centro,1 m²,,,,,,,,,,,,,,,,,Otro,,,,,
945721714,sonora,,https://terreno.metroscubicos.com/MLM-945721714--p-r-e-v-e-n-t-a-rio-escondido-residencial-_JM,"$495,000",Hermosillo,San Pedro El Saucito,500 mÂ²,,,,,,,,,,,,,,,,,Tierra,,,,,
919678965,sonora,terreno,https://terreno.metroscubicos.com/MLM-919678965-terreno-en-venta-calle-26-y-blvd-quiroga-hermosillo-sonora-_JM,$220,Hermosillo,15 A,100 ha,,,,,,,,,,,,,,,,,Asfalto,,,,,
1301914778,sonora,se,https://terreno.metroscubicos.com/MLM-1301914778-se-vende-terreno-en-colonia-moderna-_JM,"U$S125,000",Nogales,Moderna,625 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
924052032,sonora,se,https://terreno.metroscubicos.com/MLM-924052032-se-vende-terreno-km-75-rumbo-a-mascarenas-_JM,"$1,200,000",Nogales,MascareÃ±as,10000 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
956313610,sonora,vistas,https://terreno.metroscubicos.com/MLM-956313610-vistas-reserva-_JM,"$1,155,728",Hermosillo,BahÃ­a De Kino Centro,1100 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1390374713,sonora,6,https://terreno.metroscubicos.com/MLM-1390374713-6-lotes-disponibles-_JM,"U$S8,900",Puerto PeÃ±asco,San Rafael,133 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1333254377,sonora,se,https://terreno.metroscubicos.com/MLM-1333254377-se-vende-terreno-en-fracc-villa-lourdes-_JM,"$130,000",Navojoa,Rosales,144 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
915292468,sonora,terreno,https://terreno.metroscubicos.com/MLM-915292468-terreno-en-venta-carretera-a-zamora-hermosillo-sonora-_JM,"$7,400,000",Hermosillo,Zamora,21.5 ha,,,,,,,,,,,,,,,,,Tierra,,,,,
1408525255,sonora,lote,https://terreno.metroscubicos.com/MLM-1408525255-lote-24-del-desarrollo-bahia-del-encanto-en-san-carlos-detras-del-cerro-tetakawi-_JM,"U$S190,000",Guaymas,San Carlos Nuevo Guaymas,821 m²,,,,,,,,,,,,,,,,,-,,,,,
924052035,sonora,se,https://terreno.metroscubicos.com/MLM-924052035-se-vende-lotes-comerciales-excelente-punto-comercial-_JM,"U$S4,143,000",Nogales,Aeropuerto De La Ciudad De Nogales,27618.2 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
913809937,sonora,terreno,https://terreno.metroscubicos.com/MLM-913809937-terreno-en-venta-altares-_JM,"$3,500,000",Hermosillo,Altares,7671 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
872594915,sonora,terreno,https://terreno.metroscubicos.com/MLM-872594915-terreno-comercial-_JM,U$S300,Hermosillo,Los Santos Residencial,2901 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1403064265,sonora,terreno,https://terreno.metroscubicos.com/MLM-1403064265-terreno-en-venta-en-puerto-penasco-_JM,"U$S259,594",Puerto PeÃ±asco,Laguna Shores,7416 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1408443128,sonora,terreno,https://terreno.metroscubicos.com/MLM-1408443128-terreno-de-163-hectareas-para-uso-industrial-o-agricola-_JM,"U$S2,040,000",Hermosillo,La Victoria,163000 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1403135903,sonora,se,https://terreno.metroscubicos.com/MLM-1403135903-se-vende-terreno-en-los-misioneros-_JM,"$880,000",Cajeme,Misioneros,300 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
919679530,sonora,terreno,https://terreno.metroscubicos.com/MLM-919679530-terreno-industrial-y-comercial-en-venta-parque-industrial-_JM,U$S65,Hermosillo,Parque Industrial,102881 mÂ²,,,,,,,,,,,,,,,,,Tierra,,,,,
1415404214,sonora,terreno,https://terreno.metroscubicos.com/MLM-1415404214-terreno-residencial-en-venta-en-contry-sol-6-sector-guadalu-_JM,"$6,900,300",Hermosillo,Raquet Club,,,,,,,,,,,,,,,,,,Otro,,,,,
1408518852,sonora,lote,https://terreno.metroscubicos.com/MLM-1408518852-lote-23-del-desarrollo-bahia-del-encanto-en-san-carlos-detras-del-cerro-tetakawi-_JM,"U$S190,000",Guaymas,San Carlos Nuevo Guaymas,912 m²,,,,,,,,,,,,,,,,,-,,,,,
872594923,sonora,terreno,https://terreno.metroscubicos.com/MLM-872594923-terreno-real-del-alamito-_JM,"$780,000",Hermosillo,Campestre Real Del Alamito,3000 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
951567336,sonora,playas,https://terreno.metroscubicos.com/MLM-951567336-playas-de-kino-_JM,"U$S62,000",Hermosillo,Residencial Kino,1 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
582716814,sonora,terreno,https://terreno.metroscubicos.com/MLM-582716814-terreno-excelente-ubicacion-puerto-penasco-sonora-_JM,"U$S165,000",Puerto PeÃ±asco,Puerto PeÃ±asco,341 mÂ²,,,,,,,,,,,,,,,,,Asfalto,,,Plano,,
872594834,sonora,terreno,https://terreno.metroscubicos.com/MLM-872594834-terreno-de-bahia-de-kino-_JM,"$1,800,000",Hermosillo,Kino Nuevo,1506 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
872589678,sonora,terreno,https://terreno.metroscubicos.com/MLM-872589678-terreno-en-venta-en-cuartel-pitic-_JM,"$1,750,000",Hermosillo,Cuartel Pitic,1 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
872594845,sonora,terreno,https://terreno.metroscubicos.com/MLM-872594845-terreno-en-venta-_JM,"$5,500",Hermosillo,Residencial la CaÃ±ada,1 mÂ²,,,,,,,,,,,,,,,,,Otro,,,,,
1378929241,sonora,terreno,https://terreno.metroscubicos.com/MLM-1378929241-terreno-en-venta-hermosillo-sonora-_JM,"$601,000",Hermosillo,Villa De Seris Sur,2048 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
1394837330,sonora,venta,https://terreno.metroscubicos.com/MLM-1394837330-venta-de-terreno-en-lomas-de-cortes-en-guaymas-con-vista-al-mar-_JM,"$1,685,160",Guaymas,Lomas de Cortez,936 mÂ²,,,,,,,,,,,,,,,,,-,,,,,
