tipo,precio,predPrices,diffPrices,percentDiff,m2Terreno,colonia,municipio_x,entidad,codigo_postal,latitud,longitud
terrenos,2250000.0,3620000.0,1370000.0,60.88888888888888,3195.0,Montemorelos,Nuevo León,Nuevo León,,,
terrenos,2800000.0,2170000.0,-630000.0,-22.499999999999996,1000.0,Las Aves Residencial and Golf Resort,Pesqueria,Nuevo León,66660.0,25.7617454528809,-100.0422973632813
terrenos,5676585.0,7200000.0,1523415.0,26.836821786338085,754.0,Terrasol,San Pedro Garza García,Nuevo León,,,
terrenos,4893143.0,3000000.0,-1893143.0,-38.689713339667364,526.0,Terrasol,San Pedro Garza García,Nuevo León,,,
terrenos,5416583.0,2270000.0,-3146583.0,-58.09166036964633,600.0,Terrasol,San Pedro Garza García,Nuevo León,,,
terrenos,2214841.0,3210000.0,995159.0,44.931396881311116,160.0,Cumbres Elite Privadas,Monterrey,Nuevo León,,,
terrenos,2438485.0,630000.0,-1808485.0,-74.16428643194443,194.0,Cumbres Elite Privadas,Monterrey,Nuevo León,,,
terrenos,2176144.0,2620000.0,443856.0,20.396444352947228,168.0,Cumbres Elite Privadas,Monterrey,Nuevo León,,,
terrenos,11784000.0,9440000.0,-2344000.0,-19.891378139850644,21426.0,Los Rodríguez,Santiago,Nuevo León,67300.0,25.4110584259033,-100.123893737793
terrenos,3250000.0,2950000.0,-300000.0,-9.230769230769232,287.0,Fracc. Santa Isabel,Monterrey,Nuevo León,,,
terrenos,1800000.0,2710000.0,910000.0,50.55555555555556,400.0,Bosques De Las Lomas,Santiago,Nuevo León,,,
terrenos,3250000.0,2950000.0,-300000.0,-9.230769230769232,287.0,Fracc. Santa Isabel,Monterrey,Nuevo León,,,
terrenos,5200000.0,3370000.0,-1830000.0,-35.192307692307686,499.0,Fracc. Santa Isabel,Monterrey,Nuevo León,,,
terrenos,24517800.0,10000.0,-24507800.0,-99.95921330625097,17272.0,Centro Villa De Garcia casco,García,Nuevo León,,,
terrenos,6500000.0,5250000.0,-1250000.0,-19.23076923076923,5450.0,La Cruz,García,Nuevo León,66008.0,25.8078918457031,-100.6299057006836
terrenos,6500000.0,5250000.0,-1250000.0,-19.23076923076923,5450.0,La Cruz,García,Nuevo León,66040.0,25.9211692810059,-100.804328918457
terrenos,3300000.0,3300000.0,0.0,0.0,650.0,San Francisco,Santiago,Nuevo León,66600.0,25.7790107727051,-100.1899948120117
terrenos,3300000.0,3300000.0,0.0,0.0,650.0,San Francisco,Santiago,Nuevo León,66227.0,25.668384552002,-100.4055404663086
terrenos,3300000.0,3300000.0,0.0,0.0,650.0,San Francisco,Santiago,Nuevo León,67973.0,23.9745082855225,-99.9062728881836
terrenos,3300000.0,3300000.0,0.0,0.0,650.0,San Francisco,Santiago,Nuevo León,67280.0,25.6169376373291,-100.14111328125
terrenos,3300000.0,3300000.0,0.0,0.0,650.0,San Francisco,Santiago,Nuevo León,67768.0,24.8598117828369,-99.5787963867188
terrenos,3300000.0,3300000.0,0.0,0.0,650.0,San Francisco,Santiago,Nuevo León,65514.0,25.9518928527832,-100.2561187744141
terrenos,3300000.0,3300000.0,0.0,0.0,650.0,San Francisco,Santiago,Nuevo León,66368.0,25.6948146820068,-100.4674758911133
terrenos,3300000.0,3300000.0,0.0,0.0,650.0,San Francisco,Santiago,Nuevo León,67312.0,25.4062347412109,-100.1599426269531
terrenos,47139000.0,6850000.0,-40289000.0,-85.46850802944483,24810.0,Andres Caballero Moreno Agrop,General Escobedo,Nuevo León,,,
terrenos,2215638.0,2350000.0,134362.0,6.064257789404226,180.0,Cumbres Elite Privadas,Monterrey,Nuevo León,,,
terrenos,699000.0,1220000.0,521000.0,74.53505007153076,2019.0,Los Morales,Salinas Victoria,Nuevo León,65530.0,26.0424365997314,-100.3269958496094
terrenos,699000.0,1220000.0,521000.0,74.53505007153076,2019.0,Los Morales,Salinas Victoria,Nuevo León,66440.0,25.7466869354248,-100.2547454833984
terrenos,9100000.0,14010000.0,4910000.0,53.95604395604396,790.0,Rincón De Las Montañas Sierra Alta 8 Sector,Monterrey,Nuevo León,,,
terrenos,1900000.0,2280000.0,380000.0,19.999999999999996,500.0,Valle De Ciénega,Ciénega De Flores,Nuevo León,,,
terrenos,4000000.0,6290000.0,2290000.0,57.25,366.0,Satélite 6 Sector Acueducto,Monterrey,Nuevo León,,,
terrenos,590000.0,520000.0,-70000.0,-11.864406779661019,206.0,Santa Lucia,Cadereyta Jiménez,Nuevo León,,,
terrenos,3873808.0,3210000.0,-663808.0,-17.13580022551453,608.0,Jardines de Santiago,Santiago,Nuevo León,67313.0,25.4226207733154,-100.1657333374023
terrenos,1931633.0,1930000.0,-1633.0,-0.08453986859823237,139.0,Cumbres,Monterrey,Nuevo León,,,
terrenos,12201000.0,2850000.0,-9351000.0,-76.64125891320384,1743.0,Bosques de Valle Alto,Monterrey,Nuevo León,64989.0,25.5731773376465,-100.2293319702148
terrenos,1735903.0,3490000.0,1754097.0,101.04810003784772,150.0,Cumbres Elite,Monterrey,Nuevo León,64349.0,25.7486686706543,-100.4118347167969
terrenos,5000000.0,5340000.0,340000.0,6.800000000000006,594.0,Terrasol,San Pedro Garza García,Nuevo León,,,
terrenos,23000000.0,21530000.0,-1470000.0,-6.391304347826088,2788.0,Las Lomas,García,Nuevo León,66024.0,25.7671070098877,-100.4413604736328
terrenos,23000000.0,21530000.0,-1470000.0,-6.391304347826088,2788.0,Las Lomas,García,Nuevo León,66073.0,25.7844219207764,-100.3276214599609
terrenos,23000000.0,21530000.0,-1470000.0,-6.391304347826088,2788.0,Las Lomas,García,Nuevo León,67265.0,25.6383571624756,-100.0898971557617
terrenos,5091000.0,9310000.0,4219000.0,82.87173443331368,5091.0,Cieneguilla,Santiago,Nuevo León,67308.0,25.3856678009033,-100.1624145507813
terrenos,20190500.0,16050000.0,-4140500.0,-20.50716921324385,3671.0,Los Cristales,Monterrey,Nuevo León,64985.0,25.5566596984863,-100.2214660644531
terrenos,20190500.0,16050000.0,-4140500.0,-20.50716921324385,3671.0,Los Cristales,Monterrey,Nuevo León,67117.0,25.7289218902588,-100.1894149780273
terrenos,3130548.0,4190000.0000000005,1059452.0000000005,33.84238158942141,273.0,Campestre Los Cristales,Monterrey,Nuevo León,,,
terrenos,9800000.0,5710000.0,-4090000.0,-41.734693877551024,1400.0,La Estanzuela F-45,Monterrey,Nuevo León,64988.0,25.5887908935547,-100.247932434082
terrenos,2500000.0,6910000.0,4410000.0,176.39999999999998,2950.0,Los Sabinos,Allende,Nuevo León,67515.0,25.2059116363525,-99.8464050292969
terrenos,1500000.0,4870000.0,3370000.0,224.66666666666666,240.0,Estrella,Monterrey,Nuevo León,64400.0,25.7071361541748,-100.3283767700195
terrenos,3978300.0,3980000.0,1700.0,0.042731820124175535,653.0,San Francisco,Santiago,Nuevo León,66600.0,25.7790107727051,-100.1899948120117
terrenos,3978300.0,3980000.0,1700.0,0.042731820124175535,653.0,San Francisco,Santiago,Nuevo León,66227.0,25.668384552002,-100.4055404663086
terrenos,3978300.0,3980000.0,1700.0,0.042731820124175535,653.0,San Francisco,Santiago,Nuevo León,67973.0,23.9745082855225,-99.9062728881836
terrenos,3978300.0,3980000.0,1700.0,0.042731820124175535,653.0,San Francisco,Santiago,Nuevo León,67280.0,25.6169376373291,-100.14111328125
terrenos,3978300.0,3980000.0,1700.0,0.042731820124175535,653.0,San Francisco,Santiago,Nuevo León,67768.0,24.8598117828369,-99.5787963867188
terrenos,3978300.0,3980000.0,1700.0,0.042731820124175535,653.0,San Francisco,Santiago,Nuevo León,65514.0,25.9518928527832,-100.2561187744141
terrenos,3978300.0,3980000.0,1700.0,0.042731820124175535,653.0,San Francisco,Santiago,Nuevo León,66368.0,25.6948146820068,-100.4674758911133
terrenos,3978300.0,3980000.0,1700.0,0.042731820124175535,653.0,San Francisco,Santiago,Nuevo León,67312.0,25.4062347412109,-100.1599426269531
terrenos,336000000.0,145280000.0,-190720000.0,-56.761904761904766,8000.0,Del Valle Oriente,San Pedro Garza García,Nuevo León,66260.0,25.6446628570557,-100.3194351196289
terrenos,9800000.0,6720000.0,-3080000.0,-31.428571428571427,2000.0,Nuevo Almaguer,Guadalupe,Nuevo León,67186.0,25.6411609649658,-100.2160491943359
terrenos,1500000.0,6680000.0,5180000.0,345.3333333333333,24107.0,Potrero Redondo,Santiago,Nuevo León,67334.0,25.3337650299072,-100.0687789916992
terrenos,13980000.0,2530000.0,-11450000.0,-81.90271816881258,525.0,Jardines De San Agustín,San Pedro Garza García,Nuevo León,,,
terrenos,900.0,980000.0,979100.0,108788.88888888889,1800.0,Ciudad Allende,Allende,Nuevo León,,,
terrenos,5300000.0,4450000.0,-850000.0,-16.0377358490566,1700.0,í‰banos IX,Apodaca,Nuevo León,,,
terrenos,1751332.0,3210000.0,1458668.0,83.2890622680337,160.0,Cumbres,Monterrey,Nuevo León,,,
terrenos,20300000.0,12930000.0,-7370000.0,-36.30541871921182,7000.0,Paseos San Isidro,Salinas Victoria,Nuevo León,,,
terrenos,1850000.0,2370000.0,520000.0,28.10810810810811,338.0,El Cercado Centro,Santiago,Nuevo León,67320.0,25.4015274047852,-100.1284484863281
terrenos,2500000.0,2170000.0,-330000.0,-13.200000000000001,1000.0,Loma Prieta,Montemorelos,Nuevo León,67610.0,25.2455501556397,-99.9570007324219
terrenos,1250000.0,1560000.0,310000.0,24.8,540.0,Las Aves Residencial and Golf Resort,Pesqueria,Nuevo León,66660.0,25.7617454528809,-100.0422973632813
terrenos,2324696.0,1900000.0,-424696.0,-18.268883329261122,188.0,Cumbres Elite Privadas,Monterrey,Nuevo León,,,
terrenos,5800000.0,4580000.0,-1220000.0,-21.034482758620687,60000.0,Santa Ana De Arriba,Juárez,Nuevo León,,,
terrenos,7354325.0,8369999.999999999,1015674.9999999991,13.810580848684273,590.0,Rincón De Las Montañas Sierra Alta 8 Sector,Monterrey,Nuevo León,,,
terrenos,1430000.0,1490000.0,60000.0,4.195804195804187,286.0,Las Margaritas,Santiago,Nuevo León,64990.0,25.5308094024658,-100.2059173583984
terrenos,1430000.0,1490000.0,60000.0,4.195804195804187,286.0,Las Margaritas,Santiago,Nuevo León,67269.0,25.6646270751953,-100.120231628418
terrenos,1430000.0,1490000.0,60000.0,4.195804195804187,286.0,Las Margaritas,Santiago,Nuevo León,66362.0,25.6797790527344,-100.4589691162109
terrenos,1430000.0,1490000.0,60000.0,4.195804195804187,286.0,Las Margaritas,Santiago,Nuevo León,67325.0,25.349401473999,-100.0831604003906
terrenos,1950000.0,2270000.0,320000.0,16.41025641025642,300.0,Huajuquito O Los Cavazos,Santiago,Nuevo León,,,
terrenos,1883000.0,1780000.0,-103000.0,-5.469994689325541,136.0,Cumbres Elite Privadas,Monterrey,Nuevo León,,,
terrenos,3176875.0,2940000.0,-236875.0,-7.456226637812313,250.0,Los Cristales,Monterrey,Nuevo León,64985.0,25.5566596984863,-100.2214660644531
terrenos,3176875.0,2940000.0,-236875.0,-7.456226637812313,250.0,Los Cristales,Monterrey,Nuevo León,67117.0,25.7289218902588,-100.1894149780273
terrenos,7186750.0,2740000.0,-4446750.0,-61.874282533829614,574.0,Monterrey,Nuevo León,Nuevo León,,,
terrenos,420000000.0,6520000.0,-413480000.0,-98.44761904761906,10000.0,Del Valle Oriente,San Pedro Garza García,Nuevo León,66260.0,25.6446628570557,-100.3194351196289
terrenos,195000000.0,124310000.0,-70690000.0,-36.251282051282054,260000.0,Paseos San Isidro,Salinas Victoria,Nuevo León,,,
terrenos,1392000.0,5790000.0,4398000.0,315.94827586206895,232.0,Fracc. Las Cruces,Apodaca,Nuevo León,,,
terrenos,2200000.0,3340000.0,1140000.0,51.818181818181806,2954.0,Dr. González,Doctor González,Nuevo León,,,
terrenos,4762940.0,6290000.0,1527060.0,32.06128987558105,366.0,Monterrey,Nuevo León,Nuevo León,,,
terrenos,4823390.0,4570000.0,-253390.0,-5.25335915196573,371.0,Monterrey,Nuevo León,Nuevo León,,,
terrenos,600000.0,2160000.0,1560000.0,260.0,897.0,Salinas Victoria,Salinas Victoria,Nuevo León,65500.0,25.9609203338623,-100.2934494018555
terrenos,6000000.0,6320000.0,320000.0,5.333333333333323,2900.0,Bello Amanecer Residencial,Guadalupe,Nuevo León,,,
terrenos,6034600.0,12370000.0,6335400.0,104.9845888708448,464.0,Monterrey,Nuevo León,Nuevo León,,,
terrenos,4680000.0,4780000.0,100000.0,2.136752136752129,360.0,Monterrey,Nuevo León,Nuevo León,,,
terrenos,4767230.0,6190000.0,1422770.0,29.844794566236587,368.0,Monterrey,Nuevo León,Nuevo León,,,
terrenos,4724590.0,4750000.0,25410.0,0.5378244461424098,363.0,Monterrey,Nuevo León,Nuevo León,,,
terrenos,25500000.0,22710000.0,-2790000.0,-10.941176470588232,1043.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
terrenos,3707368.0,3310000.0,-397368.0,-10.71833171133807,333.0,Los Cristales,Monterrey,Nuevo León,64985.0,25.5566596984863,-100.2214660644531
terrenos,3707368.0,3310000.0,-397368.0,-10.71833171133807,333.0,Los Cristales,Monterrey,Nuevo León,67117.0,25.7289218902588,-100.1894149780273
terrenos,9732000.0,23130000.0,13398000.0,137.66954377311959,1186.0,La Estanzuela,Monterrey,Nuevo León,64988.0,25.5887908935547,-100.247932434082
terrenos,13900000.0,11860000.0,-2040000.0,-14.676258992805757,2015.0,El Milagro,Apodaca,Nuevo León,64988.0,25.5887908935547,-100.247932434082
terrenos,13900000.0,11860000.0,-2040000.0,-14.676258992805757,2015.0,El Milagro,Apodaca,Nuevo León,66634.0,25.7380657196045,-100.1965255737305
terrenos,13900000.0,11860000.0,-2040000.0,-14.676258992805757,2015.0,El Milagro,Apodaca,Nuevo León,67185.0,25.6660308837891,-100.2190704345703
terrenos,13900000.0,11860000.0,-2040000.0,-14.676258992805757,2015.0,El Milagro,Apodaca,Nuevo León,65537.0,25.9829330444336,-100.2592315673828
terrenos,4900000.0,4940000.0,40000.0,0.8163265306122547,708.0,Independencia,Monterrey,Nuevo León,65040.0,27.2252655029297,-100.1425170898438
terrenos,4900000.0,4940000.0,40000.0,0.8163265306122547,708.0,Independencia,Monterrey,Nuevo León,64720.0,25.6507740020752,-100.3120803833008
terrenos,4900000.0,4940000.0,40000.0,0.8163265306122547,708.0,Independencia,Monterrey,Nuevo León,65350.0,26.5080833435059,-100.4289169311523
terrenos,4900000.0,4940000.0,40000.0,0.8163265306122547,708.0,Independencia,Monterrey,Nuevo León,67350.0,25.2789306640625,-100.0140914916992
terrenos,4900000.0,4940000.0,40000.0,0.8163265306122547,708.0,Independencia,Monterrey,Nuevo León,66634.0,25.7380657196045,-100.1965255737305
terrenos,6980000.0,3210000.0,-3770000.0,-54.011461318051566,607.0,Carolco,Monterrey,Nuevo León,64996.0,25.5381851196289,-100.2199172973633
terrenos,6305000.0,2870000.0,-3435000.0,-54.48057097541634,700.0,"Renacimiento 1, 2, 3, 4 Sector",Monterrey,Nuevo León,,,
terrenos,2500000.0,2170000.0,-330000.0,-13.200000000000001,1000.0,Loma Prieta,Montemorelos,Nuevo León,67610.0,25.2455501556397,-99.9570007324219
terrenos,952000.0,3700000.0,2748000.0,288.65546218487395,560.0,Colorines 1er Sector,San Pedro Garza García,Nuevo León,,,
terrenos,850000.0,1000000.0,150000.0,17.647058823529417,6695.0,Melchor Ocampo,Nuevo León,Nuevo León,67188.0,25.680326461792,-100.195556640625
terrenos,850000.0,1000000.0,150000.0,17.647058823529417,6695.0,Melchor Ocampo,Nuevo León,Nuevo León,65950.0,26.0585250854492,-99.5422973632813
terrenos,850000.0,1000000.0,150000.0,17.647058823529417,6695.0,Melchor Ocampo,Nuevo León,Nuevo León,67329.0,25.3948097229004,-100.1297988891602
terrenos,2856000.0,3030000.0,174000.0,6.0924369747899165,680.0,Las Aves Residencial and Golf Resort,Pesqueria,Nuevo León,66660.0,25.7617454528809,-100.0422973632813
terrenos,2900000.0,2530000.0,-370000.0,-12.758620689655176,307.0,Santiago,Nuevo León,Nuevo León,,,
terrenos,4696380.0,4730000.0,33620.0,0.7158705215506433,361.0,Monterrey,Nuevo León,Nuevo León,,,
terrenos,15491900.0,9650000.0,-5841900.0,-37.70938361337215,4187.0,Las Aves Residencial and Golf Resort,Pesqueria,Nuevo León,66660.0,25.7617454528809,-100.0422973632813
terrenos,9845800.0,4630000.0,-5215800.0,-52.97487253448171,2591.0,Las Aves Residencial and Golf Resort,Pesqueria,Nuevo León,66660.0,25.7617454528809,-100.0422973632813
terrenos,6156000.0,6920000.0,764000.0,12.410656270305399,1620.0,Las Aves Residencial and Golf Resort,Pesqueria,Nuevo León,66660.0,25.7617454528809,-100.0422973632813
terrenos,3803007.0,3770000.0,-33007.0,-0.867918465572115,343.0,Los Cristales,Monterrey,Nuevo León,64985.0,25.5566596984863,-100.2214660644531
terrenos,3803007.0,3770000.0,-33007.0,-0.867918465572115,343.0,Los Cristales,Monterrey,Nuevo León,67117.0,25.7289218902588,-100.1894149780273
terrenos,40290000.0,40880000.0,590000.0,1.464383221643084,102000.0,El Barrial,Santiago,Nuevo León,67740.0,24.8575649261475,-99.5597610473633
terrenos,40290000.0,40880000.0,590000.0,1.464383221643084,102000.0,El Barrial,Santiago,Nuevo León,67303.0,25.4725074768066,-100.1884307861328
terrenos,31073000.0,30030000.0,-1043000.0,-3.356611849515656,8398.0,Las Aves Residencial and Golf Resort,Pesqueria,Nuevo León,66660.0,25.7617454528809,-100.0422973632813
terrenos,10776000.0,6290000.0,-4486000.0,-41.629547141796586,898.0,Los Fresnos Infonavit,Apodaca,Nuevo León,,,
terrenos,54000000.0,10000.0,-53990000.0,-99.98148148148148,17210.0,Valle de las Palmas V,Apodaca,Nuevo León,,,
terrenos,2400000.0,149130000.0,146730000.0,6113.75,8019.0,Villas Campestres,Ciénega De Flores,Nuevo León,65556.0,25.9215927124023,-100.216796875
terrenos,14982000.0,9220000.0,-5762000.0,-38.45948471499132,7464.0,San Miguel,Apodaca,Nuevo León,66649.0,25.7160110473633,-100.1684799194336
terrenos,14982000.0,9220000.0,-5762000.0,-38.45948471499132,7464.0,San Miguel,Apodaca,Nuevo León,67115.0,25.7033252716064,-100.1787109375
terrenos,14982000.0,9220000.0,-5762000.0,-38.45948471499132,7464.0,San Miguel,Apodaca,Nuevo León,67600.0,25.373908996582,-99.931396484375
terrenos,14982000.0,9220000.0,-5762000.0,-38.45948471499132,7464.0,San Miguel,Apodaca,Nuevo León,65515.0,25.8748588562012,-100.2676010131836
terrenos,30400800.0,17090000.0,-13310800.0,-43.78437409541854,1086.0,Colonial La Sierra,San Pedro Garza García,Nuevo León,66286.0,25.6329174041748,-100.3786926269531
terrenos,1254500.0,2770000.0,1515500.0,120.80510163411718,2409.0,Los Terreros,Allende,Nuevo León,67363.0,25.3867607116699,-100.1374816894531
terrenos,1254500.0,2770000.0,1515500.0,120.80510163411718,2409.0,Los Terreros,Allende,Nuevo León,67322.0,25.3997592926025,-100.1391143798828
terrenos,2140000.0,2350000.0,210000.0,9.81308411214954,178.0,Paseo del Vergel,Monterrey,Nuevo León,64988.0,25.5887908935547,-100.247932434082
terrenos,124500000.0,52610000.0,-71890000.0,-57.7429718875502,41500.0,Sección Centro,Allende,Nuevo León,,,
terrenos,21000000.0,24390000.0,3390000.0,16.142857142857146,120000.0,La Lobita,Juárez,Nuevo León,67298.0,25.555850982666,-100.1556930541992
terrenos,860.0,10000.0,9140.0,1062.7906976744184,16413.0,El Jaral,El Carmen,Nuevo León,66550.0,25.9352493286133,-100.3626251220703
terrenos,860.0,10000.0,9140.0,1062.7906976744184,16413.0,El Jaral,El Carmen,Nuevo León,66580.0,25.8541240692139,-100.3179092407227
terrenos,4470240.0,4400000.0,-70240.0,-1.571280289201471,667.0,Los Cristales,Monterrey,Nuevo León,64985.0,25.5566596984863,-100.2214660644531
terrenos,4470240.0,4400000.0,-70240.0,-1.571280289201471,667.0,Los Cristales,Monterrey,Nuevo León,67117.0,25.7289218902588,-100.1894149780273
terrenos,2033950.0,3490000.0,1456050.0,71.58730548931882,150.0,Cumbres Elite Privadas,Monterrey,Nuevo León,,,
terrenos,16563690.0,9590000.0,-6973690.0,-42.1022731046041,61347.0,Ciénega De Flores Centro,Ciénega De Flores,Nuevo León,,,
terrenos,12923800.0,5300000.0,-7623800.0,-58.99038982342655,13604.0,Centro Villa De Garcia casco,García,Nuevo León,,,
terrenos,5890000.0,6830000.0,940000.0,15.959252971137516,878.0,Fracc. Santa Isabel,Monterrey,Nuevo León,,,
terrenos,3173540.0,8490000.0,5316460.0,167.5245939865261,260.0,Los Cristales,Monterrey,Nuevo León,64985.0,25.5566596984863,-100.2214660644531
terrenos,3173540.0,8490000.0,5316460.0,167.5245939865261,260.0,Los Cristales,Monterrey,Nuevo León,67117.0,25.7289218902588,-100.1894149780273
terrenos,1200000.0,1950000.0,750000.0,62.5,13369.0,Mamulique,Salinas Victoria,Nuevo León,65520.0,26.1049289703369,-100.171012878418
terrenos,1200000.0,1950000.0,750000.0,62.5,13369.0,Mamulique,Salinas Victoria,Nuevo León,65520.0,26.1049289703369,-100.171012878418
terrenos,35800000.0,71000000.0,35200000.0,98.32402234636872,4875.0,Del Prado,Monterrey,Nuevo León,64410.0,25.701976776123,-100.319709777832
terrenos,20089580.0,12560000.0,-7529580.0,-37.48002695924952,591.0,Antigua Hacienda San Agustín,San Pedro Garza García,Nuevo León,,,
terrenos,25500000.0,22710000.0,-2790000.0,-10.941176470588232,1043.0,Monterrey Centro,Monterrey,Nuevo León,64000.0,25.6654300689697,-100.3101654052734
terrenos,5000450.0,5640000.0,639550.0,12.78984891359778,384.0,Monterrey,Nuevo León,Nuevo León,,,
terrenos,19040000.0,3700000.0,-15340000.0,-80.5672268907563,560.0,Antigua Hacienda San Agustín,San Pedro Garza García,Nuevo León,,,
terrenos,2520000.0,2350000.0,-170000.0,-6.746031746031744,180.0,Los Rodríguez,Santiago,Nuevo León,67300.0,25.4110584259033,-100.123893737793
terrenos,11500000.0,2170000.0,-9330000.0,-81.1304347826087,1001.0,Rincón del Campestre,San Pedro Garza García,Nuevo León,66278.0,25.6406803131104,-100.3217926025391
terrenos,3935000.0,14610000.0,10675000.0,271.2833545108005,19675.0,Montemorelos,Nuevo León,Nuevo León,,,
terrenos,9000000.0,29880000.0,20880000.0,231.99999999999997,440.0,Bahía De Primavera,Monterrey,Nuevo León,,,
terrenos,21600000.0,40310000.0,18710000.0,86.62037037037038,12000.0,Otra Colonia,Cadereyta Jiménez,Nuevo León,,,
terrenos,3172817.0,5200000.0,2027183.0,63.892213134258924,279.0,Los Cristales,Monterrey,Nuevo León,64985.0,25.5566596984863,-100.2214660644531
terrenos,3172817.0,5200000.0,2027183.0,63.892213134258924,279.0,Los Cristales,Monterrey,Nuevo León,67117.0,25.7289218902588,-100.1894149780273
terrenos,4059558.0,4099999.9999999995,40441.999999999534,0.9962168295168938,373.0,Los Cristales,Monterrey,Nuevo León,64985.0,25.5566596984863,-100.2214660644531
terrenos,4059558.0,4099999.9999999995,40441.999999999534,0.9962168295168938,373.0,Los Cristales,Monterrey,Nuevo León,67117.0,25.7289218902588,-100.1894149780273
terrenos,2625000.0,2940000.0,315000.0,12.00000000000001,250.0,Yerbaniz,Santiago,Nuevo León,67957.0,25.5129070281982,-100.2012405395508
terrenos,2625000.0,2940000.0,315000.0,12.00000000000001,250.0,Yerbaniz,Santiago,Nuevo León,67302.0,25.4974384307861,-100.1830291748047
terrenos,3747157.0,3700000.0,-47157.0,-1.2584740911576464,341.0,Los Cristales,Monterrey,Nuevo León,64985.0,25.5566596984863,-100.2214660644531
terrenos,3747157.0,3700000.0,-47157.0,-1.2584740911576464,341.0,Los Cristales,Monterrey,Nuevo León,67117.0,25.7289218902588,-100.1894149780273
terrenos,3201313.0,2940000.0,-261313.0,-8.162681999542066,250.0,Los Cristales,Monterrey,Nuevo León,64985.0,25.5566596984863,-100.2214660644531
terrenos,3201313.0,2940000.0,-261313.0,-8.162681999542066,250.0,Los Cristales,Monterrey,Nuevo León,67117.0,25.7289218902588,-100.1894149780273
terrenos,7000000.0,3370000.0,-3630000.0,-51.857142857142854,1283.0,Rincón De Las Montañas Sierra Alta 8 Sector,Monterrey,Nuevo León,,,
terrenos,2000000.0,2220000.0,220000.0,11.00000000000001,2418.0,Agualeguas Centro,Agualeguas,Nuevo León,65800.0,26.3158874511719,-99.5464553833008
terrenos,24312644.0,25500000.0,1187356.0,4.883697552598565,121563.0,Zacatecas,Pesqueria,Nuevo León,66655.0,25.8214664459229,-100.1030426025391
terrenos,6492860.0,39310000.0,32817140.0,505.4342770366218,2951.0,Huajuquito O Los Cavazos,Santiago,Nuevo León,,,
terrenos,38552900.0,14160000.0,-24392900.0,-63.271245483478545,93541.0,Paso Hondo,Allende,Nuevo León,67354.0,25.2847480773926,-99.97216796875
terrenos,65000000.0,26760000.0,-38240000.0,-58.83076923076923,2500.0,Del Valle,San Pedro Garza García,Nuevo León,66220.0,25.6591091156006,-100.3681640625
terrenos,65000000.0,26760000.0,-38240000.0,-58.83076923076923,2500.0,Del Valle,San Pedro Garza García,Nuevo León,66050.0,25.8083915710449,-100.3269500732422
terrenos,3000000.0,3640000.0,640000.0,21.333333333333336,917.0,El Ranchito,Santiago,Nuevo León,65536.0,26.0805511474609,-100.23779296875
terrenos,3000000.0,3640000.0,640000.0,21.333333333333336,917.0,El Ranchito,Santiago,Nuevo León,67303.0,25.4725074768066,-100.1884307861328
terrenos,1512000.0,1560000.0,48000.0,3.1746031746031855,540.0,Las Aves Residencial and Golf Resort,Pesqueria,Nuevo León,66660.0,25.7617454528809,-100.0422973632813
terrenos,14577500.0,7060000.0,-7517500.0,-51.56919910821471,29750.0,Salinas Victoria,Salinas Victoria,Nuevo León,65500.0,25.9609203338623,-100.2934494018555
terrenos,20291100.0,11460000.0,-8831100.0,-43.522036755030534,661.0,Colorines 1er Sector,San Pedro Garza García,Nuevo León,,,
terrenos,1150200.0,1420000.0,269800.0,23.456790123456784,213.0,Las Margaritas,Santiago,Nuevo León,64990.0,25.5308094024658,-100.2059173583984
terrenos,1150200.0,1420000.0,269800.0,23.456790123456784,213.0,Las Margaritas,Santiago,Nuevo León,67269.0,25.6646270751953,-100.120231628418
terrenos,1150200.0,1420000.0,269800.0,23.456790123456784,213.0,Las Margaritas,Santiago,Nuevo León,66362.0,25.6797790527344,-100.4589691162109
terrenos,1150200.0,1420000.0,269800.0,23.456790123456784,213.0,Las Margaritas,Santiago,Nuevo León,67325.0,25.349401473999,-100.0831604003906
terrenos,9361700.0,7380000.0,-1981700.0,-21.16816390185543,421.0,Residencial Cordillera,Santa Catarina,Nuevo León,66196.0,25.6544704437256,-100.4451141357422
terrenos,400000.0,1550000.0,1150000.0,287.5,512.0,Paseo del Norte,Salinas Victoria,Nuevo León,65500.0,25.9609203338623,-100.2934494018555
terrenos,3350000.0,3930000.0,580000.0,17.313432835820898,353.0,San Nicolás De Los Garza Centro,San Nicolás De Los Garza,Nuevo León,,,
terrenos,15000000.0,14920000.0,-80000.0,-0.5333333333333301,230000.0,San Rafael,Cadereyta Jiménez,Nuevo León,67462.0,25.5038890838623,-100.0299987792969
terrenos,15000000.0,14920000.0,-80000.0,-0.5333333333333301,230000.0,San Rafael,Cadereyta Jiménez,Nuevo León,67865.0,25.082088470459,-100.543815612793
terrenos,15000000.0,14920000.0,-80000.0,-0.5333333333333301,230000.0,San Rafael,Cadereyta Jiménez,Nuevo León,67110.0,25.7126922607422,-100.2100448608398
terrenos,15000000.0,14920000.0,-80000.0,-0.5333333333333301,230000.0,San Rafael,Cadereyta Jiménez,Nuevo León,67119.0,25.6932792663574,-100.2178039550781
